input,output,time
-0.015976,0.096172,2.070000
-0.015901,0.096574,2.080000
-0.015824,0.096967,2.090000
-0.015742,0.097357,2.100000
-0.015657,0.097729,2.110000
-0.015568,0.098095,2.120000
-0.015474,0.098447,2.130000
-0.015376,0.098790,2.140000
-0.015272,0.099117,2.150000
-0.015163,0.099446,2.160000
-0.015048,0.099747,2.170000
-0.014928,0.100053,2.180000
-0.014801,0.100350,2.190000
-0.014667,0.100627,2.200000
-0.014526,0.100914,2.210000
-0.014378,0.101169,2.220000
-0.014222,0.101430,2.230000
-0.014058,0.101677,2.240000
-0.013886,0.101900,2.250000
-0.013705,0.102133,2.260000
-0.013514,0.102353,2.270000
-0.013314,0.102562,2.280000
-0.013104,0.102761,2.290000
-0.012884,0.102968,2.300000
-0.012652,0.103141,2.310000
-0.012410,0.103319,2.320000
-0.012156,0.103487,2.330000
-0.011890,0.103658,2.340000
-0.011612,0.103792,2.350000
-0.011322,0.103953,2.360000
-0.011018,0.104078,2.370000
-0.010701,0.104207,2.380000
-0.010371,0.104337,2.390000
-0.010027,0.104457,2.400000
-0.009669,0.104569,2.410000
-0.009297,0.104676,2.420000
-0.008911,0.104764,2.430000
-0.008510,0.104866,2.440000
-0.008095,0.104946,2.450000
-0.007665,0.105045,2.460000
-0.007221,0.105104,2.470000
-0.006763,0.105195,2.480000
-0.006290,0.105264,2.490000
-0.006517,0.105314,2.500000
-0.006106,0.105379,2.510000
-0.005693,0.105434,2.520000
-0.005278,0.105494,2.530000
-0.004865,0.105535,2.540000
-0.004455,0.105592,2.550000
-0.004051,0.105635,2.560000
-0.003654,0.105674,2.570000
-0.003268,0.105711,2.580000
-0.002896,0.105740,2.590000
-0.002541,0.105790,2.600000
-0.002206,0.105810,2.610000
-0.001895,0.105845,2.620000
-0.001611,0.105886,2.630000
-0.001358,0.105915,2.640000
-0.001141,0.105941,2.650000
-0.000963,0.105970,2.660000
-0.000828,0.106005,2.670000
-0.000740,0.106030,2.680000
-0.000702,0.106056,2.690000
-0.000718,0.106074,2.700000
-0.000791,0.106101,2.710000
-0.000923,0.106142,2.720000
-0.001115,0.106150,2.730000
-0.001369,0.106188,2.740000
-0.001685,0.106204,2.750000
-0.002061,0.106223,2.760000
-0.002495,0.106253,2.770000
-0.002985,0.106271,2.780000
-0.003525,0.106289,2.790000
-0.004111,0.106295,2.800000
-0.004736,0.106309,2.810000
-0.005394,0.106309,2.820000
-0.006075,0.106321,2.830000
-0.006774,0.106323,2.840000
-0.007480,0.106326,2.850000
-0.008187,0.106315,2.860000
-0.008885,0.106287,2.870000
-0.009569,0.106277,2.880000
-0.010231,0.106248,2.890000
-0.010866,0.106202,2.900000
-0.011470,0.106175,2.910000
-0.012037,0.106116,2.920000
-0.012566,0.106063,2.930000
-0.013056,0.105986,2.940000
-0.013504,0.105916,2.950000
-0.013911,0.105832,2.960000
-0.014277,0.105737,2.970000
-0.014604,0.105650,2.980000
-0.014893,0.105529,2.990000
-0.014322,0.105411,3.000000
-0.014439,0.105286,3.010000
-0.014512,0.105134,3.020000
-0.014543,0.104994,3.030000
-0.014531,0.104826,3.040000
-0.014478,0.104649,3.050000
-0.014384,0.104476,3.060000
-0.014250,0.104296,3.070000
-0.014075,0.104104,3.080000
-0.013859,0.103895,3.090000
-0.013600,0.103684,3.100000
-0.013299,0.103458,3.110000
-0.012953,0.103224,3.120000
-0.012561,0.102973,3.130000
-0.012121,0.102729,3.140000
-0.011631,0.102466,3.150000
-0.011089,0.102213,3.160000
-0.010491,0.101940,3.170000
-0.009837,0.101657,3.180000
-0.009123,0.101386,3.190000
-0.008348,0.101097,3.200000
-0.007511,0.100797,3.210000
-0.006610,0.100495,3.220000
-0.005644,0.100201,3.230000
-0.004616,0.099895,3.240000
-0.003525,0.099569,3.250000
-0.002375,0.099258,3.260000
-0.001169,0.098954,3.270000
0.000089,0.098642,3.280000
0.001391,0.098340,3.290000
0.002732,0.098014,3.300000
0.004103,0.097709,3.310000
0.005496,0.097411,3.320000
0.006900,0.097115,3.330000
0.008307,0.096820,3.340000
0.009706,0.096525,3.350000
0.011087,0.096247,3.360000
0.012442,0.095965,3.370000
0.013761,0.095698,3.380000
0.015038,0.095439,3.390000
0.016266,0.095203,3.400000
0.017439,0.094961,3.410000
0.018553,0.094741,3.420000
0.019605,0.094532,3.430000
0.020594,0.094315,3.440000
0.021518,0.094131,3.450000
0.022378,0.093966,3.460000
0.023175,0.093817,3.470000
0.023911,0.093684,3.480000
0.024587,0.093544,3.490000
0.024570,0.093450,3.500000
0.025057,0.093343,3.510000
0.025484,0.093285,3.520000
0.025852,0.093223,3.530000
0.026165,0.093184,3.540000
0.026424,0.093158,3.550000
0.026631,0.093137,3.560000
0.026787,0.093148,3.570000
0.026894,0.093183,3.580000
0.026952,0.093222,3.590000
0.026962,0.093290,3.600000
0.026925,0.093382,3.610000
0.026839,0.093477,3.620000
0.026706,0.093600,3.630000
0.026523,0.093720,3.640000
0.026291,0.093878,3.650000
0.026009,0.094043,3.660000
0.025674,0.094228,3.670000
0.025288,0.094427,3.680000
0.024847,0.094640,3.690000
0.024352,0.094878,3.700000
0.023802,0.095127,3.710000
0.023196,0.095400,3.720000
0.022534,0.095686,3.730000
0.021819,0.095966,3.740000
0.021050,0.096279,3.750000
0.020230,0.096610,3.760000
0.019363,0.096944,3.770000
0.018452,0.097291,3.780000
0.017502,0.097649,3.790000
0.016519,0.098019,3.800000
0.015510,0.098393,3.810000
0.014480,0.098793,3.820000
0.013439,0.099181,3.830000
0.012393,0.099588,3.840000
0.011351,0.100006,3.850000
0.010320,0.100431,3.860000
0.009307,0.100856,3.870000
0.008320,0.101290,3.880000
0.007363,0.101748,3.890000
0.006443,0.102180,3.900000
0.005563,0.102644,3.910000
0.004727,0.103087,3.920000
0.003937,0.103533,3.930000
0.003195,0.104007,3.940000
0.002501,0.104468,3.950000
0.001856,0.104923,3.960000
0.001258,0.105375,3.970000
0.000707,0.105844,3.980000
0.000201,0.106314,3.990000
-0.000109,0.106772,4.000000
-0.000514,0.107231,4.010000
-0.000877,0.107695,4.020000
-0.001203,0.108169,4.030000
-0.001493,0.108617,4.040000
-0.001748,0.109084,4.050000
-0.001972,0.109535,4.060000
-0.002167,0.110007,4.070000
-0.002333,0.110458,4.080000
-0.002473,0.110899,4.090000
-0.002589,0.111367,4.100000
-0.002681,0.111810,4.110000
-0.002750,0.112266,4.120000
-0.002798,0.112700,4.130000
-0.002826,0.113161,4.140000
-0.002834,0.113591,4.150000
-0.002823,0.114035,4.160000
-0.002792,0.114473,4.170000
-0.002744,0.114918,4.180000
-0.002678,0.115347,4.190000
-0.002593,0.115787,4.200000
-0.002492,0.116212,4.210000
-0.002374,0.116655,4.220000
-0.002239,0.117073,4.230000
-0.002088,0.117508,4.240000
-0.001922,0.117930,4.250000
-0.001741,0.118362,4.260000
-0.001547,0.118798,4.270000
-0.001340,0.119221,4.280000
-0.001123,0.119630,4.290000
-0.000896,0.120055,4.300000
-0.000662,0.120489,4.310000
-0.000421,0.120907,4.320000
-0.000177,0.121316,4.330000
0.000069,0.121739,4.340000
0.000315,0.122161,4.350000
0.000559,0.122597,4.360000
0.000799,0.123013,4.370000
0.001034,0.123437,4.380000
0.001261,0.123862,4.390000
0.001480,0.124274,4.400000
0.001690,0.124710,4.410000
0.001890,0.125126,4.420000
0.002078,0.125565,4.430000
0.002256,0.125980,4.440000
0.002422,0.126428,4.450000
0.002576,0.126855,4.460000
0.002719,0.127292,4.470000
0.002851,0.127727,4.480000
0.002973,0.128166,4.490000
0.002792,0.128602,4.500000
0.002867,0.129049,4.510000
0.002930,0.129493,4.520000
0.002982,0.129927,4.530000
0.003023,0.130387,4.540000
0.003054,0.130823,4.550000
0.003074,0.131282,4.560000
0.003085,0.131735,4.570000
0.003087,0.132185,4.580000
0.003078,0.132643,4.590000
0.003061,0.133115,4.600000
0.003034,0.133574,4.610000
0.002999,0.134036,4.620000
0.002954,0.134499,4.630000
0.002900,0.134976,4.640000
0.002836,0.135438,4.650000
0.002763,0.135917,4.660000
0.002681,0.136379,4.670000
0.002588,0.136859,4.680000
0.002485,0.137340,4.690000
0.002372,0.137818,4.700000
0.002247,0.138298,4.710000
0.002112,0.138763,4.720000
0.001965,0.139247,4.730000
0.001806,0.139727,4.740000
0.001635,0.140224,4.750000
0.001452,0.140697,4.760000
0.001255,0.141185,4.770000
0.001046,0.141679,4.780000
0.000824,0.142164,4.790000
0.000589,0.142662,4.800000
0.000341,0.143147,4.810000
0.000079,0.143635,4.820000
-0.000194,0.144114,4.830000
-0.000481,0.144610,4.840000
-0.000779,0.145101,4.850000
-0.001088,0.145585,4.860000
-0.001408,0.146076,4.870000
-0.001738,0.146563,4.880000
-0.002076,0.147051,4.890000
-0.002422,0.147517,4.900000
-0.002774,0.148015,4.910000
-0.003132,0.148477,4.920000
-0.003493,0.148957,4.930000
-0.003856,0.149443,4.940000
-0.004220,0.149901,4.950000
-0.004583,0.150387,4.960000
-0.004944,0.150851,4.970000
-0.005301,0.151308,4.980000
-0.005654,0.151774,4.990000
-0.006373,0.152230,5.000000
-0.006746,0.152672,5.010000
-0.007114,0.153119,5.020000
-0.007475,0.153564,5.030000
-0.007829,0.153993,5.040000
-0.008177,0.154436,5.050000
-0.008517,0.154848,5.060000
-0.008850,0.155271,5.070000
-0.009175,0.155682,5.080000
-0.009494,0.156095,5.090000
-0.009805,0.156507,5.100000
-0.010111,0.156898,5.110000
-0.010411,0.157294,5.120000
-0.010706,0.157660,5.130000
-0.010997,0.158048,5.140000
-0.011284,0.158414,5.150000
-0.011570,0.158766,5.160000
-0.011854,0.159122,5.170000
-0.012138,0.159460,5.180000
-0.012423,0.159800,5.190000
-0.012710,0.160135,5.200000
-0.013001,0.160454,5.210000
-0.013296,0.160758,5.220000
-0.013596,0.161078,5.230000
-0.013902,0.161357,5.240000
-0.014216,0.161639,5.250000
-0.014539,0.161914,5.260000
-0.014871,0.162188,5.270000
-0.015212,0.162445,5.280000
-0.015565,0.162694,5.290000
-0.015929,0.162927,5.300000
-0.016304,0.163157,5.310000
-0.016691,0.163370,5.320000
-0.017090,0.163570,5.330000
-0.017501,0.163763,5.340000
-0.017924,0.163947,5.350000
-0.018357,0.164106,5.360000
-0.018801,0.164269,5.370000
-0.019255,0.164408,5.380000
-0.019717,0.164543,5.390000
-0.020186,0.164655,5.400000
-0.020661,0.164760,5.410000
-0.021141,0.164847,5.420000
-0.021623,0.164936,5.430000
-0.022107,0.164989,5.440000
-0.022590,0.165033,5.450000
-0.023071,0.165073,5.460000
-0.023547,0.165089,5.470000
-0.024018,0.165097,5.480000
-0.024481,0.165083,5.490000
-0.024890,0.165056,5.500000
-0.025328,0.164998,5.510000
-0.025753,0.164938,5.520000
-0.026165,0.164869,5.530000
-0.026561,0.164756,5.540000
-0.026942,0.164642,5.550000
-0.027306,0.164510,5.560000
-0.027654,0.164364,5.570000
-0.027983,0.164198,5.580000
-0.028295,0.164007,5.590000
-0.028588,0.163817,5.600000
-0.028863,0.163584,5.610000
-0.029120,0.163343,5.620000
-0.029359,0.163085,5.630000
-0.029581,0.162799,5.640000
-0.029784,0.162492,5.650000
-0.029971,0.162169,5.660000
-0.030140,0.161830,5.670000
-0.030293,0.161479,5.680000
-0.030431,0.161093,5.690000
-0.030553,0.160692,5.700000
