input,output,derivada,time
0.008606,-0.013955,-0.087602,13.340000
0.008473,-0.014835,-0.087968,13.350000
0.008354,-0.015718,-0.088324,13.360000
0.008247,-0.016605,-0.088671,13.370000
0.008152,-0.017495,-0.089010,13.380000
0.008068,-0.018389,-0.089343,13.390000
0.007994,-0.019285,-0.089671,13.400000
0.007929,-0.020185,-0.089994,13.410000
0.007873,-0.021088,-0.090312,13.420000
0.007823,-0.021995,-0.090628,13.430000
0.007780,-0.022904,-0.090940,13.440000
0.007742,-0.023816,-0.091249,13.450000
0.007709,-0.024732,-0.091557,13.460000
0.007680,-0.025651,-0.091863,13.470000
0.007654,-0.026572,-0.092167,13.480000
0.007632,-0.027497,-0.092470,13.490000
0.007611,-0.028425,-0.092771,13.500000
0.007593,-0.029355,-0.093072,13.510000
0.007576,-0.030289,-0.093371,13.520000
0.007561,-0.031226,-0.093670,13.530000
0.007546,-0.032166,-0.093968,13.540000
0.007531,-0.033108,-0.094265,13.550000
0.007517,-0.034054,-0.094562,13.560000
0.007502,-0.035002,-0.094858,13.570000
0.007487,-0.035954,-0.095153,13.580000
0.007471,-0.036908,-0.095448,13.590000
0.007454,-0.037866,-0.095741,13.600000
0.007436,-0.038826,-0.096034,13.610000
0.007416,-0.039789,-0.096326,13.620000
0.007394,-0.040756,-0.096617,13.630000
0.007370,-0.041725,-0.096907,13.640000
0.007343,-0.042697,-0.097196,13.650000
0.007314,-0.043671,-0.097484,13.660000
0.007282,-0.044649,-0.097769,13.670000
0.007247,-0.045630,-0.098053,13.680000
0.007210,-0.046613,-0.098335,13.690000
0.007170,-0.047599,-0.098615,13.700000
0.007128,-0.048588,-0.098893,13.710000
0.007083,-0.049580,-0.099167,13.720000
0.007037,-0.050574,-0.099439,13.730000
0.006990,-0.051571,-0.099708,13.740000
0.006942,-0.052571,-0.099973,13.750000
0.006894,-0.053573,-0.100235,13.760000
0.006846,-0.054578,-0.100493,13.770000
0.006799,-0.055586,-0.100747,13.780000
0.006754,-0.056596,-0.100998,13.790000
0.006710,-0.057608,-0.101246,13.800000
0.006669,-0.058623,-0.101490,13.810000
0.006629,-0.059640,-0.101732,13.820000
0.006592,-0.060660,-0.101970,13.830000
0.006558,-0.061682,-0.102205,13.840000
0.006525,-0.062707,-0.102438,13.850000
0.006494,-0.063733,-0.102669,13.860000
0.006465,-0.064762,-0.102898,13.870000
0.006438,-0.065793,-0.103125,13.880000
0.006411,-0.066827,-0.103350,13.890000
0.006385,-0.067863,-0.103574,13.900000
0.006359,-0.068901,-0.103796,13.910000
0.006332,-0.069941,-0.104017,13.920000
0.006304,-0.070983,-0.104237,13.930000
0.006274,-0.072028,-0.104455,13.940000
0.006243,-0.073074,-0.104672,13.950000
0.006208,-0.074123,-0.104887,13.960000
0.006169,-0.075174,-0.105101,13.970000
0.006125,-0.076227,-0.105313,13.980000
0.006075,-0.077283,-0.105523,13.990000
0.006018,-0.078340,-0.105731,14.000000
0.005953,-0.079399,-0.105937,14.010000
0.005878,-0.080461,-0.106140,14.020000
0.005792,-0.081524,-0.106339,14.030000
0.005692,-0.082590,-0.106535,14.040000
0.005577,-0.083657,-0.106727,14.050000
0.005443,-0.084726,-0.106913,14.060000
0.005290,-0.085797,-0.107093,14.070000
0.005112,-0.086870,-0.107267,14.080000
0.004909,-0.087944,-0.107433,14.090000
0.004676,-0.089020,-0.107589,14.100000
0.004410,-0.090097,-0.107734,14.110000
0.004107,-0.091176,-0.107867,14.120000
0.003765,-0.092256,-0.107985,14.130000
0.003379,-0.093336,-0.108086,14.140000
0.002947,-0.094418,-0.108167,14.150000
0.002467,-0.095500,-0.108226,14.160000
0.001938,-0.096583,-0.108259,14.170000
0.001358,-0.097666,-0.108262,14.180000
0.000729,-0.098748,-0.108233,14.190000
0.000054,-0.099830,-0.108166,14.200000
-0.000663,-0.100910,-0.108057,14.210000
-0.001417,-0.101989,-0.107903,14.220000
-0.002199,-0.103066,-0.107699,14.230000
-0.003002,-0.104141,-0.107441,14.240000
-0.003814,-0.105212,-0.107127,14.250000
-0.004627,-0.106279,-0.106754,14.260000
-0.005429,-0.107343,-0.106320,14.270000
-0.006211,-0.108401,-0.105826,14.280000
-0.006964,-0.109454,-0.105271,14.290000
-0.007681,-0.110500,-0.104657,14.300000
-0.008355,-0.111540,-0.103987,14.310000
-0.008983,-0.112573,-0.103264,14.320000
-0.009562,-0.113598,-0.102492,14.330000
-0.010090,-0.114614,-0.101676,14.340000
-0.010569,-0.115623,-0.100820,14.350000
-0.010999,-0.116622,-0.099927,14.360000
-0.011383,-0.117612,-0.099004,14.370000
-0.011723,-0.118592,-0.098053,14.380000
-0.012023,-0.119563,-0.097078,14.390000
-0.012287,-0.120524,-0.096084,14.400000
-0.012517,-0.121475,-0.095071,14.410000
-0.012717,-0.122415,-0.094044,14.420000
-0.012891,-0.123345,-0.093005,14.430000
-0.013041,-0.124265,-0.091955,14.440000
-0.013170,-0.125174,-0.090896,14.450000
-0.013281,-0.126072,-0.089829,14.460000
-0.013376,-0.126960,-0.088757,14.470000
-0.013456,-0.127836,-0.087678,14.480000
-0.013525,-0.128702,-0.086596,14.490000
-0.013583,-0.129557,-0.085509,14.500000
-0.013632,-0.130402,-0.084420,14.510000
-0.013673,-0.131235,-0.083328,14.520000
-0.013707,-0.132057,-0.082234,14.530000
-0.013736,-0.132869,-0.081138,14.540000
-0.013759,-0.133669,-0.080040,14.550000
-0.013777,-0.134458,-0.078941,14.560000
-0.013792,-0.135237,-0.077842,14.570000
-0.013803,-0.136004,-0.076742,14.580000
-0.013811,-0.136761,-0.075641,14.590000
-0.013817,-0.137506,-0.074540,14.600000
-0.013820,-0.138240,-0.073439,14.610000
-0.013821,-0.138964,-0.072337,14.620000
-0.013821,-0.139676,-0.071236,14.630000
-0.013818,-0.140378,-0.070135,14.640000
-0.013814,-0.141068,-0.069034,14.650000
-0.013809,-0.141747,-0.067933,14.660000
-0.013802,-0.142416,-0.066832,14.670000
-0.013794,-0.143073,-0.065732,14.680000
-0.013785,-0.143719,-0.064633,14.690000
-0.013775,-0.144355,-0.063534,14.700000
-0.013764,-0.144979,-0.062436,14.710000
-0.013752,-0.145592,-0.061338,14.720000
-0.013738,-0.146195,-0.060242,14.730000
-0.013724,-0.146786,-0.059146,14.740000
-0.013708,-0.147367,-0.058051,14.750000
-0.013692,-0.147936,-0.056956,14.760000
-0.013674,-0.148495,-0.055863,14.770000
-0.013656,-0.149043,-0.054771,14.780000
-0.013636,-0.149579,-0.053681,14.790000
-0.013615,-0.150105,-0.052591,14.800000
-0.013593,-0.150620,-0.051502,14.810000
-0.013570,-0.151124,-0.050415,14.820000
-0.013545,-0.151618,-0.049330,14.830000
-0.013520,-0.152100,-0.048246,14.840000
-0.013493,-0.152572,-0.047163,14.850000
-0.013465,-0.153033,-0.046082,14.860000
-0.013435,-0.153483,-0.045003,14.870000
-0.013404,-0.153922,-0.043926,14.880000
-0.013372,-0.154350,-0.042850,14.890000
-0.013338,-0.154768,-0.041777,14.900000
-0.013303,-0.155175,-0.040706,14.910000
-0.013267,-0.155572,-0.039636,14.920000
-0.013229,-0.155957,-0.038569,14.930000
-0.013190,-0.156332,-0.037505,14.940000
-0.013149,-0.156697,-0.036443,14.950000
-0.013106,-0.157051,-0.035383,14.960000
-0.013063,-0.157394,-0.034326,14.970000
-0.013017,-0.157727,-0.033272,14.980000
-0.012970,-0.158049,-0.032221,14.990000
-0.012922,-0.158361,-0.031173,15.000000
-0.012872,-0.158662,-0.030128,15.010000
-0.012821,-0.158953,-0.029086,15.020000
-0.012768,-0.159233,-0.028047,15.030000
-0.012714,-0.159503,-0.027012,15.040000
-0.012659,-0.159763,-0.025980,15.050000
-0.012602,-0.160013,-0.024952,15.060000
-0.012544,-0.160252,-0.023927,15.070000
-0.012485,-0.160481,-0.022906,15.080000
-0.012425,-0.160700,-0.021889,15.090000
-0.012364,-0.160909,-0.020876,15.100000
-0.012301,-0.161107,-0.019866,15.110000
-0.012238,-0.161296,-0.018861,15.120000
-0.012174,-0.161474,-0.017860,15.130000
-0.012109,-0.161643,-0.016863,15.140000
-0.012044,-0.161802,-0.015871,15.150000
-0.011978,-0.161951,-0.014882,15.160000
-0.011911,-0.162090,-0.013898,15.170000
-0.011844,-0.162219,-0.012919,15.180000
-0.011777,-0.162338,-0.011944,15.190000
-0.011709,-0.162448,-0.010973,15.200000
-0.011641,-0.162548,-0.010007,15.210000
-0.011573,-0.162638,-0.009045,15.220000
-0.011505,-0.162719,-0.008088,15.230000
-0.011436,-0.162791,-0.007135,15.240000
-0.011368,-0.162853,-0.006187,15.250000
-0.011300,-0.162905,-0.005243,15.260000
-0.011232,-0.162948,-0.004304,15.270000
-0.011164,-0.162982,-0.003369,15.280000
-0.011097,-0.163006,-0.002439,15.290000
-0.011029,-0.163021,-0.001513,15.300000
-0.010962,-0.163027,-0.000591,15.310000
-0.010895,-0.163024,0.000326,15.320000
-0.010829,-0.163012,0.001238,15.330000
-0.010762,-0.162994,0.001754,15.340000
-0.010696,-0.162971,0.002266,15.350000
-0.010629,-0.162944,0.002773,15.360000
-0.010563,-0.162911,0.003276,15.370000
-0.010497,-0.162873,0.003775,15.380000
-0.010432,-0.162830,0.004269,15.390000
-0.010366,-0.162783,0.004759,15.400000
-0.010300,-0.162730,0.005245,15.410000
-0.010233,-0.162673,0.005726,15.420000
-0.010167,-0.162611,0.006203,15.430000
-0.010100,-0.162544,0.006676,15.440000
-0.010034,-0.162473,0.007145,15.450000
-0.009966,-0.162397,0.007609,15.460000
-0.009898,-0.162316,0.008070,15.470000
-0.009830,-0.162231,0.008525,15.480000
-0.009760,-0.162141,0.008977,15.490000
-0.009690,-0.162047,0.009424,15.500000
-0.009619,-0.161948,0.009866,15.510000
-0.009547,-0.161845,0.010304,15.520000
-0.009474,-0.161738,0.010738,15.530000
-0.009400,-0.161626,0.011166,15.540000
-0.009324,-0.161510,0.011590,15.550000
-0.009247,-0.161390,0.012010,15.560000
-0.009169,-0.161266,0.012424,15.570000
-0.009089,-0.161137,0.012834,15.580000
-0.009007,-0.161005,0.013238,15.590000
-0.008923,-0.160869,0.013638,15.600000
-0.008837,-0.160728,0.014032,15.610000
-0.008749,-0.160584,0.014420,15.620000
-0.008659,-0.160436,0.014803,15.630000
-0.008567,-0.160284,0.015181,15.640000
-0.008472,-0.160129,0.015553,15.650000
-0.008375,-0.159970,0.015918,15.660000
-0.008275,-0.159807,0.016278,15.670000
-0.008172,-0.159641,0.016631,15.680000
-0.008066,-0.159471,0.016978,15.690000
-0.007957,-0.159298,0.017319,15.700000
-0.007844,-0.159121,0.017652,15.710000
-0.007729,-0.158941,0.017979,15.720000
-0.007610,-0.158758,0.018298,15.730000
-0.007487,-0.158572,0.018610,15.740000
-0.007360,-0.158383,0.018914,15.750000
-0.007230,-0.158191,0.019210,15.760000
-0.007095,-0.157996,0.019498,15.770000
-0.006957,-0.157798,0.019777,15.780000
-0.006814,-0.157598,0.020048,15.790000
-0.006667,-0.157395,0.020310,15.800000
-0.006515,-0.157189,0.020563,15.810000
-0.006359,-0.156981,0.020806,15.820000
-0.006198,-0.156771,0.021039,15.830000
-0.006033,-0.156558,0.021262,15.840000
-0.005863,-0.156343,0.021474,15.850000
-0.005689,-0.156126,0.021676,15.860000
-0.005511,-0.155908,0.021866,15.870000
-0.005329,-0.155687,0.022046,15.880000
-0.005143,-0.155465,0.022213,15.890000
-0.004954,-0.155242,0.022368,15.900000
-0.004762,-0.155016,0.022511,15.910000
-0.004567,-0.154790,0.022641,15.920000
-0.004371,-0.154562,0.022758,15.930000
-0.004175,-0.154334,0.022862,15.940000
-0.003979,-0.154104,0.022952,15.950000
-0.003785,-0.153874,0.023029,15.960000
-0.003594,-0.153643,0.023093,15.970000
-0.003408,-0.153412,0.023142,15.980000
-0.003229,-0.153180,0.023178,15.990000
-0.003061,-0.152948,0.023200,16.000000
-0.002905,-0.152716,0.023209,16.010000
-0.002764,-0.152484,0.023204,16.020000
-0.002644,-0.152252,0.023188,16.030000
-0.002548,-0.152020,0.023159,16.040000
-0.002480,-0.151789,0.023120,16.050000
-0.002447,-0.151558,0.023071,16.060000
-0.002455,-0.151328,0.023013,16.070000
-0.002509,-0.151099,0.022949,16.080000
-0.002618,-0.150870,0.022880,16.090000
-0.002788,-0.150642,0.022810,16.100000
-0.003029,-0.150414,0.022741,16.110000
-0.003347,-0.150188,0.022676,16.120000
-0.003752,-0.149961,0.022621,16.130000
-0.004251,-0.149736,0.022579,16.140000
-0.004851,-0.149510,0.022556,16.150000
-0.005558,-0.149285,0.022559,16.160000
-0.006374,-0.149059,0.022595,16.170000
-0.007302,-0.148832,0.022670,16.180000
-0.008340,-0.148604,0.022794,16.190000
-0.009482,-0.148374,0.022976,16.200000
-0.010721,-0.148142,0.023225,16.210000
-0.012042,-0.147906,0.023551,16.220000
-0.013432,-0.147667,0.023962,16.230000
-0.014869,-0.147422,0.024467,16.240000
-0.016333,-0.147171,0.025075,16.250000
-0.017802,-0.146913,0.025791,16.260000
-0.019253,-0.146647,0.026619,16.270000
-0.020665,-0.146372,0.027561,16.280000
-0.022019,-0.146085,0.028617,16.290000
-0.023297,-0.145788,0.029784,16.300000
-0.024488,-0.145477,0.031057,16.310000
-0.025581,-0.145153,0.032429,16.320000
-0.026572,-0.144814,0.033891,16.330000
-0.027458,-0.144459,0.035435,16.340000
-0.028240,-0.144089,0.037050,16.350000
-0.028920,-0.143702,0.038727,16.360000
-0.029503,-0.143297,0.040457,16.370000
-0.029995,-0.142875,0.042230,16.380000
-0.030403,-0.142434,0.044038,16.390000
-0.030734,-0.141976,0.045875,16.400000
-0.030994,-0.141498,0.047734,16.410000
-0.031190,-0.141002,0.049609,16.420000
-0.031328,-0.140487,0.051496,16.430000
-0.031414,-0.139953,0.053391,16.440000
-0.031453,-0.139401,0.055289,16.450000
-0.031447,-0.138829,0.057190,16.460000
-0.031402,-0.138238,0.059088,16.470000
-0.031318,-0.137628,0.060984,16.480000
-0.031197,-0.136999,0.062873,16.490000
-0.031040,-0.136352,0.064756,16.500000
-0.030846,-0.135685,0.066629,16.510000
-0.030614,-0.135000,0.068491,16.520000
-0.030342,-0.134297,0.070341,16.530000
-0.030027,-0.133575,0.072176,16.540000
-0.029665,-0.132835,0.073995,16.550000
-0.029251,-0.132077,0.075796,16.560000
-0.028780,-0.131302,0.077576,16.570000
-0.028244,-0.130508,0.079333,16.580000
-0.027637,-0.129698,0.081063,16.590000
-0.026950,-0.128870,0.082762,16.600000
-0.026175,-0.128026,0.084427,16.610000
-0.025303,-0.127165,0.086053,16.620000
-0.024325,-0.126289,0.087634,16.630000
-0.023233,-0.125397,0.089164,16.640000
-0.022019,-0.124491,0.090636,16.650000
-0.020678,-0.123570,0.092040,16.660000
-0.019206,-0.122637,0.093370,16.670000
-0.017603,-0.121691,0.094613,16.680000
-0.015870,-0.120733,0.095761,16.690000
-0.014016,-0.119765,0.096801,16.700000
-0.012051,-0.118788,0.097722,16.710000
-0.009991,-0.117803,0.098513,16.720000
-0.007856,-0.116811,0.099164,16.730000
-0.005669,-0.115814,0.099664,16.740000
-0.003458,-0.114814,0.100006,16.750000
-0.001249,-0.113812,0.100185,16.760000
0.000930,-0.112811,0.100198,16.770000
0.003053,-0.111810,0.100044,16.780000
0.005095,-0.110813,0.099727,16.790000
0.007038,-0.109820,0.099252,16.800000
0.008865,-0.108834,0.098627,16.810000
0.010565,-0.107855,0.097862,16.820000
0.012131,-0.106886,0.096968,16.830000
0.013559,-0.105926,0.095957,16.840000
0.014851,-0.104978,0.094841,16.850000
0.016009,-0.104041,0.093633,16.860000
0.017040,-0.103118,0.092343,16.870000
0.017950,-0.102208,0.090983,16.880000
0.018748,-0.101313,0.089562,16.890000
0.019442,-0.100432,0.088089,16.900000
0.020040,-0.099566,0.086572,16.910000
0.020550,-0.098716,0.085017,16.920000
0.020980,-0.097881,0.083431,16.930000
0.021338,-0.097063,0.081819,16.940000
0.021628,-0.096261,0.080185,16.950000
0.021856,-0.095476,0.078534,16.960000
0.022025,-0.094707,0.076869,16.970000
0.022140,-0.093955,0.075194,16.980000
0.022202,-0.093220,0.073510,16.990000
0.022211,-0.092502,0.071822,17.000000
0.022168,-0.091801,0.070132,17.010000
0.022072,-0.091116,0.068442,17.020000
0.021920,-0.090449,0.066755,17.030000
0.021710,-0.089798,0.065073,17.040000
0.021437,-0.089164,0.063399,17.050000
0.021096,-0.088547,0.061736,17.060000
0.020681,-0.087946,0.060088,17.070000
0.020183,-0.087361,0.058457,17.080000
0.019595,-0.086793,0.056849,17.090000
0.018908,-0.086240,0.055266,17.100000
0.018111,-0.085703,0.053715,17.110000
0.017196,-0.085181,0.052200,17.120000
0.016151,-0.084674,0.050729,17.130000
0.014968,-0.084181,0.049309,17.140000
0.013637,-0.083701,0.047947,17.150000
0.012153,-0.083235,0.046653,17.160000
0.010511,-0.082780,0.045438,17.170000
0.008711,-0.082337,0.044312,17.180000
0.006756,-0.081904,0.043288,17.190000
0.004654,-0.081480,0.042378,17.200000
0.002420,-0.081065,0.041595,17.210000
0.000070,-0.080655,0.040953,17.220000
-0.002370,-0.080250,0.040465,17.230000
-0.004874,-0.079849,0.040143,17.240000
-0.007410,-0.079449,0.039997,17.250000
-0.009946,-0.079049,0.040035,17.260000
-0.012450,-0.078646,0.040263,17.270000
-0.014892,-0.078239,0.040683,17.280000
-0.017242,-0.077826,0.041294,17.290000
-0.019479,-0.077405,0.042090,17.300000
-0.021583,-0.076975,0.043066,17.310000
-0.023540,-0.076533,0.044209,17.320000
-0.025343,-0.076077,0.045507,17.330000
-0.026989,-0.075608,0.046948,17.340000
-0.028477,-0.075123,0.048516,17.350000
-0.029812,-0.074621,0.050197,17.360000
-0.031001,-0.074101,0.051978,17.370000
-0.032052,-0.073563,0.053845,17.380000
-0.032974,-0.073005,0.055786,17.390000
-0.033778,-0.072427,0.057791,17.400000
-0.034474,-0.071828,0.059849,17.410000
-0.035071,-0.071209,0.061953,17.420000
-0.035580,-0.070568,0.064095,17.430000
-0.036007,-0.069905,0.066269,17.440000
-0.036362,-0.069221,0.068469,17.450000
-0.036650,-0.068514,0.070690,17.460000
-0.036877,-0.067784,0.072929,17.470000
-0.037048,-0.067033,0.075182,17.480000
-0.037166,-0.066258,0.077445,17.490000
-0.037233,-0.065461,0.079716,17.500000
-0.037251,-0.064641,0.081991,17.510000
-0.037221,-0.063798,0.084269,17.520000
-0.037141,-0.062933,0.086548,17.530000
-0.037011,-0.062045,0.088823,17.540000
-0.036828,-0.061134,0.091094,17.550000
-0.036589,-0.060200,0.093357,17.560000
-0.036289,-0.059244,0.095611,17.570000
-0.035923,-0.058265,0.097851,17.580000
-0.035486,-0.057265,0.100075,17.590000
-0.034971,-0.056242,0.102279,17.600000
-0.034370,-0.055197,0.104458,17.610000
-0.033676,-0.054131,0.106609,17.620000
-0.032883,-0.053044,0.108726,17.630000
-0.031982,-0.051936,0.110803,17.640000
-0.030968,-0.050808,0.112834,17.650000
-0.029835,-0.049660,0.114811,17.660000
-0.028581,-0.048492,0.116726,17.670000
-0.027206,-0.047307,0.118569,17.680000
-0.025711,-0.046103,0.120333,17.690000
-0.024104,-0.044883,0.122005,17.700000
-0.022395,-0.043647,0.123577,17.710000
-0.020598,-0.042397,0.125038,17.720000
-0.018731,-0.041133,0.126378,17.730000
-0.016816,-0.039857,0.127588,17.740000
-0.014876,-0.038571,0.128662,17.750000
-0.012937,-0.037275,0.129593,17.760000
-0.011022,-0.035971,0.130379,17.770000
-0.009155,-0.034661,0.131018,17.780000
-0.007359,-0.033346,0.131513,17.790000
-0.005650,-0.032027,0.131868,17.800000
-0.004043,-0.030706,0.132090,17.810000
-0.002549,-0.029384,0.132187,17.820000
-0.001173,-0.028063,0.132168,17.830000
0.000082,-0.026742,0.132044,17.840000
0.001217,-0.025424,0.131827,17.850000
0.002234,-0.024109,0.131526,17.860000
0.003140,-0.022797,0.131152,17.870000
0.003940,-0.021490,0.130715,17.880000
0.004642,-0.020188,0.130223,17.890000
0.005255,-0.018891,0.129684,17.900000
0.005786,-0.017600,0.129106,17.910000
0.006244,-0.016315,0.128495,17.920000
0.006636,-0.015036,0.127856,17.930000
0.006969,-0.013764,0.127193,17.940000
0.007250,-0.012499,0.126510,17.950000
0.007484,-0.011241,0.125812,17.960000
0.007677,-0.009990,0.125100,17.970000
0.007834,-0.008746,0.124378,17.980000
0.007959,-0.007510,0.123647,17.990000
0.008055,-0.006281,0.122910,18.000000
0.008126,-0.005059,0.122168,18.010000
0.008173,-0.003845,0.121423,18.020000
0.008200,-0.002638,0.120675,18.030000
0.008208,-0.001439,0.119927,18.040000
0.008198,-0.000247,0.119178,18.050000
0.008173,0.000937,0.118430,18.060000
0.008132,0.002114,0.117685,18.070000
0.008077,0.003283,0.116942,18.080000
0.008008,0.004445,0.116202,18.090000
0.007926,0.005600,0.115466,18.100000
0.007830,0.006748,0.114736,18.110000
0.007722,0.007888,0.114011,18.120000
0.007600,0.009021,0.113293,18.130000
0.007465,0.010146,0.112581,18.140000
0.007316,0.011265,0.111878,18.150000
0.007153,0.012377,0.111184,18.160000
0.006976,0.013482,0.110499,18.170000
0.006783,0.014580,0.109824,18.180000
0.006576,0.015672,0.109161,18.190000
0.006352,0.016757,0.108509,18.200000
0.006112,0.017836,0.107871,18.210000
0.005854,0.018908,0.107248,18.220000
0.005579,0.019974,0.106639,18.230000
0.005284,0.021035,0.106047,18.240000
0.004971,0.022090,0.105472,18.250000
0.004637,0.023139,0.104916,18.260000
0.004283,0.024183,0.104380,18.270000
0.003907,0.025221,0.103865,18.280000
0.003510,0.026255,0.103373,18.290000
0.003091,0.027284,0.102906,18.300000
0.002649,0.028309,0.102464,18.310000
0.002184,0.029329,0.102049,18.320000
0.001697,0.030346,0.101662,18.330000
0.001188,0.031359,0.101306,18.340000
0.000655,0.032369,0.100982,18.350000
0.000102,0.033376,0.100691,18.360000
-0.000473,0.034380,0.100436,18.370000
-0.001068,0.035382,0.100217,18.380000
-0.001682,0.036382,0.100036,18.390000
-0.002314,0.037381,0.099895,18.400000
-0.002961,0.038379,0.099796,18.410000
-0.003621,0.039377,0.099739,18.420000
-0.004292,0.040374,0.099725,18.430000
-0.004971,0.041372,0.099757,18.440000
-0.005655,0.042370,0.099834,18.450000
-0.006340,0.043370,0.099959,18.460000
-0.007022,0.044371,0.100130,18.470000
-0.007697,0.045374,0.100349,18.480000
-0.008360,0.046380,0.100616,18.490000
-0.009006,0.047390,0.100930,18.500000
-0.009629,0.048403,0.101292,18.510000
-0.010224,0.049420,0.101699,18.520000
-0.010782,0.050441,0.102152,18.530000
-0.011298,0.051468,0.102648,18.540000
-0.011763,0.052500,0.103186,18.550000
-0.012170,0.053537,0.103763,18.560000
-0.012510,0.054581,0.104376,18.570000
-0.012774,0.055631,0.105022,18.580000
-0.012952,0.056688,0.105696,18.590000
-0.013034,0.057752,0.106395,18.600000
-0.013011,0.058823,0.107112,18.610000
-0.012872,0.059902,0.107843,18.620000
-0.012607,0.060987,0.108579,18.630000
-0.012208,0.062081,0.109314,18.640000
-0.011667,0.063181,0.110040,18.650000
-0.010977,0.064288,0.110747,18.660000
-0.010135,0.065403,0.111425,18.670000
-0.009141,0.066523,0.112063,18.680000
-0.007996,0.067650,0.112650,18.690000
-0.006708,0.068782,0.113173,18.700000
-0.005289,0.069918,0.113622,18.710000
-0.003753,0.071058,0.113982,18.720000
-0.002121,0.072200,0.114242,18.730000
-0.000417,0.073344,0.114391,18.740000
0.001335,0.074488,0.114420,18.750000
0.003105,0.075631,0.114320,18.760000
0.004868,0.076772,0.114087,18.770000
0.006596,0.077909,0.113717,18.780000
0.008267,0.079041,0.113211,18.790000
0.009859,0.080167,0.112572,18.800000
0.011358,0.081285,0.111804,18.810000
0.012751,0.082394,0.110916,18.820000
0.014030,0.083494,0.109916,18.830000
0.015192,0.084582,0.108814,18.840000
0.016238,0.085658,0.107622,18.850000
0.017169,0.086721,0.106350,18.860000
0.017990,0.087771,0.105008,18.870000
0.018710,0.088808,0.103606,18.880000
0.019333,0.089829,0.102154,18.890000
0.019870,0.090836,0.100658,18.900000
0.020327,0.091827,0.099127,18.910000
0.020714,0.092803,0.097567,18.920000
0.021037,0.093762,0.095982,18.930000
0.021303,0.094706,0.094378,18.940000
0.021520,0.095634,0.092759,18.950000
0.021693,0.096545,0.091127,18.960000
0.021828,0.097440,0.089486,18.970000
0.021929,0.098318,0.087839,18.980000
0.022000,0.099180,0.086186,18.990000
0.022044,0.100025,0.084531,19.000000
0.022065,0.100854,0.082874,19.010000
0.022065,0.101666,0.081216,19.020000
0.022047,0.102462,0.079560,19.030000
0.022011,0.103241,0.077905,19.040000
0.021960,0.104004,0.076254,19.050000
0.021894,0.104750,0.074606,19.060000
0.021815,0.105479,0.072962,19.070000
0.021722,0.106192,0.071324,19.080000
0.021616,0.106889,0.069691,19.090000
0.021498,0.107570,0.068065,19.100000
0.021368,0.108234,0.066446,19.110000
0.021225,0.108883,0.064835,19.120000
0.021069,0.109515,0.063233,19.130000
0.020900,0.110132,0.061640,19.140000
0.020718,0.110732,0.060057,19.150000
0.020522,0.111317,0.058485,19.160000
0.020311,0.111886,0.056924,19.170000
0.020085,0.112440,0.055376,19.180000
0.019843,0.112978,0.053841,19.190000
0.019584,0.113502,0.052321,19.200000
0.019307,0.114010,0.050816,19.210000
0.019013,0.114503,0.049327,19.220000
0.018699,0.114982,0.047856,19.230000
0.018365,0.115446,0.046404,19.240000
0.018011,0.115895,0.044972,19.250000
0.017635,0.116331,0.043561,19.260000
0.017237,0.116753,0.042172,19.270000
0.016815,0.117161,0.040808,19.280000
0.016371,0.117555,0.039469,19.290000
0.015901,0.117937,0.038158,19.300000
0.015408,0.118306,0.036875,19.310000
0.014889,0.118662,0.035623,19.320000
0.014346,0.119006,0.034403,19.330000
0.013777,0.119338,0.033216,19.340000
0.013184,0.119659,0.032066,19.350000
0.012566,0.119968,0.030952,19.360000
0.011925,0.120267,0.029878,19.370000
0.011261,0.120556,0.028845,19.380000
0.010575,0.120834,0.027855,19.390000
0.009869,0.121103,0.026909,19.400000
0.009145,0.121363,0.026009,19.410000
0.008405,0.121615,0.025156,19.420000
0.007651,0.121858,0.024353,19.430000
0.006886,0.122094,0.023600,19.440000
0.006114,0.122323,0.022898,19.450000
0.005338,0.122546,0.022248,19.460000
0.004561,0.122762,0.021651,19.470000
0.003788,0.122974,0.021108,19.480000
0.003024,0.123180,0.020619,19.490000
0.002273,0.123382,0.020183,19.500000
0.001541,0.123580,0.019801,19.510000
0.000834,0.123774,0.019471,19.520000
0.000158,0.123966,0.019193,19.530000
-0.000481,0.124156,0.018965,19.540000
-0.001076,0.124344,0.018786,19.550000
-0.001619,0.124530,0.018654,19.560000
-0.002104,0.124716,0.018565,19.570000
-0.002521,0.124901,0.018516,19.580000
-0.002862,0.125086,0.018505,19.590000
-0.003119,0.125271,0.018527,19.600000
-0.003284,0.125457,0.018576,19.610000
-0.003348,0.125644,0.018649,19.620000
-0.003302,0.125831,0.018738,19.630000
-0.003139,0.126019,0.018839,19.640000
-0.002852,0.126209,0.018942,19.650000
-0.002437,0.126399,0.019040,19.660000
-0.001890,0.126590,0.019126,19.670000
-0.001210,0.126782,0.019188,19.680000
-0.000400,0.126975,0.019219,19.690000
0.000534,0.127167,0.019206,19.700000
0.001583,0.127358,0.019141,19.710000
0.002734,0.127548,0.019012,19.720000
0.003971,0.127736,0.018809,19.730000
0.005273,0.127921,0.018522,19.740000
0.006620,0.128103,0.018144,19.750000
0.007989,0.128280,0.017667,19.760000
0.009357,0.128450,0.017087,19.770000
0.010702,0.128614,0.016400,19.780000
0.012004,0.128770,0.015607,19.790000
0.013248,0.128918,0.014709,19.800000
