input,output,time
0.002727,-0.112400,56.840000
0.002827,-0.112515,56.850000
0.002918,-0.112611,56.860000
0.002998,-0.112712,56.870000
0.003070,-0.112809,56.880000
0.003133,-0.112892,56.890000
0.003188,-0.112997,56.900000
0.003237,-0.113084,56.910000
0.003279,-0.113170,56.920000
0.003316,-0.113265,56.930000
0.003348,-0.113335,56.940000
0.003376,-0.113427,56.950000
0.003399,-0.113493,56.960000
0.003420,-0.113579,56.970000
0.003438,-0.113653,56.980000
0.003453,-0.113721,56.990000
0.003368,-0.113789,57.000000
0.003363,-0.113856,57.010000
0.003353,-0.113929,57.020000
0.003339,-0.113993,57.030000
0.003320,-0.114061,57.040000
0.003295,-0.114113,57.050000
0.003265,-0.114179,57.060000
0.003229,-0.114220,57.070000
0.003186,-0.114275,57.080000
0.003135,-0.114323,57.090000
0.003076,-0.114381,57.100000
0.003008,-0.114427,57.110000
0.002930,-0.114476,57.120000
0.002840,-0.114519,57.130000
0.002739,-0.114554,57.140000
0.002626,-0.114601,57.150000
0.002499,-0.114642,57.160000
0.002360,-0.114664,57.170000
0.002206,-0.114704,57.180000
0.002040,-0.114735,57.190000
0.001861,-0.114784,57.200000
0.001671,-0.114808,57.210000
0.001471,-0.114828,57.220000
0.001264,-0.114862,57.230000
0.001051,-0.114897,57.240000
0.000835,-0.114919,57.250000
0.000620,-0.114959,57.260000
0.000407,-0.114985,57.270000
0.000199,-0.115005,57.280000
-0.000001,-0.115026,57.290000
-0.000191,-0.115058,57.300000
-0.000371,-0.115084,57.310000
-0.000538,-0.115103,57.320000
-0.000691,-0.115141,57.330000
-0.000832,-0.115169,57.340000
-0.000959,-0.115194,57.350000
-0.001074,-0.115220,57.360000
-0.001176,-0.115254,57.370000
-0.001267,-0.115284,57.380000
-0.001348,-0.115323,57.390000
-0.001418,-0.115348,57.400000
-0.001480,-0.115395,57.410000
-0.001534,-0.115415,57.420000
-0.001581,-0.115455,57.430000
-0.001621,-0.115486,57.440000
-0.001656,-0.115532,57.450000
-0.001687,-0.115572,57.460000
-0.001713,-0.115613,57.470000
-0.001735,-0.115648,57.480000
-0.001754,-0.115692,57.490000
-0.001805,-0.115746,57.500000
-0.001825,-0.115777,57.510000
-0.001844,-0.115831,57.520000
-0.001862,-0.115872,57.530000
-0.001880,-0.115921,57.540000
-0.001899,-0.115977,57.550000
-0.001917,-0.116033,57.560000
-0.001937,-0.116083,57.570000
-0.001958,-0.116123,57.580000
-0.001981,-0.116180,57.590000
-0.002007,-0.116239,57.600000
-0.002034,-0.116305,57.610000
-0.002065,-0.116354,57.620000
-0.002099,-0.116424,57.630000
-0.002137,-0.116473,57.640000
-0.002179,-0.116548,57.650000
-0.002225,-0.116605,57.660000
-0.002275,-0.116669,57.670000
-0.002330,-0.116728,57.680000
-0.002390,-0.116804,57.690000
-0.002453,-0.116870,57.700000
-0.002521,-0.116942,57.710000
-0.002592,-0.117013,57.720000
-0.002665,-0.117095,57.730000
-0.002740,-0.117168,57.740000
-0.002817,-0.117250,57.750000
-0.002893,-0.117342,57.760000
-0.002968,-0.117426,57.770000
-0.003041,-0.117505,57.780000
-0.003111,-0.117587,57.790000
-0.003178,-0.117681,57.800000
-0.003241,-0.117760,57.810000
-0.003300,-0.117859,57.820000
-0.003354,-0.117953,57.830000
-0.003404,-0.118051,57.840000
-0.003449,-0.118152,57.850000
-0.003489,-0.118243,57.860000
-0.003525,-0.118355,57.870000
-0.003557,-0.118459,57.880000
-0.003585,-0.118574,57.890000
-0.003610,-0.118692,57.900000
-0.003632,-0.118788,57.910000
-0.003651,-0.118919,57.920000
-0.003667,-0.119029,57.930000
-0.003681,-0.119155,57.940000
-0.003694,-0.119269,57.950000
-0.003704,-0.119410,57.960000
-0.003714,-0.119522,57.970000
-0.003721,-0.119667,57.980000
-0.003728,-0.119785,57.990000
-0.003603,-0.119922,58.000000
-0.003586,-0.120071,58.010000
-0.003565,-0.120196,58.020000
-0.003538,-0.120352,58.030000
-0.003506,-0.120488,58.040000
-0.003468,-0.120637,58.050000
-0.003424,-0.120790,58.060000
-0.003371,-0.120946,58.070000
-0.003310,-0.121099,58.080000
-0.003239,-0.121239,58.090000
-0.003158,-0.121396,58.100000
-0.003064,-0.121569,58.110000
-0.002957,-0.121718,58.120000
-0.002836,-0.121894,58.130000
-0.002699,-0.122052,58.140000
-0.002546,-0.122219,58.150000
-0.002375,-0.122398,58.160000
-0.002187,-0.122567,58.170000
-0.001980,-0.122728,58.180000
-0.001757,-0.122911,58.190000
-0.001516,-0.123078,58.200000
-0.001261,-0.123260,58.210000
-0.000992,-0.123430,58.220000
-0.000713,-0.123609,58.230000
-0.000427,-0.123783,58.240000
-0.000138,-0.123963,58.250000
0.000152,-0.124135,58.260000
0.000438,-0.124309,58.270000
0.000717,-0.124489,58.280000
0.000986,-0.124660,58.290000
0.001241,-0.124836,58.300000
0.001482,-0.125014,58.310000
0.001706,-0.125192,58.320000
0.001913,-0.125354,58.330000
0.002102,-0.125525,58.340000
0.002273,-0.125697,58.350000
0.002426,-0.125866,58.360000
0.002564,-0.126037,58.370000
0.002686,-0.126184,58.380000
0.002794,-0.126354,58.390000
0.002888,-0.126522,58.400000
0.002971,-0.126673,58.410000
0.003043,-0.126832,58.420000
0.003106,-0.126981,58.430000
0.003161,-0.127137,58.440000
0.003208,-0.127298,58.450000
0.003248,-0.127447,58.460000
0.003283,-0.127575,58.470000
0.003313,-0.127722,58.480000
0.003339,-0.127874,58.490000
0.003242,-0.128014,58.500000
0.003240,-0.128142,58.510000
0.003233,-0.128274,58.520000
0.003219,-0.128414,58.530000
0.003199,-0.128541,58.540000
0.003172,-0.128685,58.550000
0.003137,-0.128805,58.560000
0.003095,-0.128924,58.570000
0.003044,-0.129060,58.580000
0.002983,-0.129170,58.590000
0.002911,-0.129294,58.600000
0.002828,-0.129416,58.610000
0.002733,-0.129517,58.620000
0.002624,-0.129643,58.630000
0.002500,-0.129746,58.640000
0.002361,-0.129858,58.650000
0.002206,-0.129973,58.660000
0.002034,-0.130074,58.670000
0.001846,-0.130187,58.680000
0.001642,-0.130292,58.690000
0.001422,-0.130386,58.700000
0.001188,-0.130500,58.710000
0.000942,-0.130594,58.720000
0.000687,-0.130708,58.730000
0.000425,-0.130794,58.740000
0.000160,-0.130899,58.750000
-0.000106,-0.131013,58.760000
-0.000368,-0.131098,58.770000
-0.000624,-0.131218,58.780000
-0.000870,-0.131311,58.790000
-0.001104,-0.131407,58.800000
-0.001325,-0.131523,58.810000
-0.001530,-0.131621,58.820000
-0.001720,-0.131736,58.830000
-0.001893,-0.131827,58.840000
-0.002050,-0.131953,58.850000
-0.002191,-0.132064,58.860000
-0.002317,-0.132162,58.870000
-0.002429,-0.132283,58.880000
-0.002527,-0.132389,58.890000
-0.002614,-0.132509,58.900000
-0.002690,-0.132633,58.910000
-0.002757,-0.132756,58.920000
-0.002814,-0.132868,58.930000
-0.002864,-0.132994,58.940000
-0.002907,-0.133121,58.950000
-0.002945,-0.133244,58.960000
-0.002977,-0.133380,58.970000
-0.003004,-0.133504,58.980000
-0.003028,-0.133633,58.990000
-0.003044,-0.133776,59.000000
-0.003061,-0.133913,59.010000
-0.003075,-0.134041,59.020000
-0.003086,-0.134182,59.030000
-0.003096,-0.134336,59.040000
-0.003104,-0.134468,59.050000
-0.003110,-0.134618,59.060000
-0.003115,-0.134764,59.070000
-0.003119,-0.134932,59.080000
-0.003121,-0.135073,59.090000
-0.003123,-0.135226,59.100000
-0.003123,-0.135396,59.110000
-0.003123,-0.135549,59.120000
-0.003121,-0.135717,59.130000
-0.003119,-0.135866,59.140000
-0.003115,-0.136036,59.150000
-0.003111,-0.136201,59.160000
-0.003106,-0.136377,59.170000
-0.003100,-0.136549,59.180000
-0.003093,-0.136720,59.190000
-0.003086,-0.136893,59.200000
-0.003078,-0.137081,59.210000
-0.003069,-0.137249,59.220000
-0.003060,-0.137436,59.230000
-0.003051,-0.137618,59.240000
-0.003041,-0.137812,59.250000
-0.003031,-0.137982,59.260000
-0.003022,-0.138178,59.270000
-0.003012,-0.138365,59.280000
-0.003003,-0.138558,59.290000
-0.002995,-0.138760,59.300000
-0.002987,-0.138966,59.310000
-0.002979,-0.139161,59.320000
-0.002972,-0.139351,59.330000
-0.002966,-0.139563,59.340000
-0.002960,-0.139760,59.350000
-0.002955,-0.139974,59.360000
-0.002950,-0.140185,59.370000
-0.002946,-0.140400,59.380000
-0.002942,-0.140603,59.390000
-0.002939,-0.140832,59.400000
-0.002936,-0.141041,59.410000
-0.002934,-0.141253,59.420000
-0.002932,-0.141478,59.430000
-0.002930,-0.141711,59.440000
-0.002928,-0.141921,59.450000
-0.002927,-0.142158,59.460000
-0.002926,-0.142386,59.470000
-0.002925,-0.142609,59.480000
-0.002924,-0.142847,59.490000
-0.002804,-0.143069,59.500000
-0.002783,-0.143316,59.510000
-0.002759,-0.143543,59.520000
-0.002731,-0.143789,59.530000
-0.002699,-0.144022,59.540000
-0.002662,-0.144274,59.550000
-0.002618,-0.144511,59.560000
-0.002569,-0.144757,59.570000
-0.002511,-0.145010,59.580000
-0.002445,-0.145254,59.590000
-0.002370,-0.145517,59.600000
-0.002283,-0.145761,59.610000
-0.002185,-0.146029,59.620000
-0.002074,-0.146270,59.630000
-0.001949,-0.146540,59.640000
-0.001809,-0.146790,59.650000
-0.001653,-0.147042,59.660000
-0.001481,-0.147313,59.670000
-0.001293,-0.147564,59.680000
-0.001089,-0.147826,59.690000
-0.000870,-0.148099,59.700000
-0.000637,-0.148362,59.710000
-0.000392,-0.148618,59.720000
-0.000138,-0.148892,59.730000
0.000122,-0.149142,59.740000
0.000386,-0.149407,59.750000
0.000650,-0.149667,59.760000
0.000910,-0.149939,59.770000
0.001164,-0.150192,59.780000
0.001409,-0.150455,59.790000
0.001642,-0.150714,59.800000
0.001861,-0.150971,59.810000
0.002065,-0.151246,59.820000
0.002253,-0.151494,59.830000
0.002425,-0.151743,59.840000
0.002580,-0.152003,59.850000
0.002720,-0.152245,59.860000
0.002846,-0.152511,59.870000
0.002957,-0.152747,59.880000
0.003055,-0.152991,59.890000
0.003141,-0.153246,59.900000
0.003216,-0.153473,59.910000
0.003282,-0.153715,59.920000
0.003339,-0.153953,59.930000
0.003389,-0.154190,59.940000
0.003432,-0.154434,59.950000
0.003469,-0.154661,59.960000
0.003501,-0.154880,59.970000
0.003528,-0.155103,59.980000
0.003552,-0.155335,59.990000
