input,output,time
0.039995,2.598291,88.200000
0.041007,2.494063,88.300000
0.041934,2.390053,88.400000
0.042781,2.286326,88.500000
0.043552,2.182946,88.600000
0.044252,2.079972,88.700000
0.044885,1.977460,88.800000
0.045455,1.875463,88.900000
0.045965,1.774030,89.000000
0.046421,1.673210,89.100000
0.046823,1.573046,89.200000
0.047177,1.473582,89.300000
0.047483,1.374857,89.400000
0.047746,1.276909,89.500000
0.047966,1.179775,89.600000
0.048146,1.083487,89.700000
0.048287,0.988079,89.800000
0.048390,0.893581,89.900000
0.048457,0.800021,90.000000
0.048489,0.707426,90.100000
0.048486,0.615822,90.200000
0.048448,0.525231,90.300000
0.048375,0.435676,90.400000
0.048268,0.347176,90.500000
0.048126,0.259750,90.600000
0.047950,0.173414,90.700000
0.047737,0.088182,90.800000
0.047489,0.004066,90.900000
0.047204,-0.078923,91.000000
0.046881,-0.160776,91.100000
0.046520,-0.241489,91.200000
0.046120,-0.321058,91.300000
0.045680,-0.399483,91.400000
0.045200,-0.476763,91.500000
0.044680,-0.552905,91.600000
0.044119,-0.627916,91.700000
0.043517,-0.701804,91.800000
0.042876,-0.774584,91.900000
0.042194,-0.846271,92.000000
0.041475,-0.916884,92.100000
0.040719,-0.986445,92.200000
0.039927,-1.054979,92.300000
0.039103,-1.122513,92.400000
0.038249,-1.189078,92.500000
0.037369,-1.254708,92.600000
0.036465,-1.319438,92.700000
0.035542,-1.383306,92.800000
0.034604,-1.446353,92.900000
0.033655,-1.508620,93.000000
0.032700,-1.570153,93.100000
0.031744,-1.630997,93.200000
0.030790,-1.691197,93.300000
0.029845,-1.750803,93.400000
0.028912,-1.809862,93.500000
0.027996,-1.868422,93.600000
0.027101,-1.926533,93.700000
0.026231,-1.984243,93.800000
0.025391,-2.041599,93.900000
0.024583,-2.098649,94.000000
0.023813,-2.155438,94.100000
0.023083,-2.212012,94.200000
0.022396,-2.268413,94.300000
0.021757,-2.324683,94.400000
0.021168,-2.380861,94.500000
0.020634,-2.436983,94.600000
0.020156,-2.493084,94.700000
0.019738,-2.549194,94.800000
0.019384,-2.605342,94.900000
0.019097,-2.661551,95.000000
0.018878,-2.717842,95.100000
0.018732,-2.774232,95.200000
0.018661,-2.830732,95.300000
0.018667,-2.887350,95.400000
0.018751,-2.944088,95.500000
0.018915,-3.000944,95.600000
0.019160,-3.057909,95.700000
0.019486,-3.114970,95.800000
0.019892,-3.172108,95.900000
0.020378,-3.229298,96.000000
0.020940,-3.286509,96.100000
0.021577,-3.343704,96.200000
0.022285,-3.400841,96.300000
0.023058,-3.457871,96.400000
0.023893,-3.514742,96.500000
0.024783,-3.571394,96.600000
0.025722,-3.627762,96.700000
0.026702,-3.683780,96.800000
0.027716,-3.739372,96.900000
0.028757,-3.794462,97.000000
0.029816,-3.848970,97.100000
0.030886,-3.902811,97.200000
0.031959,-3.955899,97.300000
0.033028,-4.008145,97.400000
0.034085,-4.059459,97.500000
0.035124,-4.109747,97.600000
0.036139,-4.158917,97.700000
0.037124,-4.206876,97.800000
0.038075,-4.253528,97.900000
0.038988,-4.298781,98.000000
0.039860,-4.342540,98.100000
0.040687,-4.384713,98.200000
0.041468,-4.425205,98.300000
0.042201,-4.463927,98.400000
0.042886,-4.500787,98.500000
0.043522,-4.535694,98.600000
0.044108,-4.568562,98.700000
0.044646,-4.599301,98.800000
0.045135,-4.627827,98.900000
0.045577,-4.654053,99.000000
0.045971,-4.677895,99.100000
0.046320,-4.699271,99.200000
0.046623,-4.718098,99.300000
0.046882,-4.734296,99.400000
0.047097,-4.747784,99.500000
0.047270,-4.758484,99.600000
0.047400,-4.766317,99.700000
0.047489,-4.771207,99.800000
0.047536,-4.773077,99.900000
0.047542,-4.771863,100.000000
0.047506,-4.767604,100.100000
0.047429,-4.760372,100.200000
0.047310,-4.750242,100.300000
0.047149,-4.737291,100.400000
0.046943,-4.721594,100.500000
0.046694,-4.703229,100.600000
0.046399,-4.682274,100.700000
0.046058,-4.658810,100.800000
0.045669,-4.632916,100.900000
0.045231,-4.604676,101.000000
0.044743,-4.574171,101.100000
0.044204,-4.541487,101.200000
0.043612,-4.506709,101.300000
0.042966,-4.469925,101.400000
0.042266,-4.431224,101.500000
0.041511,-4.390695,101.600000
0.040702,-4.348430,101.700000
0.039837,-4.304523,101.800000
0.038919,-4.259067,101.900000
0.037948,-4.212158,102.000000
0.036926,-4.163893,102.100000
0.035856,-4.114370,102.200000
0.034741,-4.063687,102.300000
0.033585,-4.011943,102.400000
0.032391,-3.959239,102.500000
0.031165,-3.905674,102.600000
0.029913,-3.851348,102.700000
0.028640,-3.796358,102.800000
0.027353,-3.740803,102.900000
0.026058,-3.684780,103.000000
0.024762,-3.628383,103.100000
0.023471,-3.571705,103.200000
0.022192,-3.514836,103.300000
0.020931,-3.457863,103.400000
0.019694,-3.400869,103.500000
0.018486,-3.343937,103.600000
0.017313,-3.287141,103.700000
0.016178,-3.230555,103.800000
0.015085,-3.174248,103.900000
0.014037,-3.118283,104.000000
0.013036,-3.062720,104.100000
0.012083,-3.007615,104.200000
0.011180,-2.953018,104.300000
0.010328,-2.898977,104.400000
0.009525,-2.845533,104.500000
0.008771,-2.792723,104.600000
0.008066,-2.740583,104.700000
0.007407,-2.689142,104.800000
0.006794,-2.638426,104.900000
0.006225,-2.588458,105.000000
0.005697,-2.539257,105.100000
0.005210,-2.490840,105.200000
0.004759,-2.443219,105.300000
0.004344,-2.396406,105.400000
0.003962,-2.350407,105.500000
0.003611,-2.305229,105.600000
0.003289,-2.260876,105.700000
0.002994,-2.217348,105.800000
0.002724,-2.174645,105.900000
0.002477,-2.132766,106.000000
0.002252,-2.091708,106.100000
0.002046,-2.051465,106.200000
0.001858,-2.012032,106.300000
0.001687,-1.973402,106.400000
0.001532,-1.935568,106.500000
0.001390,-1.898520,106.600000
0.001261,-1.862250,106.700000
0.001144,-1.826748,106.800000
0.001037,-1.792002,106.900000
0.000940,-1.758004,107.000000
0.000852,-1.724741,107.100000
0.000773,-1.692201,107.200000
0.000700,-1.660373,107.300000
0.000635,-1.629246,107.400000
0.000575,-1.598806,107.500000
0.000521,-1.569041,107.600000
0.000472,-1.539940,107.700000
0.000428,-1.511490,107.800000
0.000388,-1.483678,107.900000
0.000352,-1.456493,108.000000
0.000319,-1.429921,108.100000
0.000289,-1.403951,108.200000
0.000262,-1.378570,108.300000
0.000238,-1.353766,108.400000
0.000216,-1.329528,108.500000
0.000197,-1.305844,108.600000
0.000179,-1.282701,108.700000
0.000163,-1.260089,108.800000
0.000148,-1.237995,108.900000
0.000135,-1.216410,109.000000
0.000124,-1.195321,109.100000
0.000113,-1.174718,109.200000
0.000104,-1.154590,109.300000
0.000096,-1.134926,109.400000
0.000088,-1.115717,109.500000
0.000082,-1.096952,109.600000
0.000076,-1.078621,109.700000
0.000072,-1.060715,109.800000
0.000068,-1.043223,109.900000
0.000064,-1.026136,110.000000
0.000061,-1.009445,110.100000
0.000059,-0.993141,110.200000
0.000058,-0.977215,110.300000
0.000057,-0.961659,110.400000
0.000056,-0.946462,110.500000
0.000056,-0.931619,110.600000
0.000057,-0.917119,110.700000
0.000058,-0.902954,110.800000
0.000060,-0.889118,110.900000
0.000062,-0.875602,111.000000
0.000066,-0.862398,111.100000
0.000069,-0.849500,111.200000
0.000074,-0.836898,111.300000
0.000079,-0.824588,111.400000
0.000085,-0.812560,111.500000
0.000091,-0.800808,111.600000
0.000099,-0.789326,111.700000
0.000108,-0.778106,111.800000
0.000117,-0.767142,111.900000
0.000128,-0.756427,112.000000
0.000141,-0.745955,112.100000
0.000154,-0.735719,112.200000
0.000169,-0.725712,112.300000
0.000186,-0.715929,112.400000
0.000205,-0.706363,112.500000
0.000225,-0.697008,112.600000
0.000248,-0.687857,112.700000
0.000273,-0.678904,112.800000
0.000301,-0.670144,112.900000
0.000332,-0.661569,113.000000
0.000367,-0.653173,113.100000
0.000404,-0.644950,113.200000
0.000446,-0.636893,113.300000
0.000492,-0.628996,113.400000
0.000543,-0.621253,113.500000
0.000599,-0.613655,113.600000
0.000661,-0.606197,113.700000
0.000729,-0.598870,113.800000
0.000804,-0.591668,113.900000
0.000887,-0.584582,114.000000
0.000978,-0.577605,114.100000
0.001079,-0.570728,114.200000
0.001189,-0.563942,114.300000
0.001310,-0.557238,114.400000
0.001444,-0.550606,114.500000
0.001590,-0.544036,114.600000
0.001751,-0.537517,114.700000
0.001928,-0.531037,114.800000
0.002121,-0.524584,114.900000
0.002333,-0.518145,115.000000
0.002564,-0.511705,115.100000
0.002818,-0.505251,115.200000
0.003094,-0.498765,115.300000
0.003395,-0.492231,115.400000
0.003724,-0.485629,115.500000
0.004081,-0.478942,115.600000
0.004468,-0.472147,115.700000
0.004888,-0.465221,115.800000
0.005343,-0.458142,115.900000
0.005833,-0.450882,116.000000
0.006362,-0.443415,116.100000
0.006929,-0.435710,116.200000
0.007538,-0.427738,116.300000
0.008188,-0.419464,116.400000
0.008881,-0.410855,116.500000
0.009618,-0.401872,116.600000
0.010397,-0.392476,116.700000
0.011219,-0.382628,116.800000
0.012082,-0.372285,116.900000
0.012984,-0.361402,117.000000
0.013924,-0.349934,117.100000
0.014898,-0.337833,117.200000
0.015901,-0.325051,117.300000
0.016930,-0.311540,117.400000
0.017979,-0.297250,117.500000
0.019042,-0.282132,117.600000
0.020112,-0.266135,117.700000
0.021181,-0.249212,117.800000
0.022242,-0.231315,117.900000
0.023286,-0.212398,118.000000
0.024306,-0.192419,118.100000
0.025291,-0.171334,118.200000
0.026235,-0.149108,118.300000
0.027129,-0.125705,118.400000
0.027963,-0.101096,118.500000
0.028732,-0.075254,118.600000
0.029426,-0.048159,118.700000
0.030041,-0.019795,118.800000
0.030569,0.009847,118.900000
0.031005,0.040772,119.000000
0.031345,0.072978,119.100000
0.031585,0.106457,119.200000
0.031722,0.141195,119.300000
0.031754,0.177171,119.400000
0.031679,0.214358,119.500000
0.031497,0.252723,119.600000
0.031207,0.292227,119.700000
0.030812,0.332824,119.800000
0.030313,0.374462,119.900000
0.029714,0.417087,120.000000
0.029017,0.460634,120.100000
0.028228,0.505039,120.200000
0.027352,0.550229,120.300000
0.026395,0.596130,120.400000
0.025365,0.642663,120.500000
0.024269,0.689747,120.600000
0.023115,0.737298,120.700000
0.021913,0.785231,120.800000
0.020671,0.833458,120.900000
0.019398,0.881893,121.000000
0.018105,0.930449,121.100000
0.016801,0.979038,121.200000
0.015494,1.027577,121.300000
0.014194,1.075981,121.400000
0.012908,1.124170,121.500000
0.011644,1.172065,121.600000
0.010409,1.219592,121.700000
0.009210,1.266680,121.800000
0.008050,1.313261,121.900000
0.006935,1.359272,122.000000
0.005868,1.404654,122.100000
0.004853,1.449353,122.200000
0.003890,1.493320,122.300000
0.002981,1.536509,122.400000
0.002127,1.578880,122.500000
0.001328,1.620396,122.600000
0.000584,1.661026,122.700000
-0.000107,1.700743,122.800000
-0.000745,1.739523,122.900000
-0.001333,1.777347,123.000000
-0.001871,1.814199,123.100000
-0.002361,1.850068,123.200000
-0.002805,1.884944,123.300000
-0.003205,1.918822,123.400000
-0.003563,1.951700,123.500000
-0.003881,1.983577,123.600000
-0.004161,2.014457,123.700000
-0.004404,2.044345,123.800000
-0.004612,2.073249,123.900000
-0.004786,2.101177,124.000000
-0.004929,2.128142,124.100000
-0.005040,2.154157,124.200000
-0.005123,2.179237,124.300000
-0.005177,2.203398,124.400000
-0.005204,2.226659,124.500000
-0.005205,2.249039,124.600000
-0.005181,2.270558,124.700000
-0.005133,2.291238,124.800000
-0.005061,2.311103,124.900000
-0.004968,2.330174,125.000000
-0.004852,2.348478,125.100000
-0.004717,2.366040,125.200000
-0.004561,2.382885,125.300000
-0.004386,2.399041,125.400000
-0.004194,2.414535,125.500000
-0.003984,2.429396,125.600000
-0.003758,2.443650,125.700000
-0.003516,2.457328,125.800000
-0.003259,2.470458,125.900000
-0.002988,2.483070,126.000000
-0.002704,2.495194,126.100000
-0.002406,2.506859,126.200000
-0.002095,2.518095,126.300000
-0.001771,2.528932,126.400000
-0.001435,2.539402,126.500000
-0.001085,2.549533,126.600000
-0.000721,2.559358,126.700000
-0.000342,2.568905,126.800000
0.000052,2.578208,126.900000
0.000463,2.587296,127.000000
0.000893,2.596201,127.100000
0.001344,2.604955,127.200000
0.001817,2.613592,127.300000
0.002314,2.622144,127.400000
0.002840,2.630646,127.500000
0.003395,2.639133,127.600000
0.003982,2.647641,127.700000
0.004606,2.656207,127.800000
0.005267,2.664871,127.900000
0.005970,2.673673,128.000000
0.006717,2.682656,128.100000
0.007510,2.691863,128.200000
0.008352,2.701341,128.300000
0.009245,2.711137,128.400000
0.010189,2.721302,128.500000
0.011186,2.731889,128.600000
0.012236,2.742952,128.700000
0.013338,2.754548,128.800000
0.014492,2.766736,128.900000
0.015694,2.779576,129.000000
0.016941,2.793130,129.100000
0.018229,2.807464,129.200000
0.019553,2.822642,129.300000
0.020906,2.838729,129.400000
0.022280,2.855792,129.500000
0.023666,2.873897,129.600000
0.025056,2.893110,129.700000
0.026437,2.913493,129.800000
0.027800,2.935109,129.900000
0.029132,2.958017,130.000000
0.030422,2.982273,130.100000
0.031656,3.007929,130.200000
0.032823,3.035031,130.300000
0.033910,3.063622,130.400000
0.034905,3.093736,130.500000
0.035797,3.125403,130.600000
0.036575,3.158643,130.700000
0.037229,3.193470,130.800000
0.037750,3.229889,130.900000
0.038130,3.267897,131.000000
0.038362,3.307480,131.100000
0.038439,3.348618,131.200000
0.038357,3.391278,131.300000
0.038113,3.435419,131.400000
0.037703,3.480991,131.500000
0.037126,3.527934,131.600000
0.036383,3.576179,131.700000
0.035476,3.625647,131.800000
0.034407,3.676251,131.900000
0.033180,3.727894,132.000000
0.031801,3.780474,132.100000
0.030278,3.833879,132.200000
0.028620,3.887991,132.300000
0.026835,3.942687,132.400000
0.024937,3.997837,132.500000
0.022936,4.053309,132.600000
0.020847,4.108965,132.700000
0.018684,4.164665,132.800000
0.016463,4.220269,132.900000
0.014197,4.275636,133.000000
0.011904,4.330625,133.100000
0.009599,4.385095,133.200000
0.007296,4.438911,133.300000
0.005010,4.491938,133.400000
0.002754,4.544047,133.500000
0.000542,4.595115,133.600000
-0.001615,4.645021,133.700000
-0.003708,4.693655,133.800000
-0.005728,4.740910,133.900000
-0.007667,4.786688,134.000000
-0.009519,4.830899,134.100000
-0.011281,4.873459,134.200000
-0.012949,4.914293,134.300000
-0.014520,4.953333,134.400000
-0.015994,4.990521,134.500000
-0.017371,5.025803,134.600000
-0.018651,5.059137,134.700000
-0.019836,5.090483,134.800000
-0.020928,5.119814,134.900000
-0.021929,5.147104,135.000000
-0.022842,5.172337,135.100000
-0.023669,5.195503,135.200000
-0.024414,5.216595,135.300000
-0.025079,5.235615,135.400000
-0.025668,5.252568,135.500000
-0.026182,5.267464,135.600000
-0.026626,5.280319,135.700000
-0.027000,5.291151,135.800000
-0.027307,5.299983,135.900000
-0.027550,5.306842,136.000000
-0.027729,5.311760,136.100000
-0.027846,5.314769,136.200000
-0.027902,5.315908,136.300000
-0.027898,5.315212,136.400000
-0.027834,5.312658,136.500000
-0.027711,5.308204,136.600000
-0.027528,5.301813,136.700000
-0.027286,5.293451,136.800000
-0.026983,5.283087,136.900000
-0.026620,5.270692,137.000000
-0.026195,5.256242,137.100000
-0.025708,5.239717,137.200000
-0.025159,5.221098,137.300000
-0.024547,5.200371,137.400000
-0.023871,5.177528,137.500000
-0.023131,5.152561,137.600000
-0.022327,5.125469,137.700000
-0.021460,5.096254,137.800000
-0.020529,5.064923,137.900000
-0.019537,5.031486,138.000000
-0.018486,4.995959,138.100000
-0.017376,4.958361,138.200000
-0.016212,4.918716,138.300000
-0.014996,4.877051,138.400000
-0.013732,4.833400,138.500000
-0.012426,4.787796,138.600000
-0.011080,4.740281,138.700000
-0.009702,4.690898,138.800000
-0.008296,4.639692,138.900000
-0.006868,4.586713,139.000000
-0.005424,4.532012,139.100000
-0.003969,4.475645,139.200000
-0.002509,4.417667,139.300000
-0.001049,4.358136,139.400000
0.000407,4.297112,139.500000
0.001855,4.234655,139.600000
0.003290,4.170825,139.700000
0.004710,4.105687,139.800000
0.006113,4.039301,139.900000
0.007497,3.971730,140.000000
0.008860,3.903039,140.100000
0.010204,3.833290,140.200000
0.011527,3.762546,140.300000
0.012830,3.690871,140.400000
0.014114,3.618330,140.500000
0.015381,3.544986,140.600000
0.016630,3.470904,140.700000
0.017863,3.396149,140.800000
0.019082,3.320785,140.900000
0.020287,3.244880,141.000000
0.021479,3.168500,141.100000
0.022657,3.091712,141.200000
0.023823,3.014585,141.300000
0.024975,2.937187,141.400000
0.026112,2.859589,141.500000
0.027232,2.781859,141.600000
0.028334,2.704070,141.700000
0.029416,2.626293,141.800000
0.030473,2.548599,141.900000
0.031504,2.471061,142.000000
0.032505,2.393750,142.100000
0.033473,2.316738,142.200000
0.034403,2.240096,142.300000
0.035292,2.163894,142.400000
0.036136,2.088202,142.500000
0.036933,2.013087,142.600000
0.037679,1.938616,142.700000
0.038370,1.864854,142.800000
0.039005,1.791863,142.900000
0.039580,1.719704,143.000000
0.040093,1.648434,143.100000
0.040543,1.578109,143.200000
0.040927,1.508782,143.300000
0.041245,1.440500,143.400000
0.041494,1.373311,143.500000
0.041674,1.307256,143.600000
0.041784,1.242376,143.700000
0.041823,1.178704,143.800000
0.041790,1.116274,143.900000
0.041685,1.055111,144.000000
0.041508,0.995240,144.100000
0.041258,0.936680,144.200000
0.040935,0.879445,144.300000
0.040540,0.823546,144.400000
0.040074,0.768989,144.500000
0.039535,0.715774,144.600000
0.038927,0.663900,144.700000
0.038251,0.613356,144.800000
0.037507,0.564131,144.900000
0.036700,0.516208,145.000000
0.035832,0.469563,145.100000
0.034906,0.424169,145.200000
0.033927,0.379997,145.300000
0.032899,0.337010,145.400000
0.031829,0.295168,145.500000
0.030722,0.254429,145.600000
0.029584,0.214746,145.700000
0.028422,0.176068,145.800000
0.027245,0.138344,145.900000
0.026058,0.101517,146.000000
0.024871,0.065532,146.100000
0.023689,0.030330,146.200000
0.022522,-0.004149,146.300000
0.021375,-0.037963,146.400000
0.020257,-0.071174,146.500000
0.019172,-0.103841,146.600000
0.018128,-0.136021,146.700000
0.017129,-0.167773,146.800000
0.016180,-0.199152,146.900000
0.015285,-0.230212,147.000000
0.014447,-0.261005,147.100000
0.013670,-0.291579,147.200000
0.012955,-0.321980,147.300000
0.012303,-0.352253,147.400000
0.011717,-0.382436,147.500000
0.011196,-0.412566,147.600000
0.010741,-0.442677,147.700000
0.010352,-0.472797,147.800000
0.010028,-0.502954,147.900000
0.009769,-0.533169,148.000000
0.009573,-0.563461,148.100000
0.009440,-0.593845,148.200000
0.009368,-0.624331,148.300000
0.009356,-0.654927,148.400000
0.009401,-0.685637,148.500000
0.009501,-0.716459,148.600000
0.009655,-0.747391,148.700000
0.009859,-0.778424,148.800000
0.010110,-0.809548,148.900000
0.010406,-0.840748,149.000000
0.010741,-0.872007,149.100000
0.011113,-0.903303,149.200000
0.011516,-0.934614,149.300000
0.011945,-0.965912,149.400000
0.012396,-0.997170,149.500000
0.012861,-1.028356,149.600000
0.013336,-1.059439,149.700000
0.013814,-1.090383,149.800000
0.014289,-1.121155,149.900000
0.014753,-1.151719,150.000000
0.015200,-1.182040,150.100000
0.015623,-1.212081,150.200000
0.016017,-1.241809,150.300000
0.016374,-1.271190,150.400000
0.016690,-1.300192,150.500000
0.016959,-1.328785,150.600000
0.017177,-1.356941,150.700000
0.017339,-1.384637,150.800000
0.017442,-1.411849,150.900000
0.017483,-1.438560,151.000000
0.017461,-1.464755,151.100000
0.017374,-1.490423,151.200000
0.017222,-1.515558,151.300000
0.017005,-1.540156,151.400000
0.016724,-1.564219,151.500000
0.016380,-1.587753,151.600000
0.015976,-1.610767,151.700000
0.015514,-1.633277,151.800000
0.014996,-1.655300,151.900000
0.014427,-1.676860,152.000000
0.013809,-1.697981,152.100000
0.013146,-1.718696,152.200000
0.012442,-1.739038,152.300000
0.011700,-1.759044,152.400000
0.010925,-1.778756,152.500000
0.010119,-1.798217,152.600000
0.009287,-1.817475,152.700000
0.008432,-1.836581,152.800000
0.007558,-1.855586,152.900000
0.006668,-1.874546,153.000000
0.005766,-1.893519,153.100000
0.004855,-1.912565,153.200000
0.003939,-1.931746,153.300000
0.003022,-1.951125,153.400000
0.002108,-1.970768,153.500000
0.001200,-1.990741,153.600000
0.000302,-2.011113,153.700000
-0.000581,-2.031951,153.800000
-0.001445,-2.053326,153.900000
-0.002286,-2.075308,154.000000
-0.003099,-2.097967,154.100000
-0.003881,-2.121372,154.200000
-0.004626,-2.145593,154.300000
-0.005330,-2.170699,154.400000
-0.005990,-2.196757,154.500000
-0.006602,-2.223834,154.600000
-0.007161,-2.251994,154.700000
-0.007664,-2.281301,154.800000
-0.008108,-2.311815,154.900000
-0.008490,-2.343595,155.000000
-0.008806,-2.376695,155.100000
-0.009055,-2.411168,155.200000
-0.009233,-2.447064,155.300000
-0.009338,-2.484428,155.400000
-0.009369,-2.523302,155.500000
-0.009322,-2.563725,155.600000
-0.009196,-2.605731,155.700000
-0.008989,-2.649348,155.800000
-0.008700,-2.694602,155.900000
-0.008327,-2.741513,156.000000
-0.007868,-2.790096,156.100000
-0.007323,-2.840361,156.200000
-0.006690,-2.892312,156.300000
-0.005968,-2.945946,156.400000
-0.005158,-3.001258,156.500000
-0.004259,-3.058234,156.600000
-0.003272,-3.116853,156.700000
-0.002199,-3.177090,156.800000
-0.001040,-3.238913,156.900000
0.000201,-3.302284,157.000000
0.001520,-3.367156,157.100000
0.002914,-3.433480,157.200000
0.004378,-3.501198,157.300000
0.005905,-3.570246,157.400000
0.007489,-3.640555,157.500000
0.009122,-3.712051,157.600000
0.010796,-3.784655,157.700000
0.012501,-3.858281,157.800000
0.014229,-3.932843,157.900000
0.015969,-4.008248,158.000000
0.017711,-4.084402,158.100000
0.019446,-4.161207,158.200000
0.021164,-4.238565,158.300000
0.022855,-4.316374,158.400000
0.024511,-4.394535,158.500000
0.026123,-4.472945,158.600000
0.027685,-4.551505,158.700000
0.029189,-4.630115,158.800000
0.030629,-4.708676,158.900000
0.032002,-4.787093,159.000000
0.033303,-4.865271,159.100000
0.034529,-4.943118,159.200000
0.035678,-5.020546,159.300000
0.036749,-5.097468,159.400000
0.037740,-5.173801,159.500000
0.038653,-5.249467,159.600000
0.039487,-5.324388,159.700000
0.040244,-5.398492,159.800000
0.040924,-5.471709,159.900000
0.041530,-5.543973,160.000000
0.042063,-5.615222,160.100000
0.042526,-5.685394,160.200000
0.042920,-5.754435,160.300000
0.043248,-5.822292,160.400000
0.043513,-5.888913,160.500000
0.043716,-5.954252,160.600000
0.043861,-6.018266,160.700000
0.043950,-6.080912,160.800000
0.043986,-6.142152,160.900000
0.043970,-6.201951,161.000000
0.043907,-6.260274,161.100000
0.043799,-6.317091,161.200000
0.043648,-6.372372,161.300000
0.043458,-6.426092,161.400000
0.043232,-6.478225,161.500000
0.042972,-6.528748,161.600000
0.042681,-6.577640,161.700000
0.042363,-6.624881,161.800000
0.042021,-6.670453,161.900000
0.041657,-6.714338,162.000000
0.041274,-6.756520,162.100000
0.040876,-6.796984,162.200000
0.040463,-6.835714,162.300000
0.040040,-6.872698,162.400000
0.039607,-6.907920,162.500000
0.039166,-6.941368,162.600000
0.038719,-6.973027,162.700000
0.038266,-7.002886,162.800000
0.037809,-7.030931,162.900000
0.037348,-7.057147,163.000000
0.036882,-7.081524,163.100000
0.036412,-7.104046,163.200000
0.035936,-7.124701,163.300000
0.035454,-7.143476,163.400000
0.034965,-7.160357,163.500000
0.034467,-7.175332,163.600000
0.033958,-7.188388,163.700000
0.033437,-7.199513,163.800000
0.032901,-7.208694,163.900000
0.032349,-7.215921,164.000000
0.031779,-7.221184,164.100000
0.031188,-7.224473,164.200000
0.030574,-7.225780,164.300000
0.029935,-7.225102,164.400000
0.029270,-7.222502,164.500000
0.028577,-7.218071,164.600000
0.027854,-7.211895,164.700000
0.027100,-7.204062,164.800000
0.026315,-7.194660,164.900000
0.025499,-7.183776,165.000000
0.024650,-7.171498,165.100000
0.023770,-7.157914,165.200000
0.022859,-7.143110,165.300000
0.021919,-7.127175,165.400000
0.020951,-7.110195,165.500000
0.019958,-7.092258,165.600000
0.018942,-7.073450,165.700000
0.017906,-7.053857,165.800000
0.016854,-7.033566,165.900000
0.015788,-7.012659,166.000000
0.014711,-6.991221,166.100000
0.013629,-6.969333,166.200000
0.012543,-6.947076,166.300000
0.011458,-6.924530,166.400000
0.010378,-6.901770,166.500000
0.009304,-6.878872,166.600000
0.008241,-6.855908,166.700000
0.007191,-6.832949,166.800000
0.006157,-6.810062,166.900000
0.005140,-6.787313,167.000000
0.004144,-6.764765,167.100000
0.003171,-6.742476,167.200000
0.002221,-6.720504,167.300000
0.001297,-6.698903,167.400000
0.000400,-6.677724,167.500000
-0.000467,-6.657015,167.600000
-0.001304,-6.636821,167.700000
-0.002109,-6.617184,167.800000
-0.002880,-6.598143,167.900000
-0.003616,-6.579735,168.000000
-0.004315,-6.561991,168.100000
-0.004975,-6.544942,168.200000
-0.005595,-6.528613,168.300000
-0.006174,-6.513029,168.400000
-0.006709,-6.498209,168.500000
-0.007200,-6.484170,168.600000
-0.007646,-6.470925,168.700000
-0.008043,-6.458484,168.800000
-0.008393,-6.446855,168.900000
-0.008692,-6.436041,169.000000
-0.008941,-6.426042,169.100000
-0.009138,-6.416856,169.200000
-0.009282,-6.408475,169.300000
-0.009372,-6.400891,169.400000
-0.009407,-6.394090,169.500000
-0.009387,-6.388056,169.600000
-0.009310,-6.382771,169.700000
-0.009176,-6.378212,169.800000
-0.008983,-6.374352,169.900000
-0.008732,-6.371164,170.000000
-0.008421,-6.368614,170.100000
-0.008050,-6.366669,170.200000
-0.007618,-6.365287,170.300000
-0.007127,-6.364428,170.400000
-0.006574,-6.364045,170.500000
-0.005962,-6.364093,170.600000
-0.005291,-6.364532,170.700000
-0.004561,-6.365326,170.800000
-0.003776,-6.366437,170.900000
-0.002936,-6.367821,171.000000
-0.002046,-6.369430,171.100000
-0.001107,-6.371212,171.200000
-0.000126,-6.373108,171.300000
0.000894,-6.375057,171.400000
0.001946,-6.376993,171.500000
0.003026,-6.378846,171.600000
0.004126,-6.380542,171.700000
0.005238,-6.382005,171.800000
0.006356,-6.383155,171.900000
0.007472,-6.383908,172.000000
0.008577,-6.384181,172.100000
0.009664,-6.383895,172.200000
0.010724,-6.382986,172.300000
0.011751,-6.381402,172.400000
0.012735,-6.379094,172.500000
0.013671,-6.376017,172.600000
0.014553,-6.372127,172.700000
0.015373,-6.367387,172.800000
0.016128,-6.361764,172.900000
0.016813,-6.355230,173.000000
0.017423,-6.347762,173.100000
0.017957,-6.339341,173.200000
0.018412,-6.329957,173.300000
0.018785,-6.319602,173.400000
0.019077,-6.308275,173.500000
0.019288,-6.295979,173.600000
0.019417,-6.282724,173.700000
0.019466,-6.268524,173.800000
0.019437,-6.253397,173.900000
0.019332,-6.237368,174.000000
0.019154,-6.220464,174.100000
0.018907,-6.202717,174.200000
0.018594,-6.184163,174.300000
0.018220,-6.164842,174.400000
0.017789,-6.144794,174.500000
0.017308,-6.124066,174.600000
0.016782,-6.102703,174.700000
0.016216,-6.080756,174.800000
0.015617,-6.058274,174.900000
0.014990,-6.035308,175.000000
0.014343,-6.011910,175.100000
0.013680,-5.988133,175.200000
0.013007,-5.964028,175.300000
0.012331,-5.939646,175.400000
0.011656,-5.915037,175.500000
0.010987,-5.890250,175.600000
0.010329,-5.865334,175.700000
0.009685,-5.840332,175.800000
0.009059,-5.815290,175.900000
0.008454,-5.790247,176.000000
0.007871,-5.765245,176.100000
0.007313,-5.740318,176.200000
0.006780,-5.715502,176.300000
