input,output,time
0.013284,0.028200,36.960000
0.012842,0.029041,36.970000
0.012381,0.029896,36.980000
0.011902,0.030756,36.990000
0.011407,0.031624,37.000000
0.010898,0.032493,37.010000
0.010375,0.033361,37.020000
0.009841,0.034245,37.030000
0.009297,0.035146,37.040000
0.008743,0.036042,37.050000
0.008181,0.036952,37.060000
0.007612,0.037847,37.070000
0.007037,0.038769,37.080000
0.006457,0.039676,37.090000
0.005873,0.040604,37.100000
0.005285,0.041533,37.110000
0.004696,0.042454,37.120000
0.004104,0.043391,37.130000
0.003512,0.044334,37.140000
0.002919,0.045263,37.150000
0.002327,0.046203,37.160000
0.001736,0.047136,37.170000
0.001146,0.048076,37.180000
0.000558,0.049009,37.190000
-0.000027,0.049951,37.200000
-0.000609,0.050905,37.210000
-0.001187,0.051834,37.220000
-0.001762,0.052777,37.230000
-0.002332,0.053707,37.240000
-0.002898,0.054653,37.250000
-0.003459,0.055576,37.260000
-0.004014,0.056507,37.270000
-0.004565,0.057449,37.280000
-0.005109,0.058363,37.290000
-0.005647,0.059288,37.300000
-0.006159,0.060210,37.310000
-0.006626,0.061124,37.320000
-0.007051,0.062031,37.330000
-0.007434,0.062942,37.340000
-0.007778,0.063833,37.350000
-0.008086,0.064731,37.360000
-0.008358,0.065611,37.370000
-0.008597,0.066510,37.380000
-0.008804,0.067382,37.390000
-0.008981,0.068260,37.400000
-0.009129,0.069120,37.410000
-0.009250,0.069987,37.420000
-0.009345,0.070842,37.430000
-0.009416,0.071682,37.440000
-0.009463,0.072512,37.450000
-0.009488,0.073357,37.460000
-0.009493,0.074177,37.470000
-0.009478,0.075002,37.480000
-0.009444,0.075823,37.490000
-0.009393,0.076644,37.500000
-0.009325,0.077451,37.510000
-0.009242,0.078245,37.520000
-0.009143,0.079034,37.530000
-0.009031,0.079829,37.540000
-0.008906,0.080609,37.550000
-0.008769,0.081372,37.560000
-0.008621,0.082148,37.570000
-0.008461,0.082905,37.580000
-0.008292,0.083669,37.590000
-0.008113,0.084424,37.600000
-0.007926,0.085160,37.610000
-0.007730,0.085906,37.620000
-0.007527,0.086652,37.630000
-0.007317,0.087381,37.640000
-0.007101,0.088109,37.650000
-0.006878,0.088832,37.660000
-0.006651,0.089554,37.670000
-0.006418,0.090269,37.680000
-0.006180,0.090971,37.690000
-0.005938,0.091691,37.700000
-0.005693,0.092385,37.710000
-0.005444,0.093081,37.720000
-0.005192,0.093779,37.730000
-0.004938,0.094467,37.740000
-0.004681,0.095170,37.750000
-0.004422,0.095841,37.760000
-0.004161,0.096532,37.770000
-0.003898,0.097218,37.780000
-0.003635,0.097889,37.790000
-0.003370,0.098565,37.800000
-0.003106,0.099252,37.810000
-0.002842,0.099909,37.820000
-0.002579,0.100576,37.830000
-0.002317,0.101255,37.840000
-0.002055,0.101919,37.850000
-0.001796,0.102586,37.860000
-0.001537,0.103259,37.870000
-0.001280,0.103912,37.880000
-0.001024,0.104582,37.890000
-0.000770,0.105242,37.900000
-0.000518,0.105905,37.910000
-0.000268,0.106574,37.920000
-0.000019,0.107224,37.930000
0.000228,0.107882,37.940000
0.000473,0.108550,37.950000
0.000716,0.109210,37.960000
0.000956,0.109886,37.970000
0.001195,0.110535,37.980000
0.001432,0.111198,37.990000
0.001666,0.111871,38.000000
0.001898,0.112538,38.010000
0.002128,0.113208,38.020000
0.002356,0.113880,38.030000
0.002581,0.114544,38.040000
0.002804,0.115222,38.050000
0.003024,0.115895,38.060000
0.003243,0.116577,38.070000
0.003458,0.117247,38.080000
0.003672,0.117929,38.090000
0.003883,0.118618,38.100000
0.004091,0.119308,38.110000
0.004298,0.119996,38.120000
0.004501,0.120693,38.130000
0.004703,0.121390,38.140000
0.004901,0.122089,38.150000
0.005098,0.122783,38.160000
0.005292,0.123479,38.170000
0.005484,0.124202,38.180000
0.005673,0.124901,38.190000
0.005860,0.125614,38.200000
0.006044,0.126352,38.210000
0.006226,0.127069,38.220000
0.006406,0.127793,38.230000
0.006583,0.128528,38.240000
0.006758,0.129270,38.250000
0.006931,0.129996,38.260000
0.007101,0.130753,38.270000
0.007269,0.131509,38.280000
0.007435,0.132249,38.290000
0.007599,0.133008,38.300000
0.007751,0.133775,38.310000
0.007883,0.134542,38.320000
0.007996,0.135332,38.330000
0.008092,0.136108,38.340000
0.008170,0.136889,38.350000
0.008233,0.137687,38.360000
0.008280,0.138488,38.370000
0.008314,0.139292,38.380000
0.008334,0.140097,38.390000
0.008342,0.140912,38.400000
0.008337,0.141722,38.410000
0.008322,0.142538,38.420000
0.008296,0.143374,38.430000
0.008261,0.144219,38.440000
0.008216,0.145054,38.450000
0.008163,0.145889,38.460000
0.008102,0.146748,38.470000
0.008034,0.147594,38.480000
0.007958,0.148457,38.490000
0.007877,0.149338,38.500000
0.007789,0.150198,38.510000
0.007696,0.151090,38.520000
0.007597,0.151959,38.530000
0.007494,0.152850,38.540000
0.007387,0.153743,38.550000
0.007276,0.154646,38.560000
0.007161,0.155535,38.570000
0.007043,0.156444,38.580000
0.006922,0.157345,38.590000
0.006798,0.158260,38.600000
0.006672,0.159198,38.610000
0.006544,0.160107,38.620000
0.006414,0.161045,38.630000
0.006283,0.161979,38.640000
0.006150,0.162901,38.650000
0.006016,0.163843,38.660000
0.005881,0.164790,38.670000
0.005745,0.165738,38.680000
0.005609,0.166685,38.690000
0.005472,0.167639,38.700000
0.005335,0.168605,38.710000
0.005198,0.169570,38.720000
0.005061,0.170523,38.730000
0.004924,0.171506,38.740000
0.004787,0.172474,38.750000
0.004651,0.173438,38.760000
0.004516,0.174431,38.770000
0.004381,0.175412,38.780000
0.004246,0.176398,38.790000
0.004113,0.177370,38.800000
0.003980,0.178355,38.810000
0.003847,0.179355,38.820000
0.003714,0.180352,38.830000
0.003581,0.181351,38.840000
0.003448,0.182348,38.850000
0.003316,0.183346,38.860000
0.003184,0.184341,38.870000
0.003053,0.185349,38.880000
0.002922,0.186359,38.890000
0.002792,0.187365,38.900000
0.002664,0.188373,38.910000
0.002536,0.189382,38.920000
0.002409,0.190402,38.930000
0.002283,0.191418,38.940000
0.002158,0.192440,38.950000
0.002035,0.193449,38.960000
0.001912,0.194481,38.970000
0.001791,0.195505,38.980000
0.001672,0.196515,38.990000
0.001553,0.197535,39.000000
0.001437,0.198570,39.010000
0.001321,0.199599,39.020000
0.001207,0.199995,39.030000
0.001095,0.200003,39.040000
0.000984,0.200000,39.050000
0.000874,0.199992,39.060000
0.000767,0.199996,39.070000
0.000660,0.200002,39.080000
0.000556,0.199995,39.090000
0.000453,0.200006,39.100000
0.000351,0.200004,39.110000
0.000251,0.199995,39.120000
0.000153,0.199997,39.130000
0.000056,0.199998,39.140000
-0.000039,0.200007,39.150000
-0.000132,0.200003,39.160000
-0.000224,0.200009,39.170000
-0.000314,0.199996,39.180000
-0.000403,0.200006,39.190000
-0.000490,0.200004,39.200000
-0.000575,0.200002,39.210000
-0.000659,0.199992,39.220000
-0.000742,0.199994,39.230000
-0.000822,0.199992,39.240000
-0.000902,0.199988,39.250000
-0.000979,0.199985,39.260000
-0.001055,0.199985,39.270000
-0.001130,0.199973,39.280000
-0.001203,0.199978,39.290000
-0.001275,0.199957,39.300000
-0.001357,0.199951,39.310000
-0.001461,0.199954,39.320000
-0.001585,0.199937,39.330000
-0.001729,0.199922,39.340000
-0.001890,0.199905,39.350000
-0.002067,0.199899,39.360000
-0.002261,0.199890,39.370000
-0.002468,0.199871,39.380000
-0.002689,0.199853,39.390000
-0.002923,0.199828,39.400000
-0.003168,0.199805,39.410000
-0.003423,0.199792,39.420000
-0.003688,0.199757,39.430000
-0.003962,0.199729,39.440000
-0.004245,0.199711,39.450000
-0.004534,0.199663,39.460000
-0.004831,0.199621,39.470000
-0.005133,0.199586,39.480000
-0.005441,0.199554,39.490000
-0.005754,0.199490,39.500000
-0.006071,0.199457,39.510000
-0.006392,0.199389,39.520000
-0.006717,0.199340,39.530000
-0.007044,0.199270,39.540000
-0.007373,0.199191,39.550000
-0.007704,0.199126,39.560000
-0.008037,0.199043,39.570000
-0.008370,0.198954,39.580000
-0.008705,0.198869,39.590000
-0.009040,0.198786,39.600000
-0.009375,0.198673,39.610000
-0.009710,0.198570,39.620000
-0.010044,0.198449,39.630000
-0.010378,0.198337,39.640000
-0.010710,0.198200,39.650000
-0.011041,0.198075,39.660000
-0.011371,0.197928,39.670000
-0.011699,0.197781,39.680000
-0.012025,0.197614,39.690000
-0.012350,0.197460,39.700000
-0.012671,0.197277,39.710000
-0.012991,0.197101,39.720000
-0.013308,0.196907,39.730000
-0.013622,0.196718,39.740000
-0.013934,0.196510,39.750000
-0.014242,0.196281,39.760000
-0.014548,0.196058,39.770000
-0.014851,0.195824,39.780000
-0.015150,0.195576,39.790000
-0.015446,0.195326,39.800000
-0.015708,0.195045,39.810000
-0.015908,0.194768,39.820000
-0.016050,0.194488,39.830000
-0.016136,0.194191,39.840000
-0.016170,0.193883,39.850000
-0.016155,0.193554,39.860000
-0.016094,0.193225,39.870000
-0.015989,0.192896,39.880000
-0.015843,0.192546,39.890000
-0.015659,0.192188,39.900000
-0.015439,0.191805,39.910000
-0.015185,0.191431,39.920000
-0.014899,0.191040,39.930000
-0.014584,0.190631,39.940000
-0.014242,0.190223,39.950000
-0.013874,0.189814,39.960000
-0.013482,0.189379,39.970000
-0.013068,0.188939,39.980000
-0.012634,0.188496,39.990000
-0.012180,0.188047,40.000000
-0.011710,0.187588,40.010000
-0.011224,0.187120,40.020000
-0.010722,0.186644,40.030000
-0.010208,0.186149,40.040000
-0.009682,0.185676,40.050000
-0.009144,0.185175,40.060000
-0.008597,0.184669,40.070000
-0.008041,0.184167,40.080000
-0.007478,0.183660,40.090000
-0.006907,0.183131,40.100000
-0.006331,0.182616,40.110000
-0.005749,0.182087,40.120000
-0.005163,0.181576,40.130000
-0.004574,0.181027,40.140000
-0.003981,0.180496,40.150000
-0.003387,0.179967,40.160000
-0.002791,0.179433,40.170000
-0.002194,0.178881,40.180000
-0.001597,0.178354,40.190000
-0.001000,0.177809,40.200000
-0.000404,0.177271,40.210000
0.000191,0.176712,40.220000
0.000784,0.176182,40.230000
0.001375,0.175632,40.240000
0.001964,0.175102,40.250000
0.002550,0.174559,40.260000
0.003133,0.174026,40.270000
0.003712,0.173488,40.280000
0.004288,0.172960,40.290000
0.004859,0.172420,40.300000
0.005423,0.171905,40.310000
0.005976,0.171383,40.320000
0.006518,0.170867,40.330000
0.007050,0.170359,40.340000
0.007572,0.169835,40.350000
0.008083,0.169330,40.360000
0.008584,0.168840,40.370000
0.009076,0.168343,40.380000
0.009558,0.167869,40.390000
0.010030,0.167379,40.400000
0.010492,0.166915,40.410000
0.010945,0.166453,40.420000
0.011389,0.165996,40.430000
0.011825,0.165539,40.440000
0.012251,0.165091,40.450000
0.012668,0.164655,40.460000
0.013077,0.164241,40.470000
0.013478,0.163808,40.480000
0.013870,0.163405,40.490000
0.014254,0.163015,40.500000
0.014630,0.162611,40.510000
0.014998,0.162233,40.520000
0.015359,0.161873,40.530000
0.015712,0.161498,40.540000
0.016057,0.161151,40.550000
0.016395,0.160821,40.560000
0.016726,0.160498,40.570000
0.017050,0.160177,40.580000
0.017367,0.159871,40.590000
0.017677,0.159570,40.600000
0.017980,0.159298,40.610000
0.018277,0.159015,40.620000
0.018568,0.158750,40.630000
0.018852,0.158503,40.640000
0.019130,0.158280,40.650000
0.019402,0.158055,40.660000
0.019668,0.157853,40.670000
0.019928,0.157646,40.680000
0.020182,0.157468,40.690000
0.020431,0.157293,40.700000
0.020675,0.157133,40.710000
0.020912,0.156999,40.720000
0.021145,0.156864,40.730000
0.021373,0.156760,40.740000
0.021595,0.156649,40.750000
0.021812,0.156576,40.760000
0.022025,0.156499,40.770000
0.022233,0.156429,40.780000
0.022436,0.156396,40.790000
0.022635,0.156375,40.800000
0.022814,0.156355,40.810000
0.022961,0.156346,40.820000
0.023076,0.156366,40.830000
0.023163,0.156411,40.840000
0.023222,0.156452,40.850000
0.023254,0.156517,40.860000
0.023262,0.156594,40.870000
0.023248,0.156686,40.880000
0.023211,0.156788,40.890000
0.023154,0.156904,40.900000
0.023077,0.157050,40.910000
0.022983,0.157199,40.920000
0.022871,0.157357,40.930000
0.022744,0.157544,40.940000
0.022602,0.157742,40.950000
0.022446,0.157965,40.960000
0.022278,0.158193,40.970000
0.022097,0.158437,40.980000
0.021905,0.158682,40.990000
0.021703,0.158957,41.000000
0.021491,0.159238,41.010000
0.021271,0.159527,41.020000
0.021043,0.159848,41.030000
0.020807,0.160170,41.040000
0.020564,0.160512,41.050000
0.020315,0.160864,41.060000
0.020061,0.161238,41.070000
0.019802,0.161611,41.080000
0.019538,0.161997,41.090000
0.019270,0.162410,41.100000
0.018998,0.162815,41.110000
0.018724,0.163240,41.120000
0.018446,0.163700,41.130000
0.018167,0.164148,41.140000
0.017885,0.164603,41.150000
0.017602,0.165079,41.160000
0.017318,0.165570,41.170000
0.017033,0.166080,41.180000
0.016747,0.166586,41.190000
0.016461,0.167095,41.200000
0.016175,0.167640,41.210000
0.015889,0.168173,41.220000
0.015604,0.168730,41.230000
0.015319,0.169294,41.240000
0.015035,0.169870,41.250000
0.014752,0.170453,41.260000
0.014471,0.171038,41.270000
0.014191,0.171632,41.280000
0.013912,0.172252,41.290000
0.013636,0.172865,41.300000
0.013366,0.173505,41.310000
0.013108,0.174129,41.320000
0.012861,0.174782,41.330000
0.012625,0.175437,41.340000
0.012399,0.176097,41.350000
0.012184,0.176759,41.360000
0.011978,0.177447,41.370000
0.011781,0.178140,41.380000
0.011593,0.178833,41.390000
0.011413,0.179531,41.400000
0.011242,0.180225,41.410000
0.011078,0.180948,41.420000
0.010922,0.181665,41.430000
0.010773,0.182395,41.440000
0.010631,0.183129,41.450000
0.010496,0.183871,41.460000
0.010367,0.184642,41.470000
0.010244,0.185398,41.480000
0.010127,0.186146,41.490000
0.010016,0.186925,41.500000
0.009910,0.187695,41.510000
0.009809,0.188480,41.520000
0.009713,0.189283,41.530000
0.009622,0.190067,41.540000
0.009536,0.190870,41.550000
0.009454,0.191692,41.560000
0.009376,0.192489,41.570000
0.009302,0.193319,41.580000
0.009232,0.194142,41.590000
0.009166,0.194986,41.600000
0.009103,0.195819,41.610000
0.009043,0.196660,41.620000
0.008987,0.197517,41.630000
0.008934,0.198367,41.640000
0.008884,0.199233,41.650000
0.008836,0.199995,41.660000
0.008792,0.200007,41.670000
0.008750,0.200009,41.680000
0.008710,0.199993,41.690000
0.008673,0.199996,41.700000
0.008638,0.200001,41.710000
0.008606,0.200009,41.720000
0.008575,0.199996,41.730000
0.008546,0.199998,41.740000
0.008519,0.200003,41.750000
0.008494,0.199994,41.760000
0.008471,0.200004,41.770000
0.008449,0.199991,41.780000
0.008429,0.200005,41.790000
0.008411,0.200002,41.800000
0.008397,0.199990,41.810000
0.008391,0.200009,41.820000
0.008392,0.199991,41.830000
0.008400,0.199992,41.840000
0.008414,0.200003,41.850000
0.008435,0.200003,41.860000
0.008461,0.199994,41.870000
0.008493,0.200006,41.880000
0.008530,0.199995,41.890000
0.008571,0.200006,41.900000
0.008617,0.199993,41.910000
0.008667,0.200005,41.920000
0.008721,0.200009,41.930000
0.008778,0.200000,41.940000
0.008839,0.199999,41.950000
0.008903,0.200002,41.960000
0.008969,0.199999,41.970000
0.009038,0.199995,41.980000
0.009110,0.199996,41.990000
0.009183,0.200002,42.000000
0.009259,0.199992,42.010000
0.009336,0.199998,42.020000
0.009415,0.200010,42.030000
0.009496,0.200009,42.040000
0.009578,0.199991,42.050000
0.009660,0.200009,42.060000
0.009744,0.199999,42.070000
0.009829,0.200002,42.080000
0.009915,0.200004,42.090000
0.010001,0.200000,42.100000
0.010088,0.199999,42.110000
0.010176,0.200004,42.120000
0.010263,0.200005,42.130000
0.010351,0.199992,42.140000
0.010439,0.200002,42.150000
0.010527,0.200000,42.160000
0.010615,0.199999,42.170000
0.010703,0.199997,42.180000
0.010791,0.200009,42.190000
0.010878,0.200006,42.200000
0.010965,0.200002,42.210000
0.011052,0.199999,42.220000
0.011139,0.200004,42.230000
0.011225,0.200001,42.240000
0.011310,0.199998,42.250000
0.011395,0.200008,42.260000
0.011479,0.199993,42.270000
0.011563,0.199997,42.280000
0.011646,0.200002,42.290000
0.011728,0.199996,42.300000
0.011799,0.200005,42.310000
0.011847,0.200002,42.320000
0.011875,0.199995,42.330000
0.011883,0.200005,42.340000
0.011873,0.200005,42.350000
0.011845,0.200000,42.360000
0.011801,0.199994,42.370000
0.011742,0.199993,42.380000
0.011668,0.200002,42.390000
0.011581,0.200007,42.400000
0.011481,0.199996,42.410000
0.011369,0.200009,42.420000
0.011246,0.199992,42.430000
0.011114,0.200006,42.440000
0.010971,0.199992,42.450000
0.010820,0.200007,42.460000
0.010660,0.199991,42.470000
0.010493,0.199995,42.480000
0.010318,0.199998,42.490000
0.010138,0.199996,42.500000
0.009951,0.200001,42.510000
0.009759,0.199994,42.520000
0.009562,0.200006,42.530000
0.009360,0.200001,42.540000
0.009155,0.200003,42.550000
0.008946,0.200001,42.560000
0.008733,0.199992,42.570000
0.008518,0.199992,42.580000
0.008300,0.199992,42.590000
0.008081,0.200008,42.600000
0.007859,0.200002,42.610000
0.007636,0.200009,42.620000
0.007411,0.199993,42.630000
0.007185,0.199993,42.640000
0.006959,0.199995,42.650000
0.006732,0.199994,42.660000
0.006505,0.199991,42.670000
0.006278,0.200007,42.680000
0.006051,0.199991,42.690000
0.005825,0.199996,42.700000
0.005599,0.200008,42.710000
0.005373,0.200002,42.720000
0.005149,0.199997,42.730000
0.004925,0.199992,42.740000
0.004703,0.199997,42.750000
0.004481,0.200003,42.760000
0.004262,0.200007,42.770000
0.004043,0.199990,42.780000
0.003827,0.200009,42.790000
0.003611,0.200003,42.800000
0.003398,0.200009,42.810000
0.003187,0.200005,42.820000
0.002978,0.200010,42.830000
0.002771,0.199998,42.840000
0.002566,0.199990,42.850000
0.002363,0.199998,42.860000
0.002162,0.199995,42.870000
0.001964,0.199991,42.880000
0.001768,0.200000,42.890000
0.001575,0.199994,42.900000
0.001384,0.200004,42.910000
0.001195,0.199993,42.920000
0.001009,0.199998,42.930000
0.000825,0.200008,42.940000
0.000644,0.199990,42.950000
0.000465,0.200009,42.960000
0.000289,0.200010,42.970000
0.000115,0.200006,42.980000
-0.000056,0.200007,42.990000
-0.000225,0.200006,43.000000
-0.000391,0.200001,43.010000
-0.000554,0.199998,43.020000
-0.000715,0.200001,43.030000
-0.000874,0.200002,43.040000
-0.001030,0.199993,43.050000
-0.001183,0.199983,43.060000
-0.001334,0.199998,43.070000
-0.001483,0.199987,43.080000
-0.001629,0.199980,43.090000
-0.001773,0.199967,43.100000
-0.001914,0.199964,43.110000
-0.002053,0.199954,43.120000
-0.002189,0.199950,43.130000
-0.002323,0.199938,43.140000
-0.002455,0.199914,43.150000
-0.002584,0.199893,43.160000
-0.002711,0.199891,43.170000
-0.002836,0.199870,43.180000
-0.002959,0.199843,43.190000
-0.003079,0.199815,43.200000
-0.003197,0.199802,43.210000
-0.003313,0.199775,43.220000
-0.003427,0.199735,43.230000
-0.003538,0.199718,43.240000
-0.003648,0.199685,43.250000
-0.003755,0.199642,43.260000
-0.003860,0.199593,43.270000
-0.003964,0.199570,43.280000
-0.004065,0.199518,43.290000
-0.004164,0.199476,43.300000
-0.004236,0.199428,43.310000
-0.004254,0.199361,43.320000
-0.004223,0.199324,43.330000
-0.004146,0.199251,43.340000
-0.004024,0.199190,43.350000
-0.003862,0.199134,43.360000
-0.003661,0.199074,43.370000
-0.003423,0.199008,43.380000
-0.003152,0.198924,43.390000
-0.002849,0.198863,43.400000
-0.002517,0.198794,43.410000
-0.002157,0.198706,43.420000
-0.001771,0.198630,43.430000
-0.001362,0.198568,43.440000
-0.000931,0.198471,43.450000
-0.000479,0.198403,43.460000
-0.000008,0.198322,43.470000
0.000480,0.198238,43.480000
0.000984,0.198174,43.490000
0.001502,0.198094,43.500000
0.002033,0.198007,43.510000
0.002577,0.197947,43.520000
0.003131,0.197860,43.530000
0.003695,0.197796,43.540000
0.004268,0.197734,43.550000
0.004848,0.197658,43.560000
0.005435,0.197610,43.570000
0.006028,0.197547,43.580000
0.006625,0.197488,43.590000
0.007227,0.197439,43.600000
0.007832,0.197393,43.610000
0.008440,0.197364,43.620000
0.009049,0.197338,43.630000
0.009660,0.197294,43.640000
0.010272,0.197288,43.650000
0.010884,0.197260,43.660000
0.011495,0.197269,43.670000
0.012105,0.197272,43.680000
0.012714,0.197281,43.690000
0.013321,0.197295,43.700000
0.013926,0.197324,43.710000
0.014528,0.197368,43.720000
0.015128,0.197412,43.730000
0.015723,0.197473,43.740000
0.016315,0.197535,43.750000
0.016903,0.197607,43.760000
0.017487,0.197707,43.770000
0.018066,0.197801,43.780000
0.018640,0.197919,43.790000
0.019209,0.198048,43.800000
0.019753,0.198168,43.810000
0.020253,0.198325,43.820000
0.020711,0.198493,43.830000
0.021129,0.198664,43.840000
0.021509,0.198860,43.850000
0.021854,0.199078,43.860000
0.022163,0.199288,43.870000
0.022441,0.199525,43.880000
0.022687,0.199776,43.890000
0.022904,0.200003,43.900000
0.023094,0.199997,43.910000
0.023257,0.200010,43.920000
0.023395,0.199991,43.930000
0.023510,0.200006,43.940000
0.023602,0.199996,43.950000
0.023673,0.199996,43.960000
0.023724,0.199993,43.970000
0.023757,0.200005,43.980000
0.023771,0.200005,43.990000
0.023769,0.200006,44.000000
0.023751,0.200005,44.010000
0.023719,0.200008,44.020000
0.023672,0.200005,44.030000
0.023612,0.200009,44.040000
0.023540,0.199996,44.050000
0.023457,0.200002,44.060000
0.023363,0.199995,44.070000
0.023258,0.199999,44.080000
0.023145,0.200002,44.090000
0.023023,0.199998,44.100000
0.022892,0.199992,44.110000
0.022754,0.200002,44.120000
0.022609,0.199992,44.130000
0.022458,0.199996,44.140000
0.022301,0.199994,44.150000
0.022138,0.200003,44.160000
0.021970,0.200005,44.170000
0.021798,0.199991,44.180000
0.021622,0.199992,44.190000
0.021442,0.200004,44.200000
0.021258,0.199994,44.210000
0.021072,0.200009,44.220000
0.020883,0.199999,44.230000
0.020691,0.199992,44.240000
0.020498,0.199991,44.250000
0.020303,0.199998,44.260000
0.020106,0.200006,44.270000
0.019908,0.199995,44.280000
0.019709,0.200003,44.290000
0.019509,0.199997,44.300000
0.019295,0.200006,44.310000
0.019053,0.199997,44.320000
0.018785,0.199999,44.330000
0.018493,0.199996,44.340000
0.018179,0.199996,44.350000
0.017843,0.200010,44.360000
0.017489,0.199999,44.370000
0.017116,0.200007,44.380000
0.016727,0.200009,44.390000
0.016323,0.199998,44.400000
0.015905,0.200003,44.410000
0.015474,0.200000,44.420000
0.015031,0.200005,44.430000
0.014578,0.199993,44.440000
0.014115,0.199996,44.450000
0.013643,0.200000,44.460000
0.013164,0.200000,44.470000
0.012678,0.199993,44.480000
0.012186,0.199995,44.490000
0.011688,0.200002,44.500000
0.011186,0.199992,44.510000
0.010681,0.199998,44.520000
0.010172,0.200004,44.530000
0.009660,0.199997,44.540000
0.009147,0.199999,44.550000
0.008632,0.199992,44.560000
0.008117,0.199990,44.570000
0.007601,0.199996,44.580000
0.007085,0.199996,44.590000
0.006570,0.199994,44.600000
0.006055,0.199999,44.610000
0.005543,0.200009,44.620000
0.005032,0.200000,44.630000
0.004523,0.199992,44.640000
0.004016,0.199990,44.650000
0.003512,0.200003,44.660000
0.003011,0.200004,44.670000
0.002514,0.199994,44.680000
0.002020,0.200009,44.690000
0.001529,0.200009,44.700000
0.001043,0.200007,44.710000
0.000561,0.199998,44.720000
0.000083,0.200008,44.730000
-0.000391,0.199994,44.740000
-0.000859,0.200002,44.750000
-0.001323,0.199997,44.760000
-0.001782,0.200005,44.770000
-0.002237,0.199999,44.780000
-0.002685,0.199979,44.790000
-0.003129,0.199983,44.800000
-0.003557,0.199974,44.810000
-0.003958,0.199957,44.820000
-0.004333,0.199948,44.830000
-0.004684,0.199920,44.840000
-0.005013,0.199908,44.850000
-0.005319,0.199879,44.860000
-0.005604,0.199860,44.870000
-0.005869,0.199816,44.880000
-0.006115,0.199790,44.890000
-0.006343,0.199755,44.900000
-0.006554,0.199705,44.910000
-0.006747,0.199655,44.920000
-0.006926,0.199613,44.930000
-0.007089,0.199549,44.940000
-0.007238,0.199492,44.950000
-0.007373,0.199415,44.960000
-0.007496,0.199358,44.970000
-0.007606,0.199281,44.980000
-0.007705,0.199193,44.990000
-0.007793,0.199102,45.000000
-0.007870,0.199010,45.010000
-0.007937,0.198927,45.020000
-0.007995,0.198822,45.030000
-0.008044,0.198714,45.040000
-0.008085,0.198596,45.050000
-0.008118,0.198491,45.060000
-0.008143,0.198369,45.070000
-0.008161,0.198234,45.080000
-0.008172,0.198109,45.090000
-0.008177,0.197967,45.100000
-0.008176,0.197817,45.110000
-0.008169,0.197679,45.120000
-0.008158,0.197517,45.130000
-0.008141,0.197362,45.140000
-0.008119,0.197186,45.150000
-0.008093,0.197026,45.160000
-0.008063,0.196844,45.170000
-0.008029,0.196670,45.180000
-0.007992,0.196483,45.190000
-0.007951,0.196294,45.200000
-0.007907,0.196095,45.210000
-0.007860,0.195879,45.220000
-0.007811,0.195672,45.230000
-0.007759,0.195466,45.240000
-0.007704,0.195249,45.250000
-0.007648,0.195018,45.260000
-0.007590,0.194808,45.270000
-0.007530,0.194574,45.280000
-0.007468,0.194340,45.290000
-0.007405,0.194094,45.300000
-0.007352,0.193837,45.310000
-0.007322,0.193588,45.320000
-0.007312,0.193328,45.330000
-0.007321,0.193077,45.340000
-0.007349,0.192803,45.350000
-0.007394,0.192534,45.360000
-0.007455,0.192272,45.370000
-0.007531,0.191975,45.380000
-0.007622,0.191707,45.390000
-0.007726,0.191413,45.400000
-0.007842,0.191117,45.410000
-0.007970,0.190811,45.420000
-0.008109,0.190502,45.430000
-0.008258,0.190199,45.440000
-0.008417,0.189883,45.450000
-0.008584,0.189549,45.460000
-0.008759,0.189232,45.470000
-0.008941,0.188885,45.480000
-0.009130,0.188547,45.490000
-0.009326,0.188205,45.500000
-0.009527,0.187852,45.510000
-0.009734,0.187492,45.520000
-0.009945,0.187133,45.530000
-0.010161,0.186753,45.540000
-0.010380,0.186380,45.550000
-0.010603,0.186007,45.560000
-0.010828,0.185599,45.570000
-0.011057,0.185209,45.580000
-0.011288,0.184810,45.590000
-0.011520,0.184382,45.600000
-0.011755,0.183971,45.610000
-0.011990,0.183529,45.620000
-0.012227,0.183096,45.630000
-0.012465,0.182660,45.640000
-0.012703,0.182194,45.650000
-0.012941,0.181736,45.660000
-0.013179,0.181278,45.670000
-0.013418,0.180788,45.680000
-0.013656,0.180303,45.690000
-0.013893,0.179799,45.700000
-0.014130,0.179298,45.710000
-0.014366,0.178781,45.720000
-0.014601,0.178271,45.730000
-0.014834,0.177738,45.740000
-0.015067,0.177182,45.750000
-0.015298,0.176637,45.760000
-0.015527,0.176066,45.770000
-0.015755,0.175493,45.780000
-0.015981,0.174914,45.790000
-0.016205,0.174314,45.800000
-0.016427,0.173704,45.810000
-0.016649,0.173090,45.820000
-0.016870,0.172469,45.830000
-0.017090,0.171819,45.840000
-0.017308,0.171182,45.850000
-0.017525,0.170516,45.860000
-0.017740,0.169844,45.870000
-0.017954,0.169151,45.880000
-0.018166,0.168471,45.890000
-0.018376,0.167762,45.900000
-0.018584,0.167031,45.910000
-0.018791,0.166306,45.920000
-0.018995,0.165562,45.930000
-0.019197,0.164802,45.940000
-0.019398,0.164029,45.950000
-0.019596,0.163249,45.960000
-0.019791,0.162447,45.970000
-0.019985,0.161643,45.980000
-0.020176,0.160816,45.990000
-0.020365,0.159996,46.000000
-0.020551,0.159128,46.010000
-0.020735,0.158280,46.020000
-0.020917,0.157392,46.030000
