input,output,time
0.008658,-0.145326,44.400000
0.008302,-0.147128,44.450000
0.007878,-0.148794,44.500000
0.007403,-0.150332,44.550000
0.006897,-0.151749,44.600000
0.006384,-0.153053,44.650000
0.005886,-0.154253,44.700000
0.005422,-0.155357,44.750000
0.005005,-0.156372,44.800000
0.004639,-0.157305,44.850000
0.004322,-0.158162,44.900000
0.004047,-0.158949,44.950000
0.003805,-0.159669,45.000000
0.003584,-0.160327,45.050000
0.003373,-0.160927,45.100000
0.003164,-0.161471,45.150000
0.002948,-0.161964,45.200000
0.002720,-0.162408,45.250000
0.002480,-0.162809,45.300000
0.002230,-0.163168,45.350000
0.001976,-0.163491,45.400000
0.001728,-0.163782,45.450000
0.001493,-0.164045,45.500000
0.001280,-0.164283,45.550000
0.001093,-0.164501,45.600000
0.000935,-0.164700,45.650000
0.000804,-0.164884,45.700000
0.000699,-0.165055,45.750000
0.000615,-0.165214,45.800000
0.000551,-0.165364,45.850000
0.000501,-0.165504,45.900000
0.000463,-0.165636,45.950000
0.000434,-0.165761,46.000000
0.000412,-0.165878,46.050000
0.000396,-0.165989,46.100000
0.000384,-0.166093,46.150000
0.000374,-0.166191,46.200000
0.000367,-0.166283,46.250000
0.000362,-0.166369,46.300000
0.000358,-0.166448,46.350000
0.000355,-0.166523,46.400000
0.000352,-0.166591,46.450000
0.000350,-0.166653,46.500000
0.000347,-0.166710,46.550000
0.000346,-0.166761,46.600000
0.000344,-0.166807,46.650000
0.000343,-0.166846,46.700000
0.000343,-0.166881,46.750000
0.000346,-0.166909,46.800000
0.000352,-0.166932,46.850000
0.000366,-0.166949,46.900000
0.000389,-0.166961,46.950000
0.000428,-0.166965,47.000000
0.000490,-0.166963,47.050000
0.000583,-0.166953,47.100000
0.000717,-0.166933,47.150000
0.000906,-0.166901,47.200000
0.001166,-0.166855,47.250000
0.001517,-0.166789,47.300000
0.001983,-0.166699,47.350000
0.002591,-0.166575,47.400000
0.003370,-0.166410,47.450000
0.004350,-0.166189,47.500000
0.005550,-0.165897,47.550000
0.006976,-0.165514,47.600000
0.008608,-0.165017,47.650000
0.010389,-0.164379,47.700000
0.012223,-0.163572,47.750000
0.013975,-0.162565,47.800000
0.015488,-0.161331,47.850000
0.016602,-0.159844,47.900000
0.017183,-0.158087,47.950000
0.017140,-0.156050,48.000000
0.016443,-0.153734,48.050000
0.015129,-0.151149,48.100000
0.013294,-0.148319,48.150000
0.011088,-0.145272,48.200000
0.008685,-0.142044,48.250000
0.006258,-0.138675,48.300000
0.003954,-0.135205,48.350000
0.001879,-0.131669,48.400000
0.000092,-0.128103,48.450000
-0.001389,-0.124536,48.500000
-0.002575,-0.120991,48.550000
-0.003492,-0.117487,48.600000
-0.004174,-0.114041,48.650000
-0.004656,-0.110662,48.700000
-0.004970,-0.107360,48.750000
-0.005144,-0.104138,48.800000
-0.005204,-0.101000,48.850000
-0.005171,-0.097948,48.900000
-0.005068,-0.094979,48.950000
-0.004916,-0.092094,49.000000
-0.004736,-0.089288,49.050000
-0.004546,-0.086561,49.100000
-0.004361,-0.083907,49.150000
-0.004190,-0.081325,49.200000
-0.004039,-0.078811,49.250000
-0.003909,-0.076363,49.300000
-0.003800,-0.073980,49.350000
-0.003709,-0.071658,49.400000
-0.003630,-0.069397,49.450000
-0.003562,-0.067195,49.500000
-0.003497,-0.065052,49.550000
-0.003433,-0.062966,49.600000
-0.003364,-0.060936,49.650000
-0.003284,-0.058960,49.700000
-0.003189,-0.057039,49.750000
-0.003072,-0.055169,49.800000
-0.002926,-0.053350,49.850000
-0.002746,-0.051579,49.900000
-0.002524,-0.049852,49.950000
-0.002257,-0.048167,50.000000
-0.001943,-0.046518,50.050000
-0.001585,-0.044901,50.100000
-0.001192,-0.043310,50.150000
-0.000776,-0.041738,50.200000
-0.000352,-0.040179,50.250000
0.000067,-0.038626,50.300000
0.000470,-0.037072,50.350000
0.000854,-0.035510,50.400000
0.001219,-0.033934,50.450000
0.001574,-0.032339,50.500000
0.001933,-0.030717,50.550000
0.002313,-0.029064,50.600000
0.002731,-0.027373,50.650000
0.003206,-0.025638,50.700000
0.003756,-0.023849,50.750000
0.004391,-0.022000,50.800000
0.005114,-0.020078,50.850000
0.005918,-0.018073,50.900000
0.006780,-0.015971,50.950000
0.007668,-0.013758,51.000000
0.008539,-0.011420,51.050000
0.009350,-0.008943,51.100000
0.010065,-0.006313,51.150000
0.010654,-0.003518,51.200000
0.011099,-0.000549,51.250000
0.011389,0.002600,51.300000
0.011518,0.005936,51.350000
0.011481,0.009460,51.400000
0.011272,0.013171,51.450000
0.010887,0.017066,51.500000
0.010317,0.021139,51.550000
0.009563,0.025380,51.600000
0.008629,0.029778,51.650000
0.007535,0.034316,51.700000
0.006317,0.038977,51.750000
0.005024,0.043741,51.800000
0.003712,0.048588,51.850000
0.002436,0.053495,51.900000
0.001241,0.058442,51.950000
0.000154,0.063410,52.000000
-0.000818,0.068381,52.050000
-0.001682,0.073338,52.100000
-0.002463,0.078268,52.150000
-0.003189,0.083157,52.200000
-0.003894,0.087995,52.250000
-0.004611,0.092769,52.300000
-0.005370,0.097468,52.350000
-0.006193,0.102079,52.400000
-0.007090,0.106588,52.450000
-0.008058,0.110982,52.500000
-0.009075,0.115244,52.550000
-0.010105,0.119358,52.600000
-0.011104,0.123306,52.650000
-0.012021,0.127074,52.700000
-0.012813,0.130645,52.750000
-0.013446,0.134007,52.800000
-0.013895,0.137149,52.850000
-0.014143,0.140065,52.900000
-0.014179,0.142750,52.950000
-0.013990,0.145203,53.000000
-0.013563,0.147428,53.050000
-0.012884,0.149432,53.100000
-0.011940,0.151225,53.150000
-0.010726,0.152824,53.200000
-0.009252,0.154248,53.250000
-0.007553,0.155521,53.300000
-0.005688,0.156672,53.350000
-0.003745,0.157730,53.400000
-0.001823,0.158727,53.450000
-0.000028,0.159695,53.500000
0.001550,0.160662,53.550000
0.002841,0.161654,53.600000
0.003796,0.162693,53.650000
0.004386,0.163793,53.700000
0.004594,0.164964,53.750000
0.004401,0.166210,53.800000
0.003792,0.167527,53.850000
0.002745,0.168906,53.900000
0.001243,0.170329,53.950000
-0.000720,0.171772,54.000000
-0.003126,0.173204,54.050000
-0.005924,0.174584,54.100000
-0.009017,0.175869,54.150000
-0.012272,0.177007,54.200000
-0.015532,0.177945,54.250000
-0.018640,0.178631,54.300000
-0.021461,0.179014,54.350000
-0.023904,0.179048,54.400000
-0.025916,0.178692,54.450000
-0.027481,0.177914,54.500000
-0.028605,0.176687,54.550000
-0.029305,0.174993,54.600000
-0.029593,0.172821,54.650000
-0.029471,0.170167,54.700000
-0.028926,0.167031,54.750000
-0.027928,0.163422,54.800000
-0.026433,0.159359,54.850000
-0.024389,0.154864,54.900000
-0.021745,0.149972,54.950000
-0.018473,0.144727,55.000000
-0.014581,0.139181,55.050000
-0.010138,0.133400,55.100000
-0.005279,0.127455,55.150000
-0.000202,0.121427,55.200000
0.004858,0.115397,55.250000
0.009663,0.109448,55.300000
0.014011,0.103658,55.350000
0.017760,0.098097,55.400000
0.020831,0.092827,55.450000
0.023202,0.087896,55.500000
0.024888,0.083345,55.550000
0.025919,0.079199,55.600000
0.026332,0.075476,55.650000
0.026159,0.072182,55.700000
0.025429,0.069316,55.750000
0.024174,0.066864,55.800000
0.022437,0.064807,55.850000
0.020287,0.063116,55.900000
0.017822,0.061756,55.950000
0.015168,0.060688,56.000000
0.012466,0.059868,56.050000
0.009854,0.059252,56.100000
0.007445,0.058798,56.150000
0.005319,0.058466,56.200000
0.003511,0.058221,56.250000
0.002028,0.058035,56.300000
0.000850,0.057882,56.350000
-0.000056,0.057743,56.400000
-0.000727,0.057603,56.450000
-0.001198,0.057453,56.500000
-0.001503,0.057282,56.550000
-0.001668,0.057088,56.600000
-0.001720,0.056866,56.650000
-0.001679,0.056616,56.700000
-0.001568,0.056339,56.750000
-0.001408,0.056036,56.800000
-0.001218,0.055711,56.850000
-0.001015,0.055365,56.900000
-0.000813,0.055003,56.950000
-0.000621,0.054627,57.000000
-0.000442,0.054242,57.050000
-0.000277,0.053849,57.100000
-0.000121,0.053452,57.150000
0.000031,0.053052,57.200000
0.000185,0.052653,57.250000
0.000350,0.052258,57.300000
0.000530,0.051867,57.350000
0.000732,0.051486,57.400000
0.000957,0.051117,57.450000
0.001205,0.050763,57.500000
0.001471,0.050429,57.550000
0.001747,0.050119,57.600000
0.002023,0.049838,57.650000
0.002290,0.049589,57.700000
0.002539,0.049379,57.750000
0.002765,0.049209,57.800000
0.002969,0.049085,57.850000
0.003152,0.049009,57.900000
0.003321,0.048985,57.950000
0.003480,0.049015,58.000000
0.003639,0.049102,58.050000
0.003805,0.049248,58.100000
0.003983,0.049457,58.150000
0.004179,0.049730,58.200000
0.004395,0.050073,58.250000
0.004628,0.050486,58.300000
0.004874,0.050976,58.350000
0.005122,0.051545,58.400000
0.005359,0.052198,58.450000
0.005574,0.052939,58.500000
0.005753,0.053770,58.550000
0.005886,0.054696,58.600000
0.005965,0.055718,58.650000
0.005985,0.056837,58.700000
0.005937,0.058054,58.750000
0.005817,0.059367,58.800000
0.005617,0.060776,58.850000
0.005328,0.062276,58.900000
0.004945,0.063864,58.950000
0.004463,0.065532,59.000000
0.003884,0.067273,59.050000
0.003217,0.069077,59.100000
0.002484,0.070934,59.150000
0.001714,0.072832,59.200000
0.000941,0.074757,59.250000
0.000200,0.076698,59.300000
-0.000482,0.078642,59.350000
-0.001084,0.080579,59.400000
-0.001598,0.082498,59.450000
-0.002025,0.084391,59.500000
-0.002373,0.086251,59.550000
-0.002650,0.088072,59.600000
-0.002871,0.089850,59.650000
-0.003046,0.091581,59.700000
-0.003187,0.093263,59.750000
-0.003304,0.094892,59.800000
-0.003406,0.096467,59.850000
-0.003499,0.097987,59.900000
-0.003592,0.099450,59.950000
-0.003691,0.100853,60.000000
-0.003801,0.102197,60.050000
-0.003929,0.103478,60.100000
-0.004080,0.104695,60.150000
-0.004256,0.105846,60.200000
-0.004457,0.106927,60.250000
-0.004682,0.107935,60.300000
-0.004923,0.108866,60.350000
-0.005171,0.109717,60.400000
-0.005413,0.110483,60.450000
-0.005637,0.111161,60.500000
-0.005831,0.111747,60.550000
-0.005985,0.112238,60.600000
-0.006094,0.112631,60.650000
-0.006154,0.112924,60.700000
-0.006160,0.113117,60.750000
-0.006110,0.113209,60.800000
-0.005999,0.113201,60.850000
-0.005825,0.113096,60.900000
-0.005583,0.112895,60.950000
-0.005272,0.112603,61.000000
-0.004894,0.112225,61.050000
-0.004456,0.111767,61.100000
-0.003972,0.111237,61.150000
-0.003462,0.110641,61.200000
-0.002950,0.109989,61.250000
-0.002458,0.109289,61.300000
-0.002006,0.108549,61.350000
-0.001607,0.107776,61.400000
-0.001267,0.106976,61.450000
-0.000985,0.106156,61.500000
-0.000757,0.105319,61.550000
-0.000577,0.104470,61.600000
-0.000436,0.103612,61.650000
-0.000327,0.102746,61.700000
-0.000244,0.101875,61.750000
-0.000180,0.101000,61.800000
-0.000132,0.100122,61.850000
-0.000094,0.099242,61.900000
-0.000065,0.098361,61.950000
-0.000041,0.097478,62.000000
-0.000022,0.096594,62.050000
-0.000004,0.095711,62.100000
0.000014,0.094827,62.150000
0.000033,0.093943,62.200000
0.000054,0.093060,62.250000
0.000080,0.092178,62.300000
0.000112,0.091297,62.350000
0.000152,0.090418,62.400000
0.000202,0.089542,62.450000
0.000266,0.088668,62.500000
0.000345,0.087799,62.550000
0.000441,0.086936,62.600000
0.000555,0.086080,62.650000
0.000688,0.085234,62.700000
0.000837,0.084398,62.750000
0.001000,0.083576,62.800000
0.001174,0.082771,62.850000
0.001357,0.081984,62.900000
0.001551,0.081220,62.950000
0.001757,0.080481,63.000000
0.001982,0.079771,63.050000
0.002238,0.079094,63.100000
0.002538,0.078453,63.150000
0.002899,0.077853,63.200000
0.003338,0.077301,63.250000
0.003876,0.076804,63.300000
0.004529,0.076371,63.350000
0.005309,0.076011,63.400000
0.006216,0.075739,63.450000
0.007238,0.075568,63.500000
0.008347,0.075516,63.550000
0.009498,0.075600,63.600000
0.010641,0.075840,63.650000
0.011722,0.076253,63.700000
0.012695,0.076859,63.750000
0.013527,0.077671,63.800000
0.014199,0.078704,63.850000
0.014705,0.079969,63.900000
0.015042,0.081475,63.950000
0.015213,0.083226,64.000000
0.015216,0.085225,64.050000
0.015045,0.087473,64.100000
0.014686,0.089966,64.150000
0.014119,0.092700,64.200000
0.013316,0.095663,64.250000
0.012246,0.098844,64.300000
0.010881,0.102225,64.350000
0.009203,0.105784,64.400000
0.007211,0.109493,64.450000
0.004937,0.113319,64.500000
0.002443,0.117227,64.550000
-0.000178,0.121174,64.600000
-0.002814,0.125120,64.650000
-0.005357,0.129020,64.700000
-0.007717,0.132833,64.750000
-0.009837,0.136521,64.800000
-0.011699,0.140049,64.850000
-0.013315,0.143386,64.900000
-0.014720,0.146506,64.950000
-0.015966,0.149386,65.000000
-0.017109,0.152005,65.050000
-0.018205,0.154345,65.100000
-0.019301,0.156387,65.150000
-0.020437,0.158114,65.200000
-0.021632,0.159507,65.250000
-0.022888,0.160547,65.300000
-0.024181,0.161212,65.350000
-0.025469,0.161483,65.400000
-0.026694,0.161338,65.450000
-0.027793,0.160757,65.500000
-0.028708,0.159721,65.550000
-0.029390,0.158218,65.600000
-0.029799,0.156234,65.650000
-0.029905,0.153763,65.700000
-0.029676,0.150805,65.750000
-0.029082,0.147362,65.800000
-0.028086,0.143444,65.850000
-0.026652,0.139068,65.900000
-0.024743,0.134257,65.950000
-0.022340,0.129043,66.000000
-0.019455,0.123465,66.050000
-0.016138,0.117571,66.100000
-0.012493,0.111414,66.150000
-0.008668,0.105054,66.200000
-0.004837,0.098553,66.250000
-0.001175,0.091974,66.300000
0.002169,0.085377,66.350000
0.005098,0.078814,66.400000
0.007560,0.072335,66.450000
0.009552,0.065979,66.500000
0.011097,0.059779,66.550000
0.012238,0.053760,66.600000
0.013020,0.047940,66.650000
0.013487,0.042333,66.700000
0.013679,0.036946,66.750000
0.013632,0.031782,66.800000
0.013379,0.026840,66.850000
0.012955,0.022117,66.900000
0.012402,0.017606,66.950000
0.011762,0.013297,67.000000
0.011083,0.009180,67.050000
0.010405,0.005245,67.100000
0.009764,0.001479,67.150000
0.009183,-0.002126,67.200000
0.008671,-0.005582,67.250000
0.008229,-0.008896,67.300000
0.007849,-0.012075,67.350000
0.007520,-0.015125,67.400000
0.007228,-0.018053,67.450000
0.006957,-0.020863,67.500000
0.006695,-0.023559,67.550000
0.006431,-0.026145,67.600000
0.006160,-0.028627,67.650000
0.005877,-0.031008,67.700000
0.005585,-0.033292,67.750000
0.005289,-0.035486,67.800000
0.004999,-0.037593,67.850000
0.004721,-0.039618,67.900000
0.004464,-0.041566,67.950000
0.004231,-0.043441,68.000000
0.004022,-0.045247,68.050000
0.003834,-0.046987,68.100000
0.003662,-0.048665,68.150000
0.003498,-0.050282,68.200000
0.003335,-0.051843,68.250000
0.003165,-0.053349,68.300000
0.002981,-0.054803,68.350000
0.002778,-0.056209,68.400000
0.002553,-0.057569,68.450000
0.002307,-0.058887,68.500000
0.002044,-0.060168,68.550000
0.001775,-0.061415,68.600000
0.001507,-0.062634,68.650000
0.001253,-0.063828,68.700000
0.001021,-0.065001,68.750000
0.000817,-0.066157,68.800000
0.000643,-0.067300,68.850000
0.000500,-0.068433,68.900000
0.000385,-0.069557,68.950000
0.000293,-0.070675,69.000000
0.000222,-0.071789,69.050000
0.000167,-0.072898,69.100000
0.000126,-0.074005,69.150000
0.000094,-0.075110,69.200000
0.000071,-0.076213,69.250000
0.000053,-0.077315,69.300000
0.000041,-0.078416,69.350000
0.000031,-0.079517,69.400000
0.000025,-0.080616,69.450000
0.000021,-0.081716,69.500000
0.000018,-0.082815,69.550000
0.000017,-0.083914,69.600000
0.000018,-0.085013,69.650000
0.000020,-0.086111,69.700000
0.000025,-0.087209,69.750000
0.000031,-0.088307,69.800000
0.000040,-0.089404,69.850000
0.000053,-0.090500,69.900000
0.000070,-0.091596,69.950000
0.000094,-0.092690,70.000000
0.000125,-0.093783,70.050000
0.000166,-0.094874,70.100000
0.000220,-0.095962,70.150000
0.000290,-0.097046,70.200000
0.000381,-0.098126,70.250000
0.000495,-0.099199,70.300000
0.000636,-0.100265,70.350000
0.000807,-0.101320,70.400000
0.001008,-0.102361,70.450000
0.001236,-0.103386,70.500000
0.001484,-0.104391,70.550000
0.001743,-0.105372,70.600000
0.002002,-0.106324,70.650000
0.002249,-0.107243,70.700000
0.002475,-0.108126,70.750000
0.002674,-0.108969,70.800000
0.002842,-0.109767,70.850000
0.002980,-0.110519,70.900000
0.003089,-0.111223,70.950000
0.003172,-0.111876,71.000000
0.003232,-0.112478,71.050000
0.003274,-0.113026,71.100000
0.003297,-0.113521,71.150000
0.003305,-0.113962,71.200000
0.003297,-0.114349,71.250000
0.003274,-0.114683,71.300000
0.003232,-0.114963,71.350000
0.003172,-0.115190,71.400000
0.003089,-0.115365,71.450000
0.002980,-0.115490,71.500000
0.002842,-0.115566,71.550000
0.002674,-0.115595,71.600000
0.002475,-0.115581,71.650000
0.002249,-0.115527,71.700000
0.002001,-0.115436,71.750000
0.001742,-0.115312,71.800000
0.001483,-0.115160,71.850000
0.001235,-0.114983,71.900000
0.001007,-0.114786,71.950000
0.000806,-0.114573,72.000000
0.000635,-0.114347,72.050000
0.000493,-0.114110,72.100000
0.000379,-0.113865,72.150000
0.000288,-0.113614,72.200000
0.000216,-0.113358,72.250000
0.000161,-0.113098,72.300000
0.000118,-0.112836,72.350000
0.000084,-0.112572,72.400000
0.000058,-0.112306,72.450000
0.000036,-0.112040,72.500000
0.000018,-0.111773,72.550000
0.000001,-0.111506,72.600000
-0.000016,-0.111238,72.650000
-0.000034,-0.110971,72.700000
-0.000055,-0.110705,72.750000
-0.000081,-0.110439,72.800000
-0.000114,-0.110175,72.850000
-0.000155,-0.109913,72.900000
-0.000209,-0.109653,72.950000
-0.000277,-0.109396,73.000000
-0.000365,-0.109145,73.050000
-0.000475,-0.108899,73.100000
-0.000610,-0.108661,73.150000
-0.000773,-0.108433,73.200000
-0.000962,-0.108217,73.250000
-0.001174,-0.108018,73.300000
-0.001401,-0.107837,73.350000
-0.001632,-0.107680,73.400000
-0.001853,-0.107549,73.450000
-0.002049,-0.107449,73.500000
-0.002207,-0.107381,73.550000
-0.002315,-0.107350,73.600000
-0.002362,-0.107357,73.650000
-0.002340,-0.107402,73.700000
-0.002240,-0.107486,73.750000
-0.002052,-0.107606,73.800000
-0.001765,-0.107759,73.850000
-0.001368,-0.107941,73.900000
-0.000851,-0.108145,73.950000
-0.000209,-0.108363,74.000000
0.000557,-0.108584,74.050000
0.001430,-0.108796,74.100000
0.002384,-0.108985,74.150000
0.003377,-0.109135,74.200000
0.004360,-0.109229,74.250000
0.005283,-0.109253,74.300000
0.006103,-0.109190,74.350000
0.006786,-0.109028,74.400000
0.007313,-0.108755,74.450000
0.007671,-0.108363,74.500000
0.007857,-0.107845,74.550000
0.007867,-0.107200,74.600000
0.007698,-0.106426,74.650000
0.007345,-0.105527,74.700000
0.006806,-0.104507,74.750000
0.006079,-0.103377,74.800000
0.005175,-0.102148,74.850000
0.004114,-0.100834,74.900000
0.002936,-0.099454,74.950000
0.001691,-0.098025,75.000000
0.000442,-0.096569,75.050000
-0.000752,-0.095106,75.100000
-0.001838,-0.093655,75.150000
-0.002782,-0.092234,75.200000
-0.003563,-0.090859,75.250000
-0.004178,-0.089541,75.300000
-0.004631,-0.088292,75.350000
-0.004931,-0.087117,75.400000
-0.005090,-0.086024,75.450000
-0.005118,-0.085013,75.500000
-0.005022,-0.084086,75.550000
-0.004812,-0.083241,75.600000
-0.004496,-0.082474,75.650000
-0.004087,-0.081781,75.700000
-0.003602,-0.081154,75.750000
-0.003061,-0.080587,75.800000
-0.002489,-0.080069,75.850000
-0.001905,-0.079592,75.900000
-0.001330,-0.079146,75.950000
-0.000774,-0.078722,76.000000
-0.000244,-0.078310,76.050000
0.000254,-0.077903,76.100000
0.000720,-0.077492,76.150000
0.001149,-0.077068,76.200000
0.001537,-0.076626,76.250000
0.001878,-0.076159,76.300000
0.002169,-0.075662,76.350000
0.002408,-0.075129,76.400000
0.002594,-0.074557,76.450000
0.002729,-0.073942,76.500000
0.002815,-0.073283,76.550000
0.002854,-0.072578,76.600000
0.002849,-0.071826,76.650000
0.002799,-0.071028,76.700000
0.002707,-0.070184,76.750000
0.002573,-0.069296,76.800000
0.002400,-0.068366,76.850000
0.002193,-0.067397,76.900000
0.001960,-0.066392,76.950000
0.001711,-0.065355,77.000000
0.001460,-0.064290,77.050000
0.001218,-0.063201,77.100000
0.000995,-0.062092,77.150000
0.000797,-0.060967,77.200000
0.000628,-0.059829,77.250000
0.000488,-0.058680,77.300000
0.000375,-0.057524,77.350000
0.000285,-0.056361,77.400000
0.000214,-0.055194,77.450000
0.000159,-0.054023,77.500000
0.000117,-0.052850,77.550000
0.000083,-0.051674,77.600000
0.000057,-0.050498,77.650000
0.000035,-0.049320,77.700000
0.000017,-0.048142,77.750000
-0.000000,-0.046963,77.800000
-0.000017,-0.045785,77.850000
-0.000036,-0.044606,77.900000
-0.000058,-0.043429,77.950000
-0.000084,-0.042252,78.000000
-0.000118,-0.041077,78.050000
-0.000161,-0.039903,78.100000
-0.000216,-0.038733,78.150000
-0.000288,-0.037565,78.200000
-0.000379,-0.036403,78.250000
-0.000494,-0.035247,78.300000
-0.000636,-0.034099,78.350000
-0.000807,-0.032961,78.400000
-0.001008,-0.031837,78.450000
-0.001236,-0.030729,78.500000
-0.001485,-0.029641,78.550000
-0.001745,-0.028578,78.600000
-0.002005,-0.027543,78.650000
-0.002253,-0.026540,78.700000
-0.002481,-0.025575,78.750000
-0.002682,-0.024650,78.800000
-0.002853,-0.023769,78.850000
-0.002994,-0.022935,78.900000
-0.003108,-0.022149,78.950000
-0.003198,-0.021415,79.000000
-0.003267,-0.020732,79.050000
-0.003320,-0.020103,79.100000
-0.003360,-0.019528,79.150000
-0.003389,-0.019008,79.200000
-0.003410,-0.018543,79.250000
-0.003423,-0.018134,79.300000
-0.003431,-0.017782,79.350000
-0.003434,-0.017485,79.400000
-0.003431,-0.017244,79.450000
-0.003423,-0.017059,79.500000
-0.003410,-0.016930,79.550000
-0.003389,-0.016857,79.600000
-0.003360,-0.016840,79.650000
-0.003320,-0.016877,79.700000
-0.003267,-0.016969,79.750000
-0.003198,-0.017114,79.800000
-0.003108,-0.017311,79.850000
-0.002994,-0.017559,79.900000
-0.002853,-0.017855,79.950000
