input,output,derivada,time
-0.000057,0.000000,0.000000,0.000000
-0.000060,-0.000000,-0.000004,0.010000
-0.000064,-0.000000,-0.000008,0.020000
-0.000068,-0.000000,-0.000012,0.030000
-0.000072,-0.000000,-0.000017,0.040000
-0.000076,-0.000001,-0.000022,0.050000
-0.000081,-0.000001,-0.000027,0.060000
-0.000086,-0.000001,-0.000032,0.070000
-0.000091,-0.000002,-0.000038,0.080000
-0.000096,-0.000002,-0.000044,0.090000
-0.000102,-0.000003,-0.000051,0.100000
-0.000109,-0.000003,-0.000057,0.110000
-0.000115,-0.000004,-0.000065,0.120000
-0.000122,-0.000004,-0.000072,0.130000
-0.000130,-0.000005,-0.000081,0.140000
-0.000137,-0.000006,-0.000089,0.150000
-0.000146,-0.000007,-0.000099,0.160000
-0.000155,-0.000008,-0.000109,0.170000
-0.000164,-0.000009,-0.000119,0.180000
-0.000174,-0.000011,-0.000130,0.190000
-0.000184,-0.000012,-0.000142,0.200000
-0.000195,-0.000014,-0.000154,0.210000
-0.000207,-0.000015,-0.000167,0.220000
-0.000219,-0.000017,-0.000181,0.230000
-0.000233,-0.000019,-0.000196,0.240000
-0.000246,-0.000021,-0.000212,0.250000
-0.000261,-0.000024,-0.000228,0.260000
-0.000277,-0.000026,-0.000246,0.270000
-0.000293,-0.000029,-0.000264,0.280000
-0.000310,-0.000031,-0.000284,0.290000
-0.000328,-0.000035,-0.000305,0.300000
-0.000348,-0.000038,-0.000327,0.310000
-0.000368,-0.000041,-0.000350,0.320000
-0.000390,-0.000045,-0.000375,0.330000
-0.000412,-0.000049,-0.000401,0.340000
-0.000436,-0.000053,-0.000429,0.350000
-0.000461,-0.000058,-0.000459,0.360000
-0.000488,-0.000063,-0.000490,0.370000
-0.000516,-0.000068,-0.000522,0.380000
-0.000545,-0.000074,-0.000557,0.390000
-0.000576,-0.000080,-0.000594,0.400000
-0.000608,-0.000086,-0.000632,0.410000
-0.000642,-0.000093,-0.000673,0.420000
-0.000678,-0.000100,-0.000716,0.430000
-0.000716,-0.000107,-0.000762,0.440000
-0.000755,-0.000116,-0.000810,0.450000
-0.000796,-0.000124,-0.000861,0.460000
-0.000840,-0.000133,-0.000914,0.470000
-0.000885,-0.000143,-0.000971,0.480000
-0.000932,-0.000153,-0.001030,0.490000
-0.000982,-0.000164,-0.001093,0.500000
-0.001033,-0.000176,-0.001158,0.510000
-0.001087,-0.000188,-0.001228,0.520000
-0.001143,-0.000201,-0.001301,0.530000
-0.001201,-0.000215,-0.001377,0.540000
-0.001262,-0.000229,-0.001458,0.550000
-0.001325,-0.000245,-0.001542,0.560000
-0.001390,-0.000261,-0.001631,0.570000
-0.001458,-0.000278,-0.001724,0.580000
-0.001528,-0.000297,-0.001822,0.590000
-0.001600,-0.000316,-0.001924,0.600000
-0.001675,-0.000336,-0.002031,0.610000
-0.001752,-0.000358,-0.002143,0.620000
-0.001831,-0.000380,-0.002260,0.630000
-0.001913,-0.000404,-0.002383,0.640000
-0.001997,-0.000429,-0.002510,0.650000
-0.002082,-0.000456,-0.002644,0.660000
-0.002170,-0.000483,-0.002783,0.670000
-0.002260,-0.000513,-0.002928,0.680000
-0.002352,-0.000543,-0.003078,0.690000
-0.002445,-0.000576,-0.003235,0.700000
-0.002540,-0.000610,-0.003398,0.710000
-0.002636,-0.000645,-0.003567,0.720000
-0.002734,-0.000683,-0.003743,0.730000
-0.002832,-0.000722,-0.003925,0.740000
-0.002932,-0.000763,-0.004113,0.750000
-0.003032,-0.000806,-0.004308,0.760000
-0.003133,-0.000851,-0.004510,0.770000
-0.003235,-0.000899,-0.004718,0.780000
-0.003336,-0.000948,-0.004933,0.790000
-0.003438,-0.000999,-0.005154,0.800000
-0.003540,-0.001053,-0.005382,0.810000
-0.003641,-0.001109,-0.005617,0.820000
-0.003741,-0.001168,-0.005858,0.830000
-0.003841,-0.001229,-0.006106,0.840000
-0.003939,-0.001293,-0.006360,0.850000
-0.004037,-0.001359,-0.006621,0.860000
-0.004133,-0.001428,-0.006888,0.870000
-0.004228,-0.001499,-0.007162,0.880000
-0.004321,-0.001574,-0.007441,0.890000
-0.004412,-0.001651,-0.007726,0.900000
-0.004501,-0.001731,-0.008018,0.910000
-0.004588,-0.001814,-0.008315,0.920000
-0.004673,-0.001901,-0.008618,0.930000
-0.004755,-0.001990,-0.008926,0.940000
-0.004835,-0.002082,-0.009239,0.950000
-0.004912,-0.002178,-0.009558,0.960000
-0.004986,-0.002277,-0.009881,0.970000
-0.005057,-0.002379,-0.010210,0.980000
-0.005126,-0.002484,-0.010543,0.990000
-0.005192,-0.002593,-0.010880,1.000000
-0.005254,-0.002705,-0.011221,1.010000
-0.005314,-0.002821,-0.011567,1.020000
-0.005371,-0.002940,-0.011916,1.030000
-0.005424,-0.003063,-0.012269,1.040000
-0.005474,-0.003189,-0.012625,1.050000
-0.005521,-0.003319,-0.012985,1.060000
-0.005565,-0.003452,-0.013347,1.070000
-0.005606,-0.003589,-0.013712,1.080000
-0.005643,-0.003730,-0.014080,1.090000
-0.005677,-0.003875,-0.014450,1.100000
-0.005708,-0.004023,-0.014822,1.110000
-0.005735,-0.004175,-0.015196,1.120000
-0.005760,-0.004331,-0.015572,1.130000
-0.005781,-0.004490,-0.015949,1.140000
-0.005798,-0.004653,-0.016328,1.150000
-0.005812,-0.004820,-0.016707,1.160000
-0.005823,-0.004991,-0.017088,1.170000
-0.005831,-0.005166,-0.017469,1.180000
-0.005835,-0.005344,-0.017850,1.190000
-0.005836,-0.005527,-0.018231,1.200000
-0.005833,-0.005713,-0.018613,1.210000
-0.005827,-0.005903,-0.018994,1.220000
-0.005817,-0.006097,-0.019375,1.230000
-0.005804,-0.006294,-0.019754,1.240000
-0.005787,-0.006496,-0.020133,1.250000
-0.005766,-0.006701,-0.020511,1.260000
-0.005741,-0.006909,-0.020887,1.270000
-0.005713,-0.007122,-0.021262,1.280000
-0.005680,-0.007338,-0.021634,1.290000
-0.005644,-0.007558,-0.022004,1.300000
-0.005604,-0.007782,-0.022372,1.310000
-0.005559,-0.008010,-0.022737,1.320000
-0.005510,-0.008241,-0.023099,1.330000
-0.005456,-0.008475,-0.023457,1.340000
-0.005398,-0.008713,-0.023812,1.350000
-0.005335,-0.008955,-0.024163,1.360000
-0.005268,-0.009200,-0.024509,1.370000
-0.005195,-0.009448,-0.024851,1.380000
-0.005117,-0.009700,-0.025188,1.390000
-0.005034,-0.009956,-0.025520,1.400000
-0.004946,-0.010214,-0.025846,1.410000
-0.004852,-0.010476,-0.026167,1.420000
-0.004753,-0.010740,-0.026481,1.430000
-0.004647,-0.011008,-0.026788,1.440000
-0.004536,-0.011279,-0.027088,1.450000
-0.004418,-0.011553,-0.027381,1.460000
-0.004295,-0.011830,-0.027666,1.470000
-0.004165,-0.012109,-0.027942,1.480000
-0.004028,-0.012391,-0.028210,1.490000
-0.003885,-0.012676,-0.028469,1.500000
-0.003734,-0.012963,-0.028718,1.510000
-0.003577,-0.013253,-0.028957,1.520000
-0.003414,-0.013545,-0.029185,1.530000
-0.003243,-0.013839,-0.029403,1.540000
-0.003065,-0.014135,-0.029609,1.550000
-0.002880,-0.014433,-0.029804,1.560000
-0.002687,-0.014733,-0.029985,1.570000
-0.002488,-0.015034,-0.030155,1.580000
-0.002282,-0.015337,-0.030311,1.590000
-0.002069,-0.015642,-0.030453,1.600000
-0.001849,-0.015948,-0.030581,1.610000
-0.001622,-0.016254,-0.030694,1.620000
-0.001389,-0.016562,-0.030793,1.630000
-0.001149,-0.016871,-0.030876,1.640000
-0.000904,-0.017181,-0.030943,1.650000
-0.000652,-0.017491,-0.030994,1.660000
-0.000396,-0.017801,-0.031028,1.670000
-0.000134,-0.018111,-0.031046,1.680000
0.000133,-0.018422,-0.031046,1.690000
0.000403,-0.018732,-0.031028,1.700000
0.000678,-0.019042,-0.030993,1.710000
0.000955,-0.019351,-0.030940,1.720000
0.001236,-0.019660,-0.030868,1.730000
0.001518,-0.019968,-0.030778,1.740000
0.001802,-0.020275,-0.030670,1.750000
0.002086,-0.020580,-0.030543,1.760000
0.002371,-0.020884,-0.030397,1.770000
0.002655,-0.021186,-0.030233,1.780000
0.002938,-0.021487,-0.030050,1.790000
0.003219,-0.021785,-0.029849,1.800000
0.003497,-0.022082,-0.029629,1.810000
0.003772,-0.022375,-0.029392,1.820000
0.004043,-0.022667,-0.029136,1.830000
0.004309,-0.022955,-0.028863,1.840000
0.004570,-0.023241,-0.028573,1.850000
0.004824,-0.023524,-0.028266,1.860000
0.005072,-0.023803,-0.027942,1.870000
0.005313,-0.024079,-0.027603,1.880000
0.005545,-0.024352,-0.027248,1.890000
0.005769,-0.024621,-0.026878,1.900000
0.005984,-0.024885,-0.026494,1.910000
0.006189,-0.025146,-0.026096,1.920000
0.006384,-0.025403,-0.025685,1.930000
0.006569,-0.025656,-0.025262,1.940000
0.006743,-0.025904,-0.024827,1.950000
0.006907,-0.026148,-0.024381,1.960000
0.007059,-0.026387,-0.023924,1.970000
0.007199,-0.026622,-0.023458,1.980000
0.007328,-0.026852,-0.022983,1.990000
0.007446,-0.027077,-0.022500,2.000000
0.007551,-0.027297,-0.022010,2.010000
0.007645,-0.027512,-0.021513,2.020000
0.007727,-0.027722,-0.021011,2.030000
0.007798,-0.027927,-0.020503,2.040000
0.007857,-0.028127,-0.019992,2.050000
0.007904,-0.028322,-0.019476,2.060000
0.007941,-0.028511,-0.018959,2.070000
0.007967,-0.028696,-0.018439,2.080000
0.007982,-0.028875,-0.017917,2.090000
0.007987,-0.029049,-0.017395,2.100000
0.007982,-0.029218,-0.016873,2.110000
0.007968,-0.029381,-0.016352,2.120000
0.007945,-0.029539,-0.015832,2.130000
0.007913,-0.029692,-0.015313,2.140000
0.007873,-0.029840,-0.014797,2.150000
0.007825,-0.029983,-0.014284,2.160000
0.007770,-0.030121,-0.013774,2.170000
0.007709,-0.030254,-0.013268,2.180000
0.007641,-0.030381,-0.012766,2.190000
0.007568,-0.030504,-0.012269,2.200000
0.007489,-0.030622,-0.011777,2.210000
0.007406,-0.030735,-0.011290,2.220000
0.007319,-0.030843,-0.010809,2.230000
0.007229,-0.030946,-0.010333,2.240000
0.007135,-0.031045,-0.009864,2.250000
0.007039,-0.031139,-0.009400,2.260000
0.006940,-0.031228,-0.008943,2.270000
0.006840,-0.031313,-0.008493,2.280000
0.006739,-0.031394,-0.008049,2.290000
0.006637,-0.031470,-0.007612,2.300000
0.006534,-0.031542,-0.007181,2.310000
0.006431,-0.031609,-0.006758,2.320000
0.006329,-0.031673,-0.006340,2.330000
0.006227,-0.031732,-0.005930,2.340000
0.006126,-0.031787,-0.005526,2.350000
0.006026,-0.031838,-0.005129,2.360000
0.005928,-0.031886,-0.004738,2.370000
0.005831,-0.031929,-0.004354,2.380000
0.005736,-0.031969,-0.003976,2.390000
0.005642,-0.032005,-0.003604,2.400000
0.005551,-0.032038,-0.003238,2.410000
0.005463,-0.032066,-0.002878,2.420000
0.005376,-0.032092,-0.002524,2.430000
0.005292,-0.032113,-0.002175,2.440000
0.005210,-0.032132,-0.001832,2.450000
0.005131,-0.032147,-0.001494,2.460000
0.005055,-0.032158,-0.001161,2.470000
0.004981,-0.032166,-0.000833,2.480000
0.004910,-0.032172,-0.000509,2.490000
0.004841,-0.032173,-0.000191,2.500000
0.004775,-0.032172,0.000124,2.510000
0.004711,-0.032168,0.000434,2.520000
0.004650,-0.032161,0.000740,2.530000
0.004592,-0.032150,0.001042,2.540000
0.004535,-0.032137,0.001340,2.550000
0.004482,-0.032120,0.001635,2.560000
0.004430,-0.032101,0.001926,2.570000
0.004381,-0.032079,0.002214,2.580000
0.004334,-0.032054,0.002499,2.590000
0.004289,-0.032026,0.002781,2.600000
0.004246,-0.031996,0.003060,2.610000
0.004205,-0.031962,0.003336,2.620000
0.004166,-0.031926,0.003610,2.630000
0.004129,-0.031887,0.003881,2.640000
0.004094,-0.031846,0.004150,2.650000
0.004060,-0.031802,0.004417,2.660000
0.004028,-0.031755,0.004681,2.670000
0.003997,-0.031705,0.004943,2.680000
0.003968,-0.031653,0.005204,2.690000
0.003941,-0.031599,0.005462,2.700000
0.003914,-0.031541,0.005719,2.710000
0.003889,-0.031482,0.005974,2.720000
0.003865,-0.031419,0.006227,2.730000
0.003843,-0.031355,0.006479,2.740000
0.003821,-0.031287,0.006730,2.750000
0.003801,-0.031218,0.006979,2.760000
0.003781,-0.031145,0.007227,2.770000
0.003762,-0.031071,0.007474,2.780000
0.003744,-0.030993,0.007719,2.790000
0.003727,-0.030914,0.007963,2.800000
0.003711,-0.030832,0.008206,2.810000
0.003696,-0.030747,0.008448,2.820000
0.003681,-0.030660,0.008690,2.830000
0.003667,-0.030571,0.008930,2.840000
0.003653,-0.030479,0.009169,2.850000
0.003640,-0.030385,0.009407,2.860000
0.003627,-0.030289,0.009645,2.870000
0.003615,-0.030190,0.009882,2.880000
0.003603,-0.030089,0.010118,2.890000
0.003592,-0.029985,0.010353,2.900000
0.003581,-0.029879,0.010587,2.910000
0.003570,-0.029771,0.010821,2.920000
0.003559,-0.029661,0.011054,2.930000
0.003549,-0.029548,0.011286,2.940000
0.003539,-0.029433,0.011518,2.950000
0.003529,-0.029315,0.011749,2.960000
0.003519,-0.029195,0.011979,2.970000
0.003509,-0.029073,0.012209,2.980000
0.003499,-0.028949,0.012438,2.990000
0.003490,-0.028822,0.012667,3.000000
0.003480,-0.028693,0.012895,3.010000
0.003470,-0.028562,0.013122,3.020000
0.003460,-0.028429,0.013348,3.030000
0.003450,-0.028293,0.013574,3.040000
0.003440,-0.028155,0.013799,3.050000
0.003430,-0.028015,0.014024,3.060000
0.003419,-0.027872,0.014248,3.070000
0.003408,-0.027727,0.014471,3.080000
0.003397,-0.027580,0.014694,3.090000
0.003386,-0.027431,0.014915,3.100000
0.003374,-0.027280,0.015136,3.110000
0.003362,-0.027126,0.015356,3.120000
0.003349,-0.026971,0.015576,3.130000
0.003336,-0.026813,0.015794,3.140000
0.003322,-0.026653,0.016012,3.150000
0.003308,-0.026490,0.016229,3.160000
0.003293,-0.026326,0.016445,3.170000
0.003278,-0.026159,0.016659,3.180000
0.003262,-0.025990,0.016873,3.190000
0.003244,-0.025820,0.017086,3.200000
0.003227,-0.025647,0.017297,3.210000
0.003208,-0.025472,0.017508,3.220000
0.003188,-0.025294,0.017717,3.230000
0.003167,-0.025115,0.017925,3.240000
0.003146,-0.024934,0.018131,3.250000
0.003123,-0.024750,0.018336,3.260000
0.003099,-0.024565,0.018539,3.270000
0.003073,-0.024378,0.018741,3.280000
0.003047,-0.024188,0.018941,3.290000
0.003019,-0.023997,0.019139,3.300000
0.002989,-0.023804,0.019336,3.310000
0.002958,-0.023608,0.019530,3.320000
0.002925,-0.023411,0.019722,3.330000
0.002891,-0.023212,0.019913,3.340000
0.002855,-0.023011,0.020100,3.350000
0.002816,-0.022808,0.020286,3.360000
0.002776,-0.022603,0.020469,3.370000
0.002734,-0.022397,0.020649,3.380000
0.002690,-0.022189,0.020826,3.390000
0.002643,-0.021979,0.021000,3.400000
0.002594,-0.021767,0.021171,3.410000
0.002543,-0.021553,0.021339,3.420000
0.002489,-0.021338,0.021504,3.430000
0.002432,-0.021122,0.021665,3.440000
0.002373,-0.020904,0.021822,3.450000
0.002311,-0.020684,0.021975,3.460000
0.002246,-0.020463,0.022124,3.470000
0.002178,-0.020240,0.022268,3.480000
0.002107,-0.020016,0.022408,3.490000
0.002032,-0.019790,0.022544,3.500000
0.001955,-0.019564,0.022674,3.510000
0.001874,-0.019336,0.022799,3.520000
0.001790,-0.019106,0.022919,3.530000
0.001702,-0.018876,0.023033,3.540000
0.001611,-0.018645,0.023141,3.550000
0.001516,-0.018412,0.023244,3.560000
0.001418,-0.018179,0.023340,3.570000
0.001317,-0.017945,0.023429,3.580000
0.001211,-0.017709,0.023512,3.590000
0.001103,-0.017474,0.023587,3.600000
0.000990,-0.017237,0.023656,3.610000
0.000874,-0.017000,0.023717,3.620000
0.000755,-0.016762,0.023770,3.630000
0.000632,-0.016524,0.023815,3.640000
0.000506,-0.016286,0.023852,3.650000
0.000377,-0.016047,0.023881,3.660000
0.000245,-0.015808,0.023902,3.670000
0.000110,-0.015569,0.023913,3.680000
-0.000028,-0.015329,0.023916,3.690000
-0.000169,-0.015090,0.023909,3.700000
-0.000311,-0.014851,0.023894,3.710000
-0.000457,-0.014613,0.023869,3.720000
-0.000604,-0.014374,0.023834,3.730000
-0.000753,-0.014136,0.023790,3.740000
-0.000903,-0.013899,0.023735,3.750000
-0.001055,-0.013662,0.023671,3.760000
-0.001207,-0.013426,0.023597,3.770000
-0.001361,-0.013191,0.023514,3.780000
-0.001514,-0.012957,0.023420,3.790000
-0.001668,-0.012724,0.023315,3.800000
-0.001822,-0.012492,0.023201,3.810000
-0.001975,-0.012261,0.023077,3.820000
-0.002128,-0.012032,0.022943,3.830000
-0.002279,-0.011804,0.022799,3.840000
-0.002429,-0.011577,0.022645,3.850000
-0.002578,-0.011352,0.022482,3.860000
-0.002724,-0.011129,0.022308,3.870000
-0.002869,-0.010908,0.022125,3.880000
-0.003011,-0.010689,0.021933,3.890000
-0.003151,-0.010471,0.021732,3.900000
-0.003288,-0.010256,0.021521,3.910000
-0.003422,-0.010043,0.021302,3.920000
-0.003553,-0.009833,0.021074,3.930000
-0.003680,-0.009624,0.020837,3.940000
-0.003804,-0.009418,0.020593,3.950000
-0.003925,-0.009215,0.020340,3.960000
-0.004041,-0.009014,0.020080,3.970000
-0.004154,-0.008816,0.019812,3.980000
-0.004263,-0.008621,0.019537,3.990000
-0.004368,-0.008428,0.019254,4.000000
-0.004469,-0.008238,0.018966,4.010000
-0.004565,-0.008052,0.018670,4.020000
-0.004658,-0.007868,0.018369,4.030000
-0.004746,-0.007687,0.018061,4.040000
-0.004830,-0.007510,0.017748,4.050000
-0.004911,-0.007336,0.017430,4.060000
-0.004986,-0.007164,0.017106,4.070000
-0.005058,-0.006997,0.016778,4.080000
-0.005126,-0.006832,0.016445,4.090000
-0.005189,-0.006671,0.016108,4.100000
-0.005249,-0.006514,0.015767,4.110000
-0.005304,-0.006359,0.015422,4.120000
-0.005355,-0.006209,0.015073,4.130000
-0.005403,-0.006061,0.014722,4.140000
-0.005446,-0.005918,0.014367,4.150000
-0.005486,-0.005778,0.014010,4.160000
-0.005522,-0.005641,0.013650,4.170000
-0.005554,-0.005508,0.013288,4.180000
-0.005582,-0.005379,0.012924,4.190000
-0.005606,-0.005253,0.012558,4.200000
-0.005627,-0.005131,0.012191,4.210000
-0.005644,-0.005013,0.011822,4.220000
-0.005657,-0.004899,0.011453,4.230000
-0.005667,-0.004788,0.011083,4.240000
-0.005673,-0.004681,0.010712,4.250000
-0.005675,-0.004577,0.010341,4.260000
-0.005674,-0.004478,0.009970,4.270000
-0.005669,-0.004382,0.009599,4.280000
-0.005660,-0.004289,0.009229,4.290000
-0.005648,-0.004201,0.008860,4.300000
-0.005632,-0.004116,0.008491,4.310000
-0.005612,-0.004035,0.008123,4.320000
-0.005588,-0.003957,0.007757,4.330000
-0.005561,-0.003883,0.007393,4.340000
-0.005530,-0.003813,0.007030,4.350000
-0.005495,-0.003746,0.006670,4.360000
-0.005456,-0.003683,0.006312,4.370000
-0.005412,-0.003623,0.005957,4.380000
-0.005365,-0.003567,0.005604,4.390000
-0.005314,-0.003515,0.005255,4.400000
-0.005258,-0.003466,0.004910,4.410000
-0.005198,-0.003420,0.004568,4.420000
-0.005134,-0.003378,0.004230,4.430000
-0.005065,-0.003339,0.003897,4.440000
-0.004992,-0.003303,0.003568,4.450000
-0.004914,-0.003271,0.003244,4.460000
-0.004831,-0.003241,0.002925,4.470000
-0.004744,-0.003215,0.002612,4.480000
-0.004651,-0.003192,0.002305,4.490000
-0.004554,-0.003172,0.002004,4.500000
-0.004451,-0.003155,0.001710,4.510000
-0.004344,-0.003141,0.001423,4.520000
-0.004231,-0.003129,0.001142,4.530000
-0.004114,-0.003121,0.000869,4.540000
-0.003991,-0.003115,0.000604,4.550000
-0.003862,-0.003111,0.000348,4.560000
-0.003729,-0.003110,0.000100,4.570000
-0.003590,-0.003112,-0.000140,4.580000
-0.003446,-0.003115,-0.000370,4.590000
-0.003297,-0.003121,-0.000590,4.600000
-0.003143,-0.003129,-0.000801,4.610000
-0.002983,-0.003139,-0.001001,4.620000
-0.002819,-0.003151,-0.001190,4.630000
-0.002649,-0.003165,-0.001369,4.640000
-0.002475,-0.003180,-0.001537,4.650000
-0.002297,-0.003197,-0.001693,4.660000
-0.002114,-0.003216,-0.001837,4.670000
-0.001927,-0.003235,-0.001969,4.680000
-0.001736,-0.003256,-0.002089,4.690000
-0.001541,-0.003278,-0.002196,4.700000
-0.001343,-0.003301,-0.002290,4.710000
-0.001142,-0.003325,-0.002371,4.720000
-0.000938,-0.003349,-0.002439,4.730000
-0.000731,-0.003374,-0.002494,4.740000
-0.000523,-0.003399,-0.002535,4.750000
-0.000312,-0.003425,-0.002562,4.760000
-0.000101,-0.003451,-0.002576,4.770000
0.000112,-0.003477,-0.002575,4.780000
0.000325,-0.003502,-0.002561,4.790000
0.000538,-0.003527,-0.002533,4.800000
0.000750,-0.003552,-0.002491,4.810000
0.000962,-0.003577,-0.002435,4.820000
0.001173,-0.003600,-0.002365,4.830000
0.001382,-0.003623,-0.002282,4.840000
0.001589,-0.003645,-0.002185,4.850000
0.001793,-0.003666,-0.002074,4.860000
0.001994,-0.003685,-0.001950,4.870000
0.002193,-0.003703,-0.001813,4.880000
0.002387,-0.003720,-0.001664,4.890000
0.002577,-0.003735,-0.001501,4.900000
0.002763,-0.003748,-0.001327,4.910000
0.002945,-0.003760,-0.001140,4.920000
0.003121,-0.003769,-0.000942,4.930000
0.003291,-0.003776,-0.000732,4.940000
0.003456,-0.003782,-0.000512,4.950000
0.003615,-0.003784,-0.000281,4.960000
0.003768,-0.003785,-0.000039,4.970000
0.003914,-0.003783,0.000212,4.980000
0.004054,-0.003778,0.000472,4.990000
0.004186,-0.003771,0.000742,5.000000
0.004312,-0.003760,0.001019,5.010000
0.004430,-0.003747,0.001305,5.020000
0.004540,-0.003731,0.001598,5.030000
0.004643,-0.003712,0.001899,5.040000
0.004738,-0.003690,0.002205,5.050000
0.004825,-0.003665,0.002518,5.060000
0.004903,-0.003637,0.002836,5.070000
0.004974,-0.003605,0.003159,5.080000
0.005036,-0.003570,0.003486,5.090000
0.005089,-0.003532,0.003817,5.100000
0.005133,-0.003491,0.004151,5.110000
0.005169,-0.003446,0.004488,5.120000
0.005195,-0.003397,0.004826,5.130000
0.005212,-0.003346,0.005167,5.140000
0.005220,-0.003291,0.005508,5.150000
0.005218,-0.003232,0.005849,5.160000
0.005206,-0.003170,0.006190,5.170000
0.005184,-0.003105,0.006529,5.180000
0.005152,-0.003036,0.006867,5.190000
0.005110,-0.002964,0.007203,5.200000
0.005058,-0.002889,0.007535,5.210000
0.004994,-0.002810,0.007864,5.220000
0.004920,-0.002728,0.008188,5.230000
0.004835,-0.002643,0.008507,5.240000
0.004738,-0.002555,0.008819,5.250000
0.004630,-0.002464,0.009126,5.260000
0.004510,-0.002370,0.009424,5.270000
0.004379,-0.002273,0.009715,5.280000
0.004235,-0.002173,0.009997,5.290000
0.004079,-0.002070,0.010268,5.300000
0.003911,-0.001965,0.010530,5.310000
0.003731,-0.001857,0.010779,5.320000
0.003538,-0.001747,0.011017,5.330000
0.003332,-0.001634,0.011242,5.340000
0.003114,-0.001520,0.011452,5.350000
0.002884,-0.001403,0.011648,5.360000
0.002641,-0.001285,0.011829,5.370000
0.002385,-0.001165,0.011993,5.380000
0.002117,-0.001044,0.012140,5.390000
0.001837,-0.000921,0.012270,5.400000
0.001545,-0.000797,0.012380,5.410000
0.001241,-0.000672,0.012471,5.420000
0.000926,-0.000547,0.012542,5.430000
0.000600,-0.000421,0.012592,5.440000
0.000264,-0.000295,0.012620,5.450000
-0.000083,-0.000169,0.012626,5.460000
-0.000438,-0.000043,0.012609,5.470000
-0.000802,0.000083,0.012568,5.480000
-0.001174,0.000208,0.012504,5.490000
-0.001553,0.000332,0.012415,5.500000
-0.001939,0.000455,0.012301,5.510000
-0.002329,0.000577,0.012161,5.520000
-0.002724,0.000697,0.011996,5.530000
-0.003122,0.000815,0.011805,5.540000
-0.003522,0.000931,0.011588,5.550000
-0.003923,0.001044,0.011344,5.560000
-0.004324,0.001155,0.011075,5.570000
-0.004723,0.001263,0.010779,5.580000
-0.005120,0.001367,0.010457,5.590000
-0.005513,0.001469,0.010110,5.600000
-0.005901,0.001566,0.009736,5.610000
-0.006283,0.001659,0.009338,5.620000
-0.006657,0.001748,0.008915,5.630000
-0.007023,0.001833,0.008468,5.640000
-0.007378,0.001913,0.007997,5.650000
-0.007723,0.001988,0.007504,5.660000
-0.008055,0.002058,0.006988,5.670000
-0.008374,0.002122,0.006451,5.680000
-0.008679,0.002181,0.005893,5.690000
-0.008969,0.002235,0.005316,5.700000
-0.009243,0.002282,0.004721,5.710000
-0.009499,0.002323,0.004109,5.720000
-0.009739,0.002358,0.003480,5.730000
-0.009960,0.002386,0.002836,5.740000
-0.010162,0.002408,0.002178,5.750000
-0.010345,0.002423,0.001508,5.760000
-0.010508,0.002431,0.000826,5.770000
-0.010651,0.002432,0.000134,5.780000
-0.010773,0.002427,-0.000566,5.790000
-0.010875,0.002414,-0.001274,5.800000
-0.010956,0.002394,-0.001987,5.810000
-0.011016,0.002367,-0.002705,5.820000
-0.011055,0.002333,-0.003427,5.830000
-0.011074,0.002291,-0.004150,5.840000
-0.011072,0.002243,-0.004874,5.850000
-0.011049,0.002187,-0.005597,5.860000
-0.011006,0.002124,-0.006318,5.870000
-0.010943,0.002053,-0.007036,5.880000
-0.010860,0.001976,-0.007748,5.890000
-0.010757,0.001891,-0.008455,5.900000
-0.010636,0.001800,-0.009154,5.910000
-0.010496,0.001701,-0.009845,5.920000
-0.010338,0.001596,-0.010526,5.930000
-0.010163,0.001484,-0.011196,5.940000
-0.009970,0.001365,-0.011854,5.950000
-0.009761,0.001240,-0.012499,5.960000
-0.009536,0.001109,-0.013130,5.970000
-0.009296,0.000972,-0.013746,5.980000
-0.009041,0.000828,-0.014345,5.990000
-0.008772,0.000679,-0.014927,6.000000
-0.008490,0.000524,-0.015492,6.010000
-0.008195,0.000364,-0.016037,6.020000
-0.007888,0.000198,-0.016563,6.030000
-0.007571,0.000027,-0.017068,6.040000
-0.007242,-0.000148,-0.017552,6.050000
-0.006904,-0.000328,-0.018015,6.060000
-0.006558,-0.000513,-0.018455,6.070000
-0.006203,-0.000702,-0.018872,6.080000
-0.005841,-0.000894,-0.019266,6.090000
-0.005472,-0.001091,-0.019635,6.100000
-0.005098,-0.001290,-0.019981,6.110000
-0.004719,-0.001493,-0.020302,6.120000
-0.004336,-0.001699,-0.020598,6.130000
-0.003951,-0.001908,-0.020869,6.140000
-0.003563,-0.002119,-0.021114,6.150000
-0.003174,-0.002333,-0.021335,6.160000
-0.002785,-0.002548,-0.021529,6.170000
-0.002397,-0.002765,-0.021699,6.180000
-0.002011,-0.002983,-0.021843,6.190000
-0.001627,-0.003203,-0.021962,6.200000
-0.001247,-0.003424,-0.022056,6.210000
-0.000871,-0.003645,-0.022125,6.220000
-0.000501,-0.003866,-0.022170,6.230000
-0.000137,-0.004088,-0.022191,6.240000
0.000219,-0.004310,-0.022188,6.250000
0.000566,-0.004532,-0.022162,6.260000
0.000904,-0.004753,-0.022114,6.270000
0.001232,-0.004973,-0.022045,6.280000
0.001549,-0.005193,-0.021954,6.290000
0.001853,-0.005411,-0.021843,6.300000
0.002144,-0.005629,-0.021712,6.310000
0.002421,-0.005844,-0.021563,6.320000
0.002684,-0.006058,-0.021396,6.330000
0.002931,-0.006270,-0.021212,6.340000
