t,v
108.1,3.000033896675875
108.2,3.000037472635505
108.3,3.000041423625381
108.4,3.000045789186464
108.5,3.000050613008462
108.6,3.000055943367001
108.7,3.000061833606683
108.8,3.000068342674824
108.9,3.000075535711263
109,3.00008348470009
109.1,3.000092269189841
109.2,3.000101977089339
109.3,3.000112705547146
109.4,3.000124561923395
109.5,3.000137664863736
109.6,3.0001521454861
109.7,3.000168148692139
109.8,3.000185834616435
109.9,3.000205380227944
110,3.000226981099645
110.1,3.00025085336406
110.2,3.000277235874107
110.3,3.000306392590877
110.4,3.000338615222069
110.5,3.000374226137396
110.6,3.000413581589928
110.7,3.000457075275478
110.8,3.00050514226533
110.9,3.000558263351441
111,3.000616969847182
111.1,3.000681848891252
111.2,3.000753549307294
111.3,3.000832788077171
111.4,3.000920357491905
111.5,3.001017133050821
111.6,3.001124082186758
111.7,3.001242273903178
111.8,3.001372889417806
111.9,3.001517233917121
112,3.001676749536646
112.1,3.001853029693619
112.2,3.002047834911484
112.3,3.002263110289682
112.4,3.002501004787531
112.5,3.002763892507921
112.6,3.00305439618487
112.7,3.00337541309913
112.8,3.003730143667874
112.9,3.004122122978387
113,3.004555255561565
113.1,3.005033853729049
113.2,3.005562679828263
113.3,3.006146992802328
113.4,3.00679259947702
113.5,3.007505911034742
113.6,3.00829400517562
113.7,3.009164694508646
113.8,3.010126601760827
113.9,3.011189242439511
114,3.012363115632183
114.1,3.013659803678432
114.2,3.01509208149992
114.3,3.01667403642521
114.4,3.018421199395967
114.5,3.020350688487901
114.6,3.02248136572184
114.7,3.024834008175305
114.8,3.027431494429406
114.9,3.030299007396532
115,3.033464254565878
115.1,3.03695770667115
115.2,3.040812855720321
115.3,3.045066493223089
115.4,3.049759009297288
115.5,3.054934713119275
115.6,3.060642174890888
115.7,3.06693458911074
115.8,3.073870158441407
115.9,3.081512496834621
116,3.089931049790024
116.1,3.099201528651898
116.2,3.109406354663923
116.3,3.120635107073209
116.4,3.132984967870633
116.5,3.146561153744388
116.6,3.16147732348104
116.7,3.177855946353035
116.8,3.195828613974641
116.9,3.215536274697123
117,3.237129365880315
117.1,3.260767815385288
117.2,3.286620879488189
117.3,3.314866780279416
117.4,3.345692101711697
117.5,3.379290900101658
117.6,3.41586348246549
117.7,3.455614805070549
117.8,3.498752445595053
117.9,3.545484105975011
118,3.596014610107822
118.1,3.650542371812491
118.2,3.709255324500176
118.3,3.772326325415632
118.4,3.839908074328528
118.5,3.912127619030104
118.6,3.98908055720558
118.7,4.070825084785836
118.8,4.15737608250368
118.9,4.248699472023293
119,4.344707106848958
119.1,4.445252486874068
119.2,4.550127594361108
119.3,4.659061139158428
119.4,4.771718468870347
119.5,4.887703343990109
119.6,5.006561699437191
119.7,5.127787415941203
119.8,5.250830013437167
119.9,5.375104062604893
120,5.499999999999626
120.1,5.624895937394372
120.2,5.749169986562087
120.3,5.872212584058031
120.4,5.993438300562016
120.5,6.112296656009045
120.6,6.228281531128783
120.7,6.340938860840648
120.8,6.449872405637906
120.9,6.554747513124874
121,6.655292893149887
121.1,6.751300527975472
121.2,6.842623917494977
121.3,6.929174915212701
121.4,7.010919442792821
121.5,7.087872380968134
121.6,7.160091925669553
121.7,7.227673674582261
121.8,7.290744675497506
121.9,7.349457628184958
122,7.403985389889361
122.1,7.454515894021894
122.2,7.501247554401534
122.3,7.544385194925686
122.4,7.584136517530356
122.5,7.620709099893752
122.6,7.654307898283241
122.7,7.685133219714994
122.8,7.713379120505636
122.9,7.739232184607892
123,7.762870634112148
123.1,7.784463725294555
123.2,7.804171386016163
123.3,7.822144053636807
123.4,7.838522676507735
123.5,7.853438846243207
123.6,7.867015032115661
123.7,7.879364892911645
123.8,7.89059364531934
123.9,7.900798471329605
124,7.910068950189535
124.1,7.918487503142789
124.2,7.92612984153363
124.3,7.933065410861672
124.4,7.939357825078624
124.5,7.94506528684703
124.6,7.950240990665475
124.7,7.954933506735757
124.8,7.959187144234198
124.9,7.963042293278588
125,7.966535745378573
125.1,7.969700992542077
125.2,7.972568505502747
125.3,7.975165991749714
125.4,7.977518634195293
125.5,7.979649311420518
125.6,7.981578800502819
125.7,7.983325963462932
125.8,7.984907918376457
125.9,7.986340196184944
126,7.987636884216825
126.1,7.988810757393618
126.2,7.989873398054749
126.3,7.990835305287535
126.4,7.991705994599127
126.5,7.992494088716314
126.6,7.993207400247854
126.7,7.993853006893612
126.8,7.994437319835699
126.9,7.994966145899572
127,7.995444744027997
127.1,7.995877876568009
127.2,7.996269855830817
127.3,7.996624586346837
127.4,7.996945603202828
127.5,7.997236106815382
127.6,7.997498994464602
127.7,7.997736888883797
127.8,7.99795216417507
127.9,7.998146969296868
128,7.998323249347668
128.1,7.998482764849856
128.2,7.998627109219494
128.3,7.998757724590803
128.4,7.998875916148833
128.5,7.998982865109724
128.6,7.999079640475183
128.7,7.999167209676114
128.8,7.999246448209702
128.9,7.999318148364602
129,7.999383027120069
129.1,7.999441733296853
129.2,7.999494854030462
129.3,7.999542920630739
129.4,7.999586413885742
129.5,7.999625768862447
129.6,7.999661379251902
129.7,7.999693601301916
129.8,7.999722757376386
129.9,7.999749139176581
130,7.999773010656487
130.1,7.999794610661176
130.2,7.999814155314485
130.3,7.999831840179806
130.4,7.999847842215496
130.5,7.999862321544427
130.6,7.999875423055303
130.7,7.999887277851748
130.8,7.9998980045636
130.9,7.999907710533522
131,7.99991649289076
131.1,7.999924439522795
131.2,7.999931629954577
131.3,7.999938136144127
131.4,7.999944023202475
131.5,7.999949350045096
131.6,7.999954169981401
131.7,7.99995853124813
131.8,7.999962477492014
131.9,7.99996604820651
132,7.999969279126989
132.1,7.999972202588332
132.2,7.999974847848491
132.3,7.999977241381276
132.4,7.999979407141275
132.5,7.99998136680358
132.6,7.999983139980682
132.7,7.999984744418756
132.8,7.999986196175248
132.9,7.999987509779571
133,7.999988698378511
133.1,7.999989773867792
133.2,7.999990747011135
133.3,7.999991627547972
133.4,7.999992424290918
133.5,7.999993145213965
133.6,7.999993797532294
133.7,7.999994387774474
133.8,7.999994921847803
133.9,7.999995405097433
134,7.99999584235986
134.1,7.999996238011334
134.2,7.999996596011645
134.3,7.999996919943766
134.4,7.999997213049706
134.5,7.999997478262959
134.6,7.999997718237856
134.7,7.999997935376144
134.8,7.999998131851008
134.9,7.999998309628829
135,7.999998470488864
135.1,7.999998616041052
135.2,7.999998747742126
135.3,7.999998866910191
135.4,7.999998974737921
135.5,7.999999072304489
135.6,7.999999160586373
135.7,7.999999240467129
135.8,7.999999312746228
135.9,7.999999378147064
136,7.999999437324187
136.1,7.999999490869864
136.2,7.999999539319997
136.3,7.99999958315949
136.4,7.999999622827106
136.5,7.999999658719849
136.6,7.999999691196947
136.7,7.999999720583439
136.8,7.999999747173438
136.9,7.999999771233064
137,7.999999793003114
137.1,7.999999812701469
137.2,7.999999830525278
137.3,7.999999846652927
137.4,7.999999861245827
137.5,7.99999987445003
137.6,7.999999886397686
137.7,7.999999897208371
137.8,7.999999906990285
137.9,7.999999915841325
138,7.999999923850077
138.1,7.999999931096695
138.2,7.999999937653706
138.3,7.999999943586734
138.4,7.999999948955159
138.5,7.99999995381271
138.6,7.999999958208003
138.7,7.999999962185029
138.8,7.999999965783589
138.9,7.999999969039699
139,7.999999971985948
139.1,7.999999974651825
139.2,7.999999977064007
139.3,7.999999979246639
139.4,7.999999981221563
139.5,7.999999983008547
139.6,7.999999984625475
139.7,7.99999998608853
139.8,7.999999987412354
139.9,7.999999988610195
140,7.999999989694044
140.1,7.999999990674749
140.2,7.999999991562122
140.3,7.999999992365047
140.4,7.999999993091558
140.5,7.999999993748927
140.6,7.999999994343733
140.7,7.99999999488193
140.8,7.999999995368904
140.9,7.999999995809527
141,7.999999996208211
141.1,7.999999996568945
141.2,7.99999999689534
141.3,7.999999997190663
141.4,7.99999999745787
141.5,7.999999997699635
141.6,7.999999997918374
141.7,7.999999998116282
141.8,7.999999998295336
141.9,7.999999998457329
142,7.999999998603883
142.1,7.999999998736464
142.2,7.999999998856398
142.3,7.999999998964888
142.4,7.999999999063019
142.5,7.999999999151771
142.6,7.999999999232034
142.7,7.99999999930461
142.8,7.999999999370228
142.9,7.999999999429542
143,7.999999999483148
143.1,7.99999999953158
143.2,7.999999999575323
143.3,7.999999999614817
143.4,7.999999999650455
143.5,7.999999999682594
143.6,7.999999999711559
143.7,7.999999999737635
143.8,7.999999999761086
143.9,7.999999999782146
144,7.999999999801025
144.1,7.999999999817913
144.2,7.999999999832979
144.3,7.999999999846372
144.4,7.999999999858229
144.5,7.999999999868667
144.6,7.999999999877789
144.7,7.999999999885689
144.8,7.999999999892445
144.9,7.999999999898124
145,7.999999999902784
145.1,7.999999999906471
145.2,7.999999999909222
145.3,7.999999999911064
145.4,7.999999999912016
145.5,7.999999999912088
145.6,7.99999999991128
145.7,7.999999999909583
145.8,7.999999999906982
145.9,7.999999999903451
146,7.999999999898953
146.1,7.999999999893442
146.2,7.999999999886866
146.3,7.999999999879158
146.4,7.999999999870239
146.5,7.999999999860023
146.6,7.999999999848405
146.7,7.999999999835271
146.8,7.999999999820487
146.9,7.999999999803907
147,7.999999999785365
147.1,7.999999999764674
147.2,7.999999999741629
147.3,7.999999999715996
147.4,7.999999999687523
147.5,7.999999999655921
147.6,7.999999999620876
147.7,7.999999999582036
147.8,7.999999999539013
147.9,7.999999999491377
148,7.99999999943865
148.1,7.999999999380304
148.2,7.999999999315756
148.3,7.999999999244361
148.4,7.999999999165404
148.5,7.999999999078092
148.6,7.999999998981554
148.7,7.999999998874824
148.8,7.999999998756832
148.9,7.999999998626398
149,7.999999998482216
149.1,7.999999998322844
149.2,7.999999998146687
149.3,7.99999999795198
149.4,7.999999997736778
149.5,7.999999997498922
149.6,7.999999997236037
149.7,7.999999996945488
149.8,7.999999996624369
149.9,7.999999996269465
150,7.999999995877226
150.1,7.999999995443723
150.2,7.99999999496462
150.3,7.999999994435121
150.4,7.999999993849928
150.5,7.99999999320318
150.6,7.99999999248841
150.7,7.999999991698461
150.8,7.999999990825427
150.9,7.99999998986057
151,7.999999988794235
151.1,7.999999987615749
151.2,7.999999986313317
151.3,7.999999984873904
151.4,7.999999983283105
151.5,7.999999981524997
151.6,7.999999979581984
151.7,7.999999977434622
151.8,7.999999975061417
151.9,7.999999972438619
152,7.999999969539978
152.1,7.999999966336482
152.2,7.999999962796069
152.3,7.99999995888331
152.4,7.99999995455904
152.5,7.999999949779979
152.6,7.999999944498302
152.7,7.999999938661145
152.8,7.999999932210088
152.9,7.999999925080566
153,7.999999917201226
153.1,7.999999908493208
153.2,7.999999898869359
153.3,7.999999888233361
153.4,7.999999876478766
153.5,7.999999863487927
153.6,7.999999849130831
153.7,7.999999833263788
153.8,7.999999815727991
153.9,7.999999796347937
154,7.999999774929667
154.1,7.999999751258819
154.2,7.999999725098486
154.3,7.999999696186847
154.4,7.999999664234545
154.5,7.999999628921791
154.6,7.999999589895165
154.7,7.999999546764073
154.8,7.999999499096847
154.9,7.999999446416418
155,7.999999388195542
155.1,7.999999323851529
155.2,7.999999252740402
155.3,7.999999174150456
155.4,7.999999087295141
155.5,7.999998991305182
155.6,7.999998885219881
155.7,7.999998767977506
155.8,7.999998638404657
155.9,7.999998495204533
156,7.999998336943944
156.1,7.999998162038972
156.2,7.999997968739121
156.3,7.999997755109788
156.4,7.999997519012917
156.5,7.999997258085585
156.6,7.999996969716366
156.7,7.999996651019188
156.8,7.999996298804454
156.9,7.999995909547117
157,7.999995479351404
157.1,7.999995003911828
157.2,7.9999944784701
157.3,7.999993897767503
157.4,7.999993255992273
157.5,7.999992546721431
157.6,7.99999176285651
157.7,7.999990896552511
157.8,7.999989939139397
157.9,7.999988881035333
158,7.999987711650795
158.1,7.999986419282604
158.2,7.999984990996806
158.3,7.999983412499252
158.4,7.99998166799256
158.5,7.999979740018039
158.6,7.99997760928099
158.7,7.999975254457651
158.8,7.999972651981831
158.9,7.999969775809118
159,7.999966597156304
159.1,7.999963084213409
159.2,7.99995920182544
159.3,7.999954911140699
159.4,7.999950169222121
159.5,7.99994492861777
159.6,7.999939136886199
159.7,7.999932736071923
159.8,7.999925662125794
159.9,7.999917844264471
160,7.999909204262595
160.1,7.999899655670633
160.2,7.999889102950554
160.3,7.999877440520767
160.4,7.99986455170076
160.5,7.999850307544979
160.6,7.999834565554297
160.7,7.999817168252296
160.8,7.999797941612185
160.9,7.999776693318741
161,7.999753210848027
161.1,7.999727259345841
161.2,7.999698579283881
161.3,7.999666883870446
161.4,7.999631856190073
161.5,7.99959314604389
161.6,7.999550366459533
161.7,7.999503089836321
161.8,7.999450843687797
161.9,7.999393105939943
162,7.999329299739067
162.1,7.999258787718747
162.2,7.999180865670028
162.3,7.999094755553519
162.4,7.998999597785841
162.5,7.998894442726153
162.6,7.998778241281131
162.7,7.998649834538734
162.8,7.998507942332327
162.9,7.998351150627204
163,7.998177897611199
163.1,7.997986458359828
163.2,7.997774927934279
163.3,7.997541202757446
163.4,7.997282960099142
163.5,7.996997635486526
163.6,7.996682397839651
163.7,7.996334122115014
163.8,7.9959493592219
163.9,7.995524302957447
164,7.99505475368673
164.1,7.994536078473978
164.2,7.993963167350583
164.3,7.993330385385173
164.4,7.992631520201128
164.5,7.991859724568208
164.6,7.991007453678117
164.7,7.990066396699886
164.8,7.989027402201099
164.9,7.987880397016832
165,7.98661429815143
165.1,7.985216917311436
165.2,7.98367485769368
165.3,7.981973402694305
165.4,7.980096396266191
165.5,7.978026114738814
165.6,7.975743130031451
165.7,7.97322616434467
165.8,7.970451936613453
165.9,7.967395001257118
166,7.964027580075816
166.1,7.960319388531844
166.2,7.956237458127738
166.3,7.951745957164661
166.4,7.946806012846268
166.5,7.941375538497288
166.6,7.935409070603098
166.7,7.928857621454727
166.8,7.92166855440647
166.9,7.913785490117827
167,7.905148253644867
167.1,7.895692873843163
167.2,7.885351648202261
167.3,7.874053287886006
167.4,7.861723159313305
167.5,7.848283639957513
167.6,7.833654607012152
167.7,7.817754077970285
167.8,7.800499021760627
167.9,7.781806357608773
168,7.761594155955765
168.1,7.739783051273999
168.2,7.71629787019902
168.3,7.691069469832928
168.4,7.664036770267847
168.5,7.635148952387287
168.6,7.604367777117156
168.7,7.571669966085111
168.8,7.537049566998031
168.9,7.500520211190233
169,7.46211715726001
169.1,7.421899005249998
169.2,7.379948962255217
169.3,7.336375544336327
169.4,7.291312612451589
169.5,7.244918662403709
169.6,7.197375320224893
169.7,7.148885033623309
169.8,7.09966799462495
169.9,7.049958374957877
170,7
170.1,6.950041625042108
170.2,6.900332005375036
170.3,6.851114966376676
170.4,6.802624679775093
170.5,6.755081337596291
170.6,6.708687387548399
170.7,6.66362445566366
170.8,6.62005103774477
170.9,6.57810099474999
171,6.53788284273999
171.1,6.499479788809756
171.2,6.462950433001959
171.3,6.428330033914879
171.4,6.395632222882835
171.5,6.364851047612713
171.6,6.335963229732145
171.7,6.308930530167065
171.8,6.283702129800973
171.9,6.260216948725994
172,6.238405844044236
172.1,6.218193642391221
172.2,6.199500978239367
172.3,6.18224592202971
172.4,6.166345392987844
172.5,6.151716360042487
172.6,6.138276840686691
172.7,6.125946712113991
172.8,6.114648351797737
172.9,6.104307126156835
173,6.094851746355133
173.1,6.08621450988217
173.2,6.078331445593527
173.3,6.071142378545272
173.4,6.064590929396902
173.5,6.058624461502713
173.6,6.053193987153731
173.7,6.048254042835338
173.8,6.043762541872262
173.9,6.039680611468156
174,6.035972419924184
174.1,6.032604998742882
174.2,6.029548063386547
174.3,6.02677383565533
174.4,6.02425686996855
174.5,6.021973885261188
174.6,6.01990360373381
174.7,6.018026597305697
174.8,6.016325142306322
174.9,6.014783082688567
175,6.013385701848573
175.1,6.01211960298317
175.2,6.010972597798903
175.3,6.009933603300118
175.4,6.008992546321886
175.5,6.008140275431797
175.6,6.007368479798877
175.7,6.006669614614832
175.8,6.006036832649422
175.9,6.005463921526029
176,6.004945246313277
176.1,6.004475697042561
176.2,6.004050640778108
176.3,6.003665877884995
176.4,6.00331760216036
176.5,6.003002364513486
176.6,6.002717039900871
176.7,6.002458797242569
176.8,6.002225072065736
176.9,6.002013541640188
177,6.00182210238882
177.1,6.001648849372817
177.2,6.001492057667696
177.3,6.00135016546129
177.4,6.001221758718896
177.5,6.001105557273879
177.6,6.001000402214193
177.7,6.000905244446519
177.8,6.000819134330014
177.9,6.000741212281299
178,6.000670700260984
178.1,6.000606894060113
178.2,6.000549156312265
178.3,6.000496910163747
178.4,6.000449633540542
178.5,6.000406853956194
178.6,6.000368143810019
178.7,6.000333116129656
178.8,6.000301420716232
178.9,6.000272740654284
179,6.000246789152111
179.1,6.000223306681411
179.2,6.000202058387983
179.3,6.00018283174789
179.4,6.000165434445909
179.5,6.000149692455248
179.6,6.00013544829949
179.7,6.000122559479511
179.8,6.000110897049752
179.9,6.000100344329706
180,6.000090795737779
180.1,6.000082155735943
180.2,6.000074337874663
180.3,6.000067263928583
180.4,6.00006086311436
180.5,6.000055071382847
180.6,6.000049830778561
180.7,6.000045088860054
180.8,6.000040798175393
180.9,6.000036915787512
181,6.000033402844714
181.1,6.000030224192006
181.2,6.000027348019412
181.3,6.000024745543723
181.4,6.000022390720528
181.5,6.000020259983639
181.6,6.000018332009293
181.7,6.000016587502797
181.8,6.000015009005459
181.9,6.000013580719899
182,6.00001228835197
182.1,6.000011118967723
182.2,6.000010060863981
182.3,6.000009103451222
182.4,6.000008237147616
182.5,6.000007453283128
182.6,6.000006744012767
182.7,6.000006102238067
182.8,6.000005521536056
182.9,6.000004996094974
183,6.000004520656114
183.1,6.000004090461192
183.2,6.000003701204728
183.3,6.000003348990959
183.4,6.000003030294849
183.5,6.000002741926809
183.6,6.000002481000782
183.7,6.000002244905351
183.8,6.00000203127761
183.9,6.000001837979519
184,6.000001663076492
184.1,6.000001504818052
184.2,6.000001361620303
184.3,6.000001232050079
184.4,6.000001114810605
184.5,6.00000100872851
184.6,6.000000912742095
184.7,6.000000825890695
184.8,6.000000747305078
184.9,6.000000676198733
185,6.000000611860006
185.1,6.000000553644973
185.2,6.000000500971001
185.3,6.00000045331091
185.4,6.000000410187704
185.5,6.000000371169793
185.6,6.000000335866671
185.7,6.000000303925015
185.8,6.00000027502514
185.9,6.000000248877809
186,6.00000022522133
186.1,6.00000020381894
186.2,6.000000184456439
186.3,6.000000166940038
186.4,6.000000151094429
186.5,6.000000136761025
186.6,6.000000123796369
186.7,6.000000112070709
186.8,6.000000101466691
186.9,6.000000091878184
187,6.000000083209226
187.1,6.000000075373054
187.2,6.000000068291239
187.3,6.000000061892908
187.4,6.000000056114021
187.5,6.000000050896741
187.6,6.000000046188853
187.7,6.00000004194324
187.8,6.000000038117408
187.9,6.000000034673066
188,6.000000031575746
188.1,6.000000028794446
188.2,6.000000026301331
188.3,6.000000024071448
188.4,6.000000022082481
188.5,6.000000020314521
188.6,6.000000018749877
188.7,6.000000017372888
188.8,6.000000016169772
188.9,6.00000001512849
189,6.000000014238617
189.1,6.00000001349125
189.2,6.000000012878908
189.3,6.000000012395462
189.4,6.000000012036074
189.5,6.000000011797147
189.6,6.00000001167629
189.7,6.000000011672293
189.8,6.000000011785117
189.9,6.00000001201589
190,6.000000012366923
190.1,6.000000012841725
190.2,6.000000013445055
190.3,6.000000014182946
190.4,6.000000015062785
190.5,6.000000016093377
190.6,6.000000017285037
190.7,6.000000018649692
190.8,6.000000020200999
190.9,6.000000021954484
191,6.000000023927698
191.1,6.000000026140387
191.2,6.000000028614699
191.3,6.000000031375397
191.4,6.000000034450109
191.5,6.000000037869609
191.6,6.000000041668122
191.7,6.000000045883663
191.8,6.000000050558422
191.9,6.000000055739189
192,6.000000061477811
192.1,6.000000067831725
192.2,6.000000074864521
192.3,6.000000082646586
192.4,6.000000091255806
192.5,6.000000100778344
192.6,6.000000111309505
192.7,6.00000012295469
192.8,6.000000135830446
192.9,6.00000015006564
193,6.00000016580274
193.1,6.000000183199249
193.2,6.000000202429278
193.3,6.000000223685287
193.4,6.000000247180013
193.5,6.0000002731486
193.6,6.000000301850949
193.7,6.000000333574322
193.8,6.000000368636219
193.9,6.000000407387549
194,6.000000450216151
194.1,6.000000497550666
194.2,6.000000549864832
194.3,6.000000607682229
194.4,6.00000067158151
194.5,6.000000742202202
194.6,6.000000820251099
194.7,6.00000090650934
194.8,6.000001001840224
194.9,6.000001107197854
195,6.000001223636684
195.1,6.000001352322069
195.2,6.000001494541935
195.3,6.000001651719661
195.4,6.000001825428333
195.5,6.00000201740648
195.6,6.000002229575478
195.7,6.00000246405878
195.8,6.000002723203164
195.9,6.000003009602224
196,6.000003326122329
196.1,6.0000036759313
196.2,6.000004062530124
196.3,6.000004489787991
196.4,6.000004961981015
196.5,6.000005483835025
196.6,6.000006060572874
196.7,6.000006697966696
196.8,6.000007402395683
196.9,6.000008180909921
197,6.000009041300951
197.1,6.000009992179744
197.2,6.000011043062878
197.3,6.00001220446778
197.4,6.000013488017975
197.5,6.000014906559417
197.6,6.000016474289041
197.7,6.000018206896846
197.8,6.000020121722896
197.9,6.000022237930862
198,6.000024576699792
198.1,6.000027161436043
198.2,6.000030018007521
198.3,6.00003317500252
198.4,6.000036664015806
198.5,6.000040519964762
198.6,6.000044781438779
198.7,6.000049491085385
198.8,6.00005469603696
198.9,6.000060448382326
199,6.000066805687902
199.1,6.000073831573642
199.2,6.000081596349537
199.3,6.000090177718978
199.4,6.000099661556098
199.5,6.000110142764767
199.6,6.000121726227881
199.7,6.000134527856407
199.8,6.00014867574864
199.9,6.000164311471266
200,6.000181591474997
200.1,6.000200688658904
200.2,6.000221794099044
200.3,6.000245118958605
200.4,6.000270896598605
200.5,6.000299384910156
200.6,6.00033086889151
200.7,6.000365663495501
200.8,6.000404116775715
200.9,6.000446613362595
201,6.000493578304014
201.1,6.000545481308381
201.2,6.000602841432296
201.3,6.000666232259161
201.4,6.0007362876199
201.5,6.000813707912263
201.6,6.00089926708097
201.7,6.000993820327391
201.8,6.001098312624436
201.9,6.001213788120144
202,6.00134140052189
202.1,6.001482424562528
202.2,6.001638268659965
202.3,6.001810488892981
202.4,6.002000804428335
202.5,6.00221111454771
202.6,6.002443517437752
202.7,6.002700330922544
202.8,6.002984115335359
202.9,6.003297698745603
203,6.003644204777611
203.1,6.004027083280351
203.2,6.004450144131448
203.3,6.004917594485117
203.4,6.005434079801722
203.5,6.006004729026953
203.6,6.006635204320703
203.7,6.007331755769976
203.8,6.008101281556203
203.9,6.008951394085109
204,6.009890492626543
204.1,6.010927843052048
204.2,6.012073665298836
204.3,6.013339229229656
204.4,6.014736959597746
204.5,6.016280550863586
204.6,6.017985092643767
204.7,6.01986720660023
204.8,6.021945195597803
204.9,6.024239205966339
205,6.026771403697142
205.1,6.029566165377131
205.2,6.032650284612641
205.3,6.036053194611393
205.4,6.039807207467619
205.5,6.043947770522373
205.6,6.048513739937099
205.7,6.05354767131066
205.8,6.059096126773093
205.9,6.065209997485765
206,6.071944839848366
206.1,6.079361222936312
206.2,6.087525083744524
206.3,6.096508085670678
206.4,6.106387974307464
206.5,6.117248923005425
206.6,6.129181858793805
206.7,6.142284757090547
206.8,6.156662891187059
206.9,6.172429019764345
207,6.189703492710267
207.1,6.208614252313676
207.2,6.229296703595478
207.3,6.251893424227989
207.4,6.276553681373389
207.5,6.303432720084974
207.6,6.332690785975696
207.7,6.36449184405943
207.8,6.399001956478744
207.9,6.436387284782454
208,6.47681168808847
208.1,6.520433897452001
208.2,6.567404259601959
208.3,6.617861060334144
208.4,6.671926459464306
208.5,6.729702095225425
208.6,6.791264445765687
208.7,6.856660067829777
208.8,6.925900866003937
208.9,6.998959577619534
209,7.075765685479981
209.1,7.156201989500003
209.2,7.240102075489565
209.3,7.327248911327346
209.4,7.417374775096824
209.5,7.510162675192582
209.6,7.605249359550214
209.7,7.702229932753381
209.8,7.8006640107501
209.9,7.900083250084245
210,8
210.1,8.099916749915783
210.2,8.199335989249928
210.3,8.297770067246647
210.4,8.394750640449814
210.5,8.489837324807418
210.6,8.582625224903202
210.7,8.67275108867268
210.8,8.75989792451046
210.9,8.84379801050002
211,8.924234314520019
211.1,9.001040422380488
211.2,9.074099133996082
211.3,9.143339932170242
211.4,9.20873555423433
211.5,9.270297904774575
211.6,9.32807354053571
211.7,9.38213893966587
211.8,9.432595740398055
211.9,9.479566102548011
212,9.523188311911529
212.1,9.563612715217557
212.2,9.600998043521265
212.3,9.635508155940579
212.4,9.667309214024312
212.5,9.696567279915026
212.6,9.723446318626618
212.7,9.748106575772018
212.8,9.770703296404527
212.9,9.791385747686331
213,9.810296507289733
213.1,9.827570980235659
213.2,9.843337108812946
213.3,9.857715242909457
213.4,9.870818141206199
213.5,9.882751076994575
213.6,9.893612025692537
213.7,9.903491914329324
213.8,9.912474916255476
213.9,9.920638777063688
214,9.928055160151631
214.1,9.934790002514235
214.2,9.940903873226906
214.3,9.94645232868934
214.4,9.951486260062902
214.5,9.956052229477626
214.6,9.960192792532382
214.7,9.963946805388606
214.8,9.967349715387357
214.9,9.970433834622868
215,9.973228596302857
215.1,9.975760794033661
215.2,9.978054804402193
215.3,9.980132793399767
215.4,9.982014907356231
215.5,9.983719449136409
215.6,9.985263040402248
215.7,9.986660770770339
215.8,9.987926334701157
215.9,9.989072156947946
216,9.99010950737345
216.1,9.991048605914884
216.2,9.991898718443787
216.3,9.992668244230014
216.4,9.993364795679286
216.5,9.993995270973034
216.6,9.994565920198264
216.7,9.99508240551487
216.8,9.995549855868536
216.9,9.995972916719634
217,9.996355795222369
217.1,9.996702301254377
217.2,9.99701588466462
217.3,9.997299669077432
217.4,9.997556482562223
217.5,9.997788885452259
217.6,9.99799919557163
217.7,9.998189511106981
217.8,9.998361731339994
217.9,9.998517575437425
218,9.998658599478057
218.1,9.998786211879802
218.2,9.998901687375502
218.3,9.99900617967254
218.4,9.999100732918953
218.5,9.999186292087654
218.6,9.999263712380008
218.7,9.999333767740739
218.8,9.999397158567593
218.9,9.999454518691495
219,9.999506421695848
219.1,9.999553386637253
219.2,9.999595883224117
219.3,9.999634336504313
219.4,9.999669131108286
219.5,9.999700615089617
219.6,9.999729103401144
219.7,9.999754881041117
219.8,9.999778205900649
219.9,9.999799311340757
220,9.999818408524629
220.1,9.999835688528321
220.2,9.999851324250903
220.3,9.999865472143087
220.4,9.999878273771559
220.5,9.999889857234615
220.6,9.999900338443219
220.7,9.999909822280269
220.8,9.999918403649632
220.9,9.999926168425437
221,9.999933194311081
221.1,9.999939551616549
221.2,9.999945303961798
221.3,9.999950508913241
221.4,9.999955218559702
221.5,9.99995948003356
221.6,9.99996333598234
221.7,9.999966824995431
221.8,9.999969981990215
221.9,9.999972838561455
222,9.999975423297444
222.1,9.999977762066081
222.2,9.999979878273725
222.3,9.999981793099421
222.4,9.999983525706831
222.5,9.999985093436022
222.6,9.999986511976985
222.7,9.999987795526652
222.8,9.999988956930965
222.9,9.999990007813453
223,9.999990958691532
223.1,9.999991819081771
223.2,9.999992597595135
223.3,9.999993302023155
223.4,9.99999393941591
223.5,9.999994516152579
223.6,9.999995038005286
223.7,9.99999551019687
223.8,9.999995937453145
223.9,9.999996324050208
224,9.999996673857234
224.1,9.999996990375189
224.2,9.999997276771875
224.3,9.999997535913636
224.4,9.999997770394035
224.5,9.999997982559826
224.6,9.999998174534429
224.7,9.999998348239187
224.8,9.999998505412584
224.9,9.999998647627667
225,9.999998776307764
225.1,9.99999889274075
225.2,9.999998998091925
225.3,9.999999093415674
225.4,9.999999179666029
225.5,9.999999257706209
225.6,9.999999328317269
225.7,9.999999392205904
225.8,9.999999450011535
225.9,9.999999502312701
226,9.999999549632843
226.1,9.999999592445564
226.2,9.999999631179342
226.3,9.999999666221843
226.4,9.999999697923778
226.5,9.999999726602434
226.6,9.999999752544838
226.7,9.999999776010625
